Timestamp,HeartRate
625,60
1636,60
2635,60
3635,60
4459,60
5440,60
6448,60
7442,60
8425,60
9440,59
10250,59
11235,60
12239,60
13243,60
14223,59
15235,60
16041,60
17030,60
18052,60
19040,60
20041,60
20867,58
21835,60
22826,60
23840,59
24835,59
25840,59
26665,59
27641,59
28625,59
29640,60
30641,60
31641,59
32449,59
33439,60
34441,60
35425,60
36425,60
37428,60
38238,60
39234,60
40237,60
41240,60
42219,60
43225,60
44036,60
45032,60
46033,60
47049,59
48043,59
48858,59
49836,59
50829,59
51830,60
52835,58
53676,58
54648,60
55641,60
56639,60
57630,60
58629,60
59629,60
