Timestamp,HeartRate
0,62
5000,62
7000,61
14000,63
19000,61
21000,61
30000,61
33000,60
36000,60
45000,61
50000,61
51000,61
56000,61
61000,61
66000,61
73000,64
78000,61
82000,62
90000,62
94000,60
96000,60
