Timestamp,HeartRate
0,94
5000,92
9000,118
13000,118
19000,122
24000,116
29000,121
33000,121
40000,119
50000,121
55000,116
58000,118
61000,117
67000,116
75000,117
79000,116
81000,117
100000,120
