id,date,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength,walking,roll,pitch,yaw,accX,accY,accZ,fitError,powerLeft,noiseStatus,sequenceNumber
0,2024-02-21T21:40:59.485+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,-0.3125,-16.8125,0,5,false,139
1,2024-02-21T21:40:59.499+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,-0.5625,-16.375,0,5,false,140
2,2024-02-21T21:40:59.535+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.8125,-0.875,-15.625,0,5,false,141
3,2024-02-21T21:40:59.613+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,-1.3125,-15.75,0,5,false,142
4,2024-02-21T21:40:59.690+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,-1.1875,-15.75,0,5,false,143
5,2024-02-21T21:40:59.692+0900,0,0,6,0,0,0,false,0.0,0.0,0.0,-0.5,-0.8125,-16.125,0,5,false,144
6,2024-02-21T21:40:59.763+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,-0.75,-16.9375,0,5,false,145
7,2024-02-21T21:40:59.801+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.9375,-0.8125,-16.5,0,5,false,146
8,2024-02-21T21:40:59.841+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.9375,-0.875,-16.0625,0,5,false,147
9,2024-02-21T21:40:59.912+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,-0.9375,-16.1875,0,5,false,148
10,2024-02-21T21:40:59.949+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,-0.875,-16.1875,0,5,false,149
11,2024-02-21T21:40:59.987+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,-1.0,-16.5,0,5,false,150
12,2024-02-21T21:41:00.063+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.625,-0.9375,-16.3125,0,5,false,151
13,2024-02-21T21:41:00.100+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.8125,-1.125,-16.0625,0,5,false,152
14,2024-02-21T21:41:00.137+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.8125,-1.1875,-16.1875,0,5,false,153
15,2024-02-21T21:41:00.226+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,-1.0,-16.125,0,5,false,154
16,2024-02-21T21:41:00.251+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0625,-1.1875,-16.125,0,5,false,155
17,2024-02-21T21:41:00.285+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,-1.25,-16.1875,0,5,false,156
18,2024-02-21T21:41:00.363+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.875,-1.3125,-16.5,0,5,false,157
19,2024-02-21T21:41:00.400+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,-0.9375,-16.25,0,5,false,158
20,2024-02-21T21:41:00.438+0900,0,4,0,7,0,0,false,0.0,0.0,0.0,-0.8125,-0.6875,-16.25,0,5,false,159
21,2024-02-21T21:41:00.513+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5,-0.5625,-16.6875,0,5,false,160
22,2024-02-21T21:41:00.551+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5,-0.6875,-16.1875,0,5,false,161
23,2024-02-21T21:41:00.588+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,-0.9375,-16.25,0,5,false,162
24,2024-02-21T21:41:00.663+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5,-1.1875,-16.0,0,5,false,163
25,2024-02-21T21:41:00.700+0900,0,0,6,0,0,0,false,0.0,0.0,0.0,-0.5625,-1.125,-16.1875,0,5,false,164
26,2024-02-21T21:41:00.738+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,-1.1875,-16.4375,0,5,false,165
27,2024-02-21T21:41:00.811+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,-1.25,-15.875,0,5,false,166
28,2024-02-21T21:41:00.850+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,-1.0625,-15.5625,0,5,false,167
29,2024-02-21T21:41:00.887+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,-0.75,-15.6875,0,5,false,168
30,2024-02-21T21:41:00.963+0900,6,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,-0.5625,-15.8125,0,5,false,169
31,2024-02-21T21:41:00.999+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.375,0.0,-14.875,0,5,false,170
32,2024-02-21T21:41:01.041+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,0.8125,-16.5,0,5,false,171
33,2024-02-21T21:41:01.113+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.375,2.25,-17.875,0,5,false,172
34,2024-02-21T21:41:01.151+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.0,3.0,-17.625,0,5,false,173
35,2024-02-21T21:41:01.189+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.5625,2.8125,-17.25,0,5,false,174
36,2024-02-21T21:41:01.264+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.875,2.375,-15.875,0,5,false,175
37,2024-02-21T21:41:01.301+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.1875,1.5625,-15.75,0,5,false,176
38,2024-02-21T21:41:01.338+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.5,1.125,-15.375,0,5,false,177
39,2024-02-21T21:41:01.414+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.6875,0.9375,-15.1875,0,5,false,178
40,2024-02-21T21:41:01.450+0900,0,0,7,0,0,0,false,0.0,0.0,0.0,-1.6875,0.8125,-15.0625,0,5,false,179
41,2024-02-21T21:41:01.488+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.8125,1.0,-14.25,0,5,false,180
42,2024-02-21T21:41:01.564+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.0625,2.3125,-14.75,0,5,false,181
43,2024-02-21T21:41:01.601+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.5625,4.25,-16.25,0,5,false,182
44,2024-02-21T21:41:01.638+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.5,6.0625,-17.125,0,5,false,183
45,2024-02-21T21:41:01.713+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.4375,8.375,-18.625,0,5,false,184
46,2024-02-21T21:41:01.752+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.0,7.8125,-17.375,0,5,false,185
47,2024-02-21T21:41:01.788+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.75,6.1875,-15.8125,0,5,false,186
