id,date,stepCount,blinkCountRaw,eyeMoveUpCount,eyeMoveDownCount,eyeMoveRightCount,eyeMoveLeftCount,isStill,xMean,xSD,yMean,ySD,pitchOnewayCount,pitchRoundCount,yawOnewayCount,yawRoundCount,xRightStepAmplitude,xLeftStepAmplitude,yRightStepAmplitude,yLeftStepAmplitude,zRightStepAmplitude,zLeftStepAmplitude,zRightStepAmplitudeCal,zLeftStepAmplitudeCal,maxRightStepAcceleration,maxLeftStepAcceleration,stepCadence,blinkCount,blinkIntervalCount,blinkIntervalMean,blinkIntervalTotal,blinkStrengthMean,blinkStrengthSD,blinkStrengthTotal,blinkStrengthMax,blinkWidthMean,nptMean,nptSD,nptMedian,noiseTime,isValid,sleepScore,focusScore,tensionScore,calmScore,sleepScoreStandard
0,2024-02-21T21:38:08+0900,1,8,2,5,10,6,false,-8.270653,5.310578,-3.17049,4.6378303,3,0,3,0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,2,0,8.583333,0.0,93.6,56.080654,195.0,160.0,151.0,0.03277,0.026220415,0.027449999,4.8,false,59,-1,-1,-1,61
1,2024-02-21T21:38:23+0900,1,5,2,8,9,7,false,-4.1779404,1.365062,2.481948,2.2924266,5,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,2,0,8.583333,0.0,73.4,48.512264,132.0,94.0,157.0,0.04506,0.030225988,0.04075,3.75,false,60,-1,-1,-1,61
2,2024-02-21T21:38:38+0900,14,8,3,7,8,7,false,-2.6057158,3.924767,-0.9553591,5.752223,3,0,11,0,0.5118768,0.47940427,1.0267757,0.83736336,0.93127483,1.0820149,1.431275,1.5820152,1.2838564,1.1909896,173.33333,1,0,8.583333,0.0,73.4,48.512264,163.0,163.0,149.0,0.04184,0.033858772,0.04075,6.45,false,57,-1,-1,-1,61
3,2024-02-21T21:38:53+0900,3,9,6,11,16,12,false,-1.4657112,3.4400623,7.3753996,4.238017,2,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,4,2,12.5,17.5,87.2,20.70169,342.0,112.0,167.0,0.055939995,0.0397846,0.0602,1.05,true,60,100,64,77,64

