Timestamp,HeartRate
519,74
1321,74
2310,74
3300,74
4303,74
5297,74
6130,74
7106,74
8110,74
9106,74
10107,74
11114,74
11918,74
12893,74
13901,74
14903,72
15897,72
16733,74
17709,74
18710,74
19707,74
20714,74
21713,74
22518,74
23498,74
24517,74
25504,74
26498,74
27334,74
28311,74
29310,74
30311,74
31311,74
32312,74
33120,74
34110,74
35107,74
36096,74
37100,74
38108,74
38911,74
39907,74
40915,74
41910,74
42917,74
43722,74
44695,74
45703,74
46699,74
47699,74
48711,74
49511,74
50505,74
51507,74
52513,74
53518,74
54328,74
55301,74
56300,74
57297,74
58297,74
59304,74
