Timestamp,HeartRate
505,64
1510,64
2319,64
3318,64
4298,64
5294,64
6294,64
7306,64
8111,64
9108,64
10104,64
11109,64
12106,64
12917,64
13891,64
14903,64
15900,64
16897,64
17724,64
18708,64
19711,64
20709,64
21707,64
22709,64
23508,64
24513,64
25492,64
26492,64
27346,64
28309,64
29298,64
30308,64
31307,64
32314,64
33123,64
34109,64
35105,64
36095,64
37094,64
38103,64
38905,64
39904,64
40904,64
41906,64
42912,64
43719,64
44715,64
45710,64
46688,64
47693,64
48694,64
49504,64
50498,64
51499,64
52500,64
53511,64
54324,64
55309,64
56312,64
57313,64
58304,64
59142,64
