Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right
1628084445,2024/04/08,653.0,115.0,648.0,139.0,658.0,91.0,-0.08747,9e-05,-0.99617,-0.22209,-0.01631,-0.97489,5.877,5.925
1628101100,2024/04/08,648.0,104.0,652.0,127.0,643.0,81.0,-0.08587,-0.00408,-0.9963,-0.2272,-0.01976,-0.97365,5.889,5.936
1628117754,2024/04/08,651.0,89.0,657.0,115.0,645.0,64.0,-0.08434,-0.00866,-0.9964,-0.22679,-0.02576,-0.9736,5.893,5.94
1628134408,2024/04/08,654.0,78.0,649.0,103.0,658.0,52.0,-0.08721,-0.01306,-0.9961,-0.22251,-0.03009,-0.97447,5.89,5.938
1628151063,2024/04/08,643.0,78.0,645.0,104.0,641.0,52.0,-0.08882,-0.01277,-0.99597,-0.22824,-0.03,-0.97314,5.901,5.942
1628167718,2024/04/08,645.0,85.0,650.0,112.0,640.0,58.0,-0.08688,-0.00923,-0.99618,-0.22844,-0.02731,-0.97318,5.914,5.944
1628184372,2024/04/08,649.0,87.0,645.0,117.0,653.0,58.0,-0.08842,-0.00723,-0.99606,-0.22407,-0.0269,-0.9742,5.921,5.947
1628201027,2024/04/08,649.0,76.0,648.0,101.0,649.0,50.0,-0.08694,-0.01252,-0.99614,-0.22486,-0.02936,-0.97395,5.924,5.964
1628217682,2024/04/08,651.0,75.0,649.0,95.0,653.0,55.0,-0.0864,-0.01469,-0.99615,-0.2236,-0.0279,-0.97428,5.929,5.971
1628234336,2024/04/08,652.0,77.0,650.0,104.0,653.0,50.0,-0.08589,-0.01168,-0.99624,-0.223,-0.02967,-0.97437,5.939,5.98
1628250991,2024/04/08,653.0,69.0,650.0,99.0,657.0,40.0,-0.08539,-0.0139,-0.99625,-0.22164,-0.03319,-0.97456,5.95,5.984
1628267645,2024/04/08,647.0,70.0,642.0,95.0,651.0,44.0,-0.08827,-0.01524,-0.99598,-0.22334,-0.03192,-0.97422,5.953,5.987
1628284299,2024/04/08,645.0,74.0,642.0,95.0,647.0,52.0,-0.088,-0.0153,-0.996,-0.22478,-0.02865,-0.97399,5.952,5.993
1628300954,2024/04/08,645.0,76.0,646.0,90.0,645.0,62.0,-0.08667,-0.01694,-0.99609,-0.2256,-0.02517,-0.97389,5.956,5.99
1628317609,2024/04/08,647.0,78.0,647.0,97.0,648.0,59.0,-0.08642,-0.01467,-0.99615,-0.22443,-0.02613,-0.97414,5.949,5.981
1628334264,2024/04/08,647.0,78.0,637.0,103.0,657.0,53.0,-0.09006,-0.01344,-0.99585,-0.22163,-0.02937,-0.97469,5.939,5.972
1628350918,2024/04/08,645.0,80.0,641.0,105.0,649.0,55.0,-0.08869,-0.01372,-0.99596,-0.22419,-0.02926,-0.97411,5.927,5.969
1628367573,2024/04/08,652.0,79.0,661.0,106.0,643.0,53.0,-0.08159,-0.01403,-0.99657,-0.22642,-0.03076,-0.97354,5.928,5.972
1628384228,2024/04/08,654.0,87.0,660.0,113.0,649.0,60.0,-0.08243,-0.01099,-0.99654,-0.22472,-0.02785,-0.97403,5.923,5.969
1628400882,2024/04/08,655.0,86.0,657.0,103.0,654.0,68.0,-0.08373,-0.01398,-0.99639,-0.22327,-0.02452,-0.97445,5.912,5.967
1628417537,2024/04/08,653.0,81.0,652.0,98.0,655.0,64.0,-0.08571,-0.0153,-0.9962,-0.22313,-0.02513,-0.97446,5.912,5.967
1628434191,2024/04/08,652.0,82.0,645.0,105.0,660.0,60.0,-0.08831,-0.01258,-0.99601,-0.22169,-0.02651,-0.97476,5.907,5.96
1628450845,2024/04/08,651.0,80.0,646.0,99.0,656.0,61.0,-0.08814,-0.01489,-0.996,-0.22294,-0.02641,-0.97448,5.9,5.956
1628467500,2024/04/08,654.0,81.0,652.0,99.0,657.0,64.0,-0.08617,-0.01516,-0.99617,-0.2225,-0.02558,-0.9746,5.896,5.953
1628484155,2024/04/08,652.0,79.0,647.0,101.0,657.0,58.0,-0.08762,-0.01462,-0.99605,-0.22265,-0.02739,-0.97451,5.9,5.956
1628500809,2024/04/08,649.0,78.0,643.0,102.0,654.0,53.0,-0.08913,-0.01316,-0.99593,-0.22332,-0.02852,-0.97433,5.892,5.967
1628517464,2024/04/08,653.0,72.0,653.0,91.0,653.0,53.0,-0.08538,-0.01682,-0.99621,-0.22368,-0.02816,-0.97426,5.896,5.971
1628534119,2024/04/08,648.0,68.0,653.0,90.0,643.0,46.0,-0.08522,-0.01666,-0.99622,-0.22689,-0.02968,-0.97347,5.904,5.964
1628550773,2024/04/08,590.0,96.0,588.0,128.0,591.0,64.0,-0.10811,-0.00561,-0.99412,-0.24387,-0.02611,-0.96946,5.906,5.971
