Timestamp,HeartRate
511,60
1517,60
2521,60
3500,60
4505,60
5338,60
6324,60
7318,60
8317,60
9305,60
10317,60
11309,60
12154,60
13129,60
14108,60
15104,60
16107,60
17112,60
18118,60
19125,60
20100,60
20918,60
21909,60
22924,60
23918,60
24918,60
25910,60
26916,60
27731,60
28713,60
29721,60
30706,60
31701,60
32707,60
33724,60
34545,60
35525,60
36506,60
37503,60
38508,60
39519,60
40519,60
41519,60
42507,60
43315,60
44313,60
45320,60
46319,60
47312,60
48305,60
49152,60
50125,60
51118,60
52126,60
53102,60
54106,60
55114,60
56121,60
56936,60
57920,60
58904,60
59914,60
