Timestamp,HeartRate
684,75
1692,75
2688,75
3674,75
4675,75
5693,75
6507,75
7488,75
8471,75
9482,75
10477,74
11483,74
12485,75
13472,75
14298,75
15288,75
16281,75
17286,75
18294,75
19273,75
20276,75
21118,75
22097,75
23088,75
24069,75
25070,75
26075,74
27081,75
28092,75
28912,75
29891,75
30871,75
31879,75
32881,75
33894,75
34869,75
35874,75
36872,75
37687,75
38683,75
39692,75
40670,75
41675,75
42673,75
43691,75
44506,75
45494,75
46471,74
47478,74
48475,74
49490,74
50487,74
51487,74
52472,75
53284,75
54277,75
55288,75
56287,75
57276,75
58273,75
59125,75
