Timestamp,HeartRate
0,94
4000,99
10000,97
14000,98
17000,99
25000,99
29000,99
34000,99
40000,99
44000,99
49000,99
54000,99
56000,98
64000,98
68000,99
75000,99
79000,99
82000,99
88000,99
95000,100
100000,98
