Timestamp,HeartRate
435,93
1437,93
2240,93
3244,93
4241,93
5246,93
6248,93
7060,93
8058,93
9052,93
10036,92
11038,92
12044,92
12857,92
13845,92
14849,92
15858,92
16855,92
17686,92
18655,92
19638,92
20636,92
21654,92
22645,92
23474,92
24455,92
25461,92
26454,92
27441,92
28443,92
29440,92
30241,92
31250,92
32244,92
33249,92
34254,92
35062,92
36037,92
37043,92
38037,92
39040,92
39886,92
40858,92
41849,92
42853,92
43854,92
44842,92
45837,92
46646,92
47641,92
48643,92
49643,92
50657,92
51469,92
52454,92
53435,92
54437,92
55440,92
56452,92
57260,92
58248,92
59255,92
