Timestamp,HeartRate
566,59
1570,59
2573,59
3578,59
4392,59
5369,59
6359,59
7360,59
8364,59
9370,59
10183,59
11170,59
12178,59
13181,59
14157,59
15159,59
15977,59
16961,59
17965,59
18975,59
19971,59
20972,59
21781,59
22756,59
23767,59
24761,59
25761,59
26762,59
27576,59
28569,59
29573,59
30574,59
31575,59
32554,59
33371,59
34361,59
35363,59
36368,59
37377,59
38191,59
39174,59
40181,59
41157,59
42175,59
43170,59
43982,59
44966,59
45976,59
46970,59
47975,59
48816,59
49779,59
50761,59
51768,59
52763,59
53766,59
54771,59
55580,59
56575,59
57577,59
58559,59
59559,59
