Timestamp,HeartRate
36,63
1043,63
1859,63
2828,63
3827,63
4826,63
5829,63
6841,63
7646,63
8641,63
9639,63
10644,63
11619,63
12635,63
13440,63
14428,63
15431,63
16442,63
17438,63
18265,63
19242,63
20222,63
21228,63
22233,63
23225,63
24061,63
25034,63
26041,63
27039,63
28039,63
29018,63
29856,63
30836,63
31827,63
32828,63
33833,63
34840,63
35654,63
36640,63
37645,63
38623,63
39624,63
40632,63
41450,63
42431,63
43442,63
44441,63
45440,63
46279,63
47245,63
48226,63
49234,63
50225,63
51231,63
52232,63
53048,63
54040,63
55040,63
56024,63
57024,63
58023,63
58843,63
59830,63
