Timestamp,HeartRate
445,73
1454,73
2390,73
3354,73
4331,73
5254,73
6278,73
7242,73
8204,73
9185,73
10153,73
11085,73
12092,73
13061,73
14036,73
15004,73
15983,71
16915,71
17916,71
18890,71
19881,71
20838,71
21797,71
22737,71
23738,71
24735,71
25686,71
26661,71
27620,71
28559,71
29584,71
30541,71
31509,71
32478,71
33455,71
34389,71
35393,71
36362,71
37329,71
38305,71
39295,71
40210,71
41217,71
42185,71
43158,71
44148,71
45098,71
46037,71
47068,71
48014,71
49000,71
49954,71
50918,71
51859,71
52861,71
53845,71
54802,71
55773,71
56743,71
57680,71
58699,71
59655,71
