Timestamp,HeartRate
129,89
1103,88
2095,88
3044,88
4013,88
4950,88
5955,88
6948,88
7900,88
8870,88
9838,88
10777,88
11798,89
12755,87
13723,89
14697,89
15670,88
16605,88
17612,88
18585,88
19551,88
20522,88
21504,88
22432,88
23434,88
24407,88
25376,88
26397,88
27318,88
28259,88
29258,88
30229,88
31212,88
32170,88
33141,88
34064,88
35079,88
36065,88
37019,88
37993,89
38965,89
39898,89
40916,89
41874,88
42844,88
43817,88
44791,88
45720,88
46728,88
47697,88
48673,89
49643,89
50625,88
51553,88
52550,88
53526,89
54496,89
55475,88
56437,89
57377,89
58382,89
59351,89
