Timestamp,HeartRate
57,83
1084,83
2036,83
2996,83
3959,83
4933,84
5864,84
6890,84
7836,84
8805,84
9772,84
10743,84
11669,84
12688,84
13649,84
14616,84
15582,84
16552,84
17495,84
18494,84
19459,84
20421,84
21390,84
22359,84
23300,84
24299,84
25262,84
26230,84
27196,84
28167,84
29109,84
30108,84
31071,84
32035,84
33007,84
33974,83
34912,83
35910,83
36876,84
37843,84
38811,84
39778,84
40720,84
41717,84
42679,84
43650,84
44618,84
45586,84
46524,84
47521,84
48484,84
49451,84
50422,84
51385,84
52327,84
53325,84
54291,84
55252,83
56222,83
57194,83
58133,83
59137,83
