Timestamp,Pulse
88,1980683
90,2008745
91,2017903
92,2018107
93,2015257
94,2018157
95,2018997
96,2019073
97,2014595
97,2003835
573,1994193
575,1990453
576,1991699
577,1999941
577,2010805
578,2126893
579,2017853
579,2018107
580,2016835
580,2019405
1049,2019277
1051,2092877
1052,1999585
1053,2039351
1054,1991623
1055,1992691
1056,2004115
1056,2015333
1057,2017573
1058,2016683
1551,2016987
1553,2017395
1554,2016809
1556,1940309
1557,2010627
1557,1996355
1558,1991013
1559,1991623
1559,1995007
1560,2002461
2031,2015589
2032,2016173
2033,2017649
2034,2017115
2035,2016071
2036,2016733
2037,2016683
2037,2001571
2039,1969183
2039,1990071
2522,1989715
2524,1996355
2525,2012001
2526,2018335
2527,2016961
2528,1908329
2528,2016047
2529,2018387
2530,2127553
2530,2011695
2996,1997093
2997,1991445
2998,1998797
2999,1991495
3000,2000247
3002,2011873
3003,2016173
3004,2016275
3006,2017115
3006,2015995
3480,2016479
3482,2016937
3483,2007701
3484,1978011
3485,1990147
3486,1990223
3487,2012281
3487,2003377
3488,2016047
3489,2018107
3963,1940613
3965,2016173
3966,2122721
3967,2016961
3968,2016529
3968,1999687
3969,1993479
3969,1990707
3970,1991241
3971,2009049
4465,2010881
4466,2018463
4467,2016783
4468,2018235
4468,2017877
4469,2017827
4470,2017521
4470,2011873
4471,2001875
4472,1995389
4946,1991165
4948,1991293
4949,1998543
4949,2007345
4950,2017395
4951,2018513
4951,2018259
4952,2017903
4953,2018081
4953,2017725
5419,2012509
5421,1996787
5421,1991547
5422,1990987
5423,1992767
5424,2003707
5425,2017801
5426,1928173
5427,2017827
5428,2050977
5918,2018463
5919,2017419
5920,2018489
5921,2006277
5922,1995719
5922,1990757
5923,1989129
5924,1995719
5926,2107787
5927,2017955
6399,2018437
6401,2016783
6402,2018259
6403,2019455
6403,2024111
6404,2014341
6405,1904615
6406,1993047
6408,2072041
6409,1991953
6876,1997907
6878,2016555
6879,2019481
6880,2018997
6882,2018361
6883,2018565
6885,2019201
6886,2018235
6886,2011671
6887,1995567
7373,1908507
7375,1991343
7376,1992665
7376,2004471
7377,2021007
7378,2018183
7378,2018615
7379,2005183
7380,2019023
7380,2017599
7856,2018565
7857,2009407
7858,1995031
7859,1988341
7860,1910465
7861,1993175
7862,2007777
7862,2018463
7863,2018921
7864,2067717
8348,2019837
8351,2122923
8352,2021695
8352,2018463
8353,2001825
8354,1992691
8355,1909525
8356,1993659
8357,2004139
8357,2016961
8827,2034261
8828,2017547
8829,2014799
8830,2018895
8831,2018285
8831,2018691
8832,2013451
8833,1997297
8833,1992437
8835,2071711
9321,1994193
9323,2095041
9324,2018463
9325,2019327
9326,2017293
9327,2016657
9327,2018437
9328,2018591
9329,2018997
9329,2014291
9802,1994931
9804,2065377
9806,1991343
9807,1998569
9807,2012051
9808,2018463
9809,2017471
9809,2018107
9810,2019175
9811,2019149
10288,2018565
10290,2011517
10292,2002587
10293,1993633
10295,1992309
10296,1993277
10297,2000985
10297,2014189
10298,2017929
10299,2073771
10775,2017801
10777,2017903
10778,1955623
10778,2019125
10779,2012357
10780,2016707
10780,1994955
10781,1991369
10782,1994651
10782,2004089
11266,2018235
11268,2018387
11269,2019989
11269,2018667
11270,2018641
11271,2018895
11271,2018997
11272,2010703
11273,1998033
11273,1992233
11737,1992157
11739,1998797
11740,2012485
11741,2018615
11741,2018871
11742,2018641
11743,2019099
11743,2100205
11745,2129665
11746,2020473
12229,2002587
12230,1994039
12231,1991597
12232,1992921
12232,1999687
12233,2014341
12234,2018031
12235,2018235
12236,2018895
12237,2018209
12716,2017827
12717,2017547
12718,2017115
12719,2001315
12720,1992945
12720,1992717
12721,1993759
12722,1906701
12722,2015589
12723,2019353
13198,2018157
13199,2017853
13200,2018947
13201,2018565
13201,2018387
13202,2008567
13203,1995871
13203,1994193
13204,1991241
13205,1995159
13679,2004903
13681,1970813
13683,2018285
13683,2018691
13684,2019481
13685,2020143
13686,2018591
13686,2016885
13687,1927307
13688,1992437
14174,1910465
14176,1911025
14178,1997373
14178,2014317
14180,2128775
14181,2018513
14181,2018743
14182,2017725
14183,2019149
14183,2018565
14660,2016123
14661,1996329
14662,1992385
14663,1990961
14664,1995719
14665,2003529
14665,2016325
14666,2019277
14667,2018845
14668,2018691
15146,1964757
15148,2017471
15149,2018107
15150,2008363
15151,1997373
15151,2016479
15152,1990681
15153,1997041
15154,1975621
15155,2016961
15625,2018335
15627,1949339
15629,2017419
15629,2016683
15630,2018183
15631,2017419
15631,2000425
15632,1993277
15633,1991877
15633,1991089
16113,1996329
16114,2009457
16115,2018005
16116,2017827
16116,1990885
16117,2017955
16118,2019531
16119,2078657
16119,2014723
16120,2000757
16597,1993353
16598,1989231
16599,1992335
16600,1998975
16601,1946745
16602,2016759
16603,2018539
16603,2018235
16604,2019201
16605,2018055
17091,2017599
17093,2014113
17094,1995871
17095,1933949
17096,1910109
17097,1985543
17098,1994651
17099,2016657
17100,2017903
17100,2017801
17565,2017241
17566,2017039
17569,2017955
17570,2018311
17571,2004369
17572,1995363
17573,1991571
17574,1992107
17575,1994447
17576,2006633
18062,2018489
18064,2015767
18065,2016759
18066,2017929
18066,2018413
18067,2018361
18068,2018641
18068,2009533
18069,2001315
18070,1992487
18544,1990859
18547,2084685
18548,2016453
18549,2018691
18550,2018615
18550,2018971
18551,2018335
18552,2019353
18552,2018717
18553,2013299
19017,2085933
19019,1992691
19019,1991495
19020,1992055
19021,1975213
19022,2017191
19023,2018971
19024,2020143
19025,2018793
19026,2018235
19512,2017751
19513,2021083
19515,1907363
19516,1996203
19516,1992029
19517,1990935
19518,1994421
19518,2004623
19519,2018031
19520,2018285
20004,1919549
20006,2017419
20007,2018591
20008,2018997
20008,2017497
20009,2002409
20010,1993455
20010,1992437
20011,1989765
20012,2001113
20488,2014239
20490,2016555
20491,2016835
20491,1907083
20492,2018743
20493,2018361
20493,2017241
20495,2018871
20496,1999205
20496,1994115
20980,1992717
20982,1992107
20984,2002231
20985,2016733
20986,2018565
20986,2019023
20987,2018133
20988,2018997
20989,1909117
20990,2018565
21456,2010195
21458,1994193
21458,1993963
21459,1992131
21460,1993811
21461,2004419
21461,2017751
21462,1994473
21462,1908355
21463,2019125
21939,2019149
21940,2019405
21941,2017853
21942,2001901
21943,1994905
21943,1991851
21944,1991293
21945,1984347
21946,1906217
21946,2016479
22416,1907795
22417,2017241
22417,2018285
22418,2018845
22419,2019073
22419,2016987
22420,2000807
22420,1993709
22421,1945599
22422,1991495
22916,1997881
22918,2014061
22919,2017699
22921,2034465
22922,2022075
22923,2019227
22924,2018413
22925,2018133
22925,2011289
22926,1996635
23392,1993327
23394,1990579
23396,1996405
23396,2002587
23397,2017573
23398,2019125
23399,2018921
23399,2018717
23400,2018667
23401,2018921
23884,2016529
23886,2004801
23887,1995363
23887,1992589
23888,1991597
23889,1960255
23890,2007447
23891,2017497
23891,2018895
23892,2017471
24368,2017955
24370,2016173
24371,2017599
24372,2015181
24373,2001367
24373,1991903
24375,1989689
24375,1993403
24376,1997677
24377,2014545
24865,2017853
24867,2017471
24868,2017547
24869,2016733
24870,1971473
24871,2017471
24873,1966817
24874,2000069
24875,1991165
24876,1989893
25330,1992539
25331,2058023
25332,2016275
25333,2017955
25334,2017319
25334,2017165
25335,2018235
25336,2017827
25337,2124095
