,1,2,3,4,5,6,7,8,9,10,accuracy,macro avg,weighted avg
precision,0.0,0.0,0.16666666666666666,0.4,0.0,0.0,0.0,0.13333333333333333,0.2222222222222222,0.0,0.14285714285714285,0.09222222222222222,0.09410430839002266
recall,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.4,0.0,0.14285714285714285,0.13999999999999999,0.14285714285714285
f1-score,0.0,0.0,0.1818181818181818,0.4000000000000001,0.0,0.0,0.0,0.2,0.2857142857142857,0.0,0.14285714285714285,0.10675324675324678,0.10893188444208851
support,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.14285714285714285,49.0,49.0
