Timestamp,HeartRate
336,78
1303,78
2286,78
3236,78
4200,78
5133,78
6139,78
7106,78
8068,78
9050,78
10028,78
10936,78
11931,78
12902,78
13867,78
14856,78
15808,78
16729,78
17733,78
18698,78
19667,78
20636,78
21618,78
22528,78
23531,78
24499,78
25461,78
26433,78
27397,78
28330,78
29332,78
30299,78
31262,78
32233,78
33200,78
34149,78
35140,78
36099,78
37068,78
38028,78
38999,78
39933,78
40951,78
41898,78
42867,78
43832,78
44799,78
45723,78
46757,78
47708,78
48666,78
49634,78
50599,78
51527,78
52533,78
53516,78
54470,78
55432,78
56396,78
57330,78
58329,78
59297,78
