time,pulse
6025.836,521
76036.804,508
76047.764,503
76058.732,556
76069.7,601
76080.668,662
76091.632,677
0.008,562
10.716,581
21.532,591
32.352,612
43.172,596
53.992,557
64.808,509
75.632,472
86.456,439
97.272,456
108.1,471
118.964,455
129.832,506
140.7,534
151.564,575
162.428,531
173.292,457
184.164,420
195.028,405
205.9,406
216.764,431
227.628,436
238.5,445
249.364,460
260.236,520
271.1,518
281.972,559
292.836,599
303.7,635
314.572,676
325.44,656
336.308,628
347.176,566
358.036,516
368.9,502
379.768,476
390.64,485
401.508,459
412.372,503
423.236,529
434.104,559
444.972,500
455.844,437
466.716,407
477.58,392
488.448,417
499.316,422
510.18,432
521.048,444
531.916,458
542.788,527
553.652,508
564.516,560
575.384,617
586.252,635
597.124,668
607.988,655
618.86,605
629.724,552
640.596,509
651.468,509
662.34,474
673.204,486
684.068,478
694.932,530
705.796,571
716.668,575
727.54,475
738.412,416
749.276,389
760.148,382
771.016,408
781.884,414
792.756,424
803.624,444
814.492,494
825.356,505
836.22,497
847.084,579
857.956,638
868.82,658
879.692,688
890.556,646
901.42,588
912.292,549
923.156,533
934.028,507
944.892,515
955.764,484
966.628,531
977.5,555
988.376,556
999.244,478
1010.108,414
1021.02,383
1031.924,376
1042.836,399
1053.74,403
1064.644,415
1075.564,430
1086.472,458
1097.38,527
1108.284,517
1119.188,586
1130.104,647
1141.004,681
1151.912,671
1162.828,649
1173.732,588
1184.644,537
1195.556,526
1206.476,487
1217.384,498
1228.3,480
1239.228,517
1250.14,563
1261.052,565
1271.964,504
1282.888,431
1293.796,399
1304.716,383
1315.624,409
1326.544,416
1337.452,425
1348.356,441
1359.268,458
1370.184,527
1381.084,514
1392.004,578
1402.908,628
1413.812,677
1424.732,685
1435.636,651
1446.548,595
1457.456,563
1468.364,513
1479.276,511
1490.184,511
1501.092,473
1512.004,516
1522.916,539
1533.844,517
1544.756,486
1555.676,453
1566.584,406
1577.5,389
1588.416,384
1599.336,407
1610.252,417
1621.172,432
1632.084,450
1642.996,470
1653.916,532
1664.828,519
1675.74,513
1686.652,559
1697.564,612
1708.48,646
1719.388,656
1730.292,655
1741.204,605
1752.112,552
1763.016,531
1773.924,538
1784.828,490
1795.744,507
1806.644,492
1817.548,513
1828.464,548
1839.364,560
1850.276,496
1861.188,435
1872.1,406
1883.008,400
1893.924,421
1904.836,423
1915.744,424
1926.66,433
1937.572,449
1948.496,518
1959.42,499
1970.332,536
1981.244,606
1992.156,639
2003.068,668
2013.976,685
2024.892,607
2035.804,558
2046.728,542
2057.636,509
2068.556,498
2079.46,511
2090.38,476
2101.288,516
2112.188,542
2123.108,526
2134.024,518
2144.932,457
2155.836,413
2166.74,388
2177.656,392
2188.556,421
2199.472,422
2210.388,437
2221.312,450
2232.228,464
2243.14,538
2254.056,512
2264.964,525
2275.876,597
2286.792,648
2297.704,694
2308.628,650
2319.54,617
2330.468,573
2341.38,535
2352.312,505
2363.228,499
2374.14,508
2385.068,470
2395.996,502
2406.912,533
2417.82,540
2428.732,519
2439.648,451
2450.572,416
2461.496,403
2472.42,406
2483.332,427
2494.24,432
2505.156,441
2516.084,453
2526.992,489
2537.9,524
2548.828,506
2559.752,578
2570.668,627
2581.588,669
2592.492,667
2603.404,624
2614.312,569
2625.22,528
2636.14,514
2647.052,525
2657.956,494
2668.86,503
2679.764,524
2690.676,555
2701.584,558
2712.508,524
2723.42,441
2734.324,398
2745.236,376
2756.148,377
2767.064,411
2777.984,419
2788.9,431
2799.816,452
2810.732,476
2821.648,515
2832.56,500
2843.468,565
2854.38,603
2865.312,646
2876.224,655
2887.14,664
2898.052,620
2908.964,561
2919.876,520
2930.788,526
2941.7,480
2952.612,493
2963.524,520
2974.428,532
2985.348,526
2996.252,552
3007.156,500
3018.068,436
3028.98,416
3039.892,405
3050.804,411
3061.724,428
3072.636,429
3083.54,440
3094.448,457
3105.372,510
3116.28,497
3127.192,525
3138.108,591
3149.024,639
3159.948,691
3170.86,675
3181.788,623
3192.708,563
3203.624,516
3214.536,503
3225.448,489
3236.364,499
3247.276,480
3258.2,518
3269.116,539
3280.044,557
3290.956,542
3301.872,452
3312.78,408
3323.688,389
3334.6,379
3345.512,412
3356.428,424
3367.34,433
3378.256,439
3389.164,486
3400.076,498
3410.98,494
3421.884,576
3432.804,613
3443.708,651
3454.62,673
3465.532,658
3476.444,599
3487.36,553
3498.264,521
3509.188,517
3520.1,488
3531.004,505
3541.928,509
3552.848,528
3563.764,564
3574.672,567
3585.592,483
3596.516,429
3607.44,400
3618.364,398
3629.28,423
3640.192,419
3651.108,431
3662.02,440
3672.936,459
3683.852,520
3694.78,503
3705.692,550
3716.608,614
3727.532,641
3738.44,647
3749.364,643
3760.28,609
3771.196,571
3782.112,546
3793.036,537
3803.964,510
3814.876,525
3825.804,495
3836.72,539
3847.64,587
3858.568,572
3869.476,471
3880.388,409
3891.316,379
3902.22,374
3913.132,394
3924.06,397
3934.972,412
3945.884,435
3956.796,452
3967.716,527
3978.636,513
3989.564,540
4000.476,589
4011.4,627
4022.312,655
4033.22,663
4044.132,628
4055.048,562
4065.956,519
4076.868,494
4087.772,496
4098.688,489
4109.588,493
4120.496,483
4131.42,530
4142.324,566
4153.232,575
4164.152,511
4175.064,445
4185.976,401
4196.892,387
4207.804,419
4218.728,423
4229.648,430
4240.556,441
4251.464,453
4262.38,512
4273.312,491
4284.224,543
4295.14,596
4306.072,644
4316.976,663
4327.892,633
4338.808,591
4349.724,552
4360.64,526
4371.548,541
4382.46,500
4393.372,507
4404.3,486
4415.204,521
4426.116,557
4437.024,572
4447.932,501
4458.852,429
4469.768,397
4480.68,386
4491.58,403
4502.504,419
4513.412,429
4524.32,446
4535.232,463
4546.148,523
4557.06,510
4567.972,521
4578.884,590
4589.808,633
4600.732,658
4611.648,669
4622.556,626
4633.468,563
4644.384,527
4655.308,495
4666.224,505
4677.14,506
4688.052,484
4698.96,517
4709.876,540
4720.804,538
4731.716,538
4742.632,454
4753.556,415
4764.472,401
4775.388,401
4786.316,426
4797.232,432
4808.148,439
4819.06,454
4829.976,481
4840.892,526
4851.804,507
4862.716,551
4873.636,607
4884.556,628
4895.476,659
4906.388,649
4917.316,590
4928.224,543
4939.14,490
4950.056,477
4960.964,509
4971.884,495
4982.792,508
4993.704,537
5004.612,559
5015.524,577
5026.436,575
5037.348,486
5048.256,429
5059.172,406
5070.084,395
5080.996,417
5091.908,421
5102.82,429
5113.736,432
5124.656,455
5135.564,512
5146.476,499
5157.388,533
5168.32,570
5179.228,622
5190.14,635
5201.068,655
5211.976,644
5222.892,589
5233.808,529
5244.728,500
5255.648,484
5266.556,473
5277.468,483
5288.38,529
5299.296,558
5310.2,565
5321.108,547
5332.04,462
5342.94,416
5353.86,395
5364.764,392
5375.688,417
5386.596,421
5397.5,429
5408.412,444
5419.316,486
5430.24,515
5441.148,501
5452.052,552
5462.964,614
5473.876,656
5484.78,676
5495.696,678
5506.612,598
5517.54,540
5528.46,498
5539.372,498
5550.3,461
5561.216,484
5572.132,475
5583.048,513
5593.964,562
5604.876,550
5615.808,490
5626.72,429
5637.636,396
5648.548,387
5659.456,406
5670.372,407
5681.304,422
5692.216,441
5703.132,461
5714.06,533
5724.98,521
5735.892,566
5746.804,615
5757.732,632
5768.644,650
5779.564,675
5790.472,619
5801.38,577
5812.304,546
5823.216,514
5834.124,485
5845.036,503
5855.944,477
5866.86,511
5877.776,545
5888.684,567
5899.588,526
5910.492,446
5921.404,409
5932.308,394
5943.228,391
5954.144,408
5965.052,413
5975.96,429
5986.876,449
5997.804,498
6008.72,527
6019.636,518
6030.568,579
6041.484,626
6052.4,672
6063.328,676
6074.244,651
6085.156,603
6096.088,562
6107.008,529
6117.924,528
6128.856,488
6139.768,496
6150.688,469
6161.612,513
6172.524,546
6183.436,551
6194.368,499
6205.28,434
6216.196,402
6227.124,389
6238.044,399
6248.96,402
6259.868,413
6270.776,434
6281.692,445
6292.62,501
6303.54,509
6314.452,504
6325.384,560
6336.3,607
6347.212,630
6358.14,637
