Timestamp,HeartRate
310,65
1299,64
2297,64
3301,65
4113,65
5110,65
6113,65
7121,65
8092,65
9107,65
9915,64
10903,65
11913,65
12920,65
13910,65
14743,65
15712,65
16699,65
17703,65
18716,64
19707,64
20536,65
21513,65
22498,65
23497,65
24507,65
25499,65
26332,65
27314,65
28320,65
29314,65
30313,65
31295,65
32127,65
33104,65
34115,65
35109,64
36116,65
36956,65
37920,65
38901,65
39913,65
40904,65
41907,65
42910,65
43720,65
44695,65
45702,65
46707,65
47703,65
48707,65
49516,65
50516,65
51512,65
52503,65
53500,64
54332,64
55312,65
56314,65
57314,65
58319,65
59319,65
