Timestamp,HeartRate
497,88
1498,88
2503,88
3509,88
4321,88
5295,88
6288,88
7294,88
8301,88
9301,88
10112,88
11092,88
12092,88
13089,88
14091,88
15097,88
15908,88
16901,88
17900,88
18901,88
19888,88
20723,88
21701,88
22697,88
23698,88
24703,88
25710,88
26520,88
27496,88
28490,88
29492,88
30499,88
31506,88
32318,88
33309,88
34287,88
35286,88
36303,88
37300,88
38111,88
39103,87
40101,87
41083,87
42100,87
43097,87
43903,88
44897,88
45902,88
46903,88
47885,88
48899,88
49699,88
50692,88
51696,88
52697,88
53709,88
54521,88
55492,88
56490,88
57493,88
58495,88
59506,88
