Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right
470535838,2024/04/08,458.0,614.0,449.0,645.0,467.0,583.0,-0.16566,0.16773,-0.97181,-0.28643,0.14579,-0.94694,5.153,5.452
470552493,2024/04/08,459.0,619.0,451.0,652.0,468.0,585.0,-0.16473,0.16986,-0.9716,-0.28561,0.14617,-0.94713,5.147,5.442
470569148,2024/04/08,457.0,624.0,448.0,654.0,465.0,593.0,-0.16505,0.17048,-0.97144,-0.2859,0.1491,-0.94659,5.136,5.431
470585803,2024/04/08,460.0,620.0,447.0,655.0,473.0,586.0,-0.16468,0.17112,-0.97139,-0.28303,0.14719,-0.94775,5.126,5.417
470602457,2024/04/08,462.0,618.0,451.0,654.0,473.0,582.0,-0.16294,0.17158,-0.9716,-0.28245,0.14659,-0.94801,5.117,5.412
470619112,2024/04/08,462.0,621.0,456.0,651.0,468.0,592.0,-0.16085,0.17064,-0.97212,-0.28334,0.1502,-0.94718,5.125,5.414
470635766,2024/04/08,460.0,622.0,452.0,650.0,469.0,594.0,-0.16152,0.17026,-0.97207,-0.28246,0.15056,-0.94739,5.127,5.406
470652420,2024/04/08,464.0,618.0,450.0,655.0,478.0,580.0,-0.16155,0.17143,-0.97186,-0.2793,0.14603,-0.94903,5.116,5.427
470669075,2024/04/08,464.0,617.0,451.0,660.0,478.0,575.0,-0.16059,0.17247,-0.97184,-0.27889,0.14414,-0.94944,5.115,5.428
470685730,2024/04/08,461.0,619.0,452.0,655.0,471.0,584.0,-0.15976,0.17053,-0.97231,-0.28035,0.14654,-0.94865,5.128,5.404
470702384,2024/04/08,461.0,618.0,453.0,648.0,469.0,588.0,-0.15905,0.1686,-0.97277,-0.28037,0.14822,-0.94838,5.134,5.404
470719039,2024/04/08,459.0,612.0,455.0,640.0,464.0,584.0,-0.1581,0.16656,-0.97327,-0.28163,0.14752,-0.94811,5.157,5.42
470735694,2024/04/08,461.0,612.0,458.0,641.0,464.0,583.0,-0.15664,0.16723,-0.9734,-0.2814,0.14755,-0.94818,5.158,5.424
470752347,2024/04/08,470.0,620.0,462.0,652.0,477.0,588.0,-0.15505,0.17034,-0.97311,-0.27712,0.14921,-0.94918,5.13,5.424
