Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right
1151803364,2024/04/08,495.0,912.0,463.0,915.0,528.0,909.0,-0.16429,0.22669,-0.96001,-0.26699,0.21759,-0.93881,6.061,6.237
1151820019,2024/04/08,498.0,918.0,468.0,918.0,528.0,918.0,-0.16269,0.22678,-0.96026,-0.26692,0.21938,-0.93842,6.056,6.226
1151836674,2024/04/08,498.0,922.0,465.0,925.0,532.0,918.0,-0.16347,0.2282,-0.95979,-0.26583,0.2184,-0.93896,6.064,6.226
1151853329,2024/04/08,496.0,916.0,460.0,923.0,532.0,908.0,-0.16519,0.22672,-0.95985,-0.2661,0.21504,-0.93966,6.065,6.219
1151869983,2024/04/08,502.0,909.0,465.0,909.0,538.0,909.0,-0.16389,0.22283,-0.96098,-0.26415,0.2156,-0.94008,6.044,6.219
1151886638,2024/04/08,503.0,915.0,468.0,916.0,538.0,913.0,-0.16314,0.22645,-0.96026,-0.26435,0.21832,-0.93939,6.028,6.228
1151903293,2024/04/08,502.0,919.0,470.0,926.0,533.0,911.0,-0.16245,0.23058,-0.9594,-0.26603,0.2185,-0.93887,6.036,6.223
1151919947,2024/04/08,506.0,919.0,477.0,926.0,535.0,912.0,-0.1617,0.2292,-0.95986,-0.26611,0.21808,-0.93895,6.04,6.23
1151936602,2024/04/08,505.0,919.0,472.0,921.0,539.0,917.0,-0.16248,0.22761,-0.9601,-0.26413,0.21948,-0.93918,6.027,6.23
1151953257,2024/04/08,504.0,917.0,470.0,916.0,538.0,919.0,-0.16284,0.22506,-0.96064,-0.26426,0.21876,-0.93931,6.015,6.224
1151969912,2024/04/08,501.0,914.0,475.0,913.0,528.0,915.0,-0.16111,0.22387,-0.96121,-0.26719,0.21703,-0.93889,6.033,6.228
1151986566,2024/04/08,500.0,912.0,475.0,914.0,526.0,911.0,-0.16106,0.22458,-0.96105,-0.26792,0.21595,-0.93893,6.029,6.225
1152003221,2024/04/08,495.0,915.0,468.0,915.0,522.0,915.0,-0.16285,0.22622,-0.96037,-0.26865,0.21828,-0.93818,6.017,6.215
1152019875,2024/04/08,493.0,916.0,461.0,917.0,525.0,915.0,-0.1647,0.22767,-0.95971,-0.26738,0.21936,-0.93829,6.021,6.216
1152036530,2024/04/08,497.0,914.0,464.0,917.0,530.0,911.0,-0.16334,0.22763,-0.95995,-0.26594,0.21838,-0.93893,6.018,6.229
1152053185,2024/04/08,495.0,915.0,463.0,916.0,528.0,913.0,-0.16369,0.2265,-0.96016,-0.26634,0.21805,-0.93889,6.019,6.237
1152069839,2024/04/08,491.0,919.0,461.0,929.0,522.0,909.0,-0.16399,0.22954,-0.95938,-0.26789,0.21603,-0.93892,6.035,6.24
1152086495,2024/04/08,493.0,923.0,468.0,936.0,518.0,910.0,-0.16155,0.23136,-0.95936,-0.26911,0.21566,-0.93865,6.046,6.246
1152103150,2024/04/08,490.0,921.0,465.0,926.0,515.0,916.0,-0.16227,0.22844,-0.95994,-0.26957,0.21772,-0.93804,6.031,6.245
1152119805,2024/04/08,492.0,918.0,465.0,918.0,519.0,919.0,-0.16216,0.2264,-0.96044,-0.26835,0.21947,-0.93799,6.037,6.229
1152136458,2024/04/08,495.0,917.0,466.0,917.0,524.0,917.0,-0.16173,0.22701,-0.96037,-0.26665,0.21953,-0.93846,6.051,6.235
1152153114,2024/04/08,495.0,914.0,465.0,922.0,525.0,906.0,-0.16196,0.22858,-0.95996,-0.26663,0.21648,-0.93917,6.045,6.25
