,1,2,3,4,5,6,7,8,9,10,accuracy,macro avg,weighted avg
precision,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.12244897959183673,0.10686274509803921,0.10904361744697878
recall,0.2,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.12244897959183673,0.12000000000000002,0.12244897959183673
f1-score,0.28571428571428575,0.0,0.0,0.25,0.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.12244897959183673,0.08993506493506494,0.09177047442353566
support,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.12244897959183673,49.0,49.0
