Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right
120060649,2024/04/07,1756.0,806.0,1713.0,789.0,1799.0,823.0,0.21885,0.22271,-0.95,0.11646,0.23282,-0.96552,6.273,6.209
120077303,2024/04/07,1757.0,812.0,1714.0,802.0,1799.0,823.0,0.21911,0.22681,-0.94897,0.11668,0.2326,-0.96555,6.258,6.209
120093958,2024/04/07,1790.0,906.0,1723.0,815.0,1857.0,997.0,0.22164,0.2302,-0.94757,0.1342,0.28688,-0.94852,6.295,6.211
120110613,2024/04/07,1807.0,1008.0,1757.0,1019.0,1857.0,997.0,0.22801,0.2924,-0.92872,0.13374,0.28656,-0.94868,6.226,6.211
120127267,2024/04/07,1810.0,1041.0,1765.0,1015.0,1854.0,1066.0,0.23109,0.29076,-0.92847,0.13234,0.30771,-0.94223,6.18,6.214
120143921,2024/04/07,1791.0,1033.0,1760.0,1012.0,1822.0,1055.0,0.22998,0.28995,-0.929,0.12235,0.30456,-0.9446,6.151,6.32
120160576,2024/04/07,1788.0,1032.0,1762.0,1021.0,1815.0,1044.0,0.2303,0.29265,-0.92807,0.12044,0.30132,-0.94589,6.117,6.308
120177231,2024/04/07,1797.0,1051.0,1773.0,1041.0,1820.0,1062.0,0.23355,0.29851,-0.92539,0.12209,0.30679,-0.94391,6.083,6.271
120193885,2024/04/07,1795.0,1053.0,1775.0,1045.0,1816.0,1061.0,0.23422,0.29953,-0.92489,0.12074,0.30662,-0.94414,6.039,6.257
120210540,2024/04/07,1793.0,1044.0,1770.0,1031.0,1817.0,1056.0,0.23316,0.29541,-0.92648,0.12133,0.30519,-0.94453,5.993,6.229
120227195,2024/04/07,1790.0,1049.0,1769.0,1038.0,1811.0,1059.0,0.23313,0.29752,-0.92582,0.11957,0.30601,-0.94449,5.955,6.211
120243849,2024/04/07,1785.0,1048.0,1759.0,1045.0,1811.0,1051.0,0.23012,0.29959,-0.9259,0.12007,0.30363,-0.94519,5.928,6.183
120260504,2024/04/07,1779.0,1052.0,1755.0,1049.0,1804.0,1054.0,0.22889,0.30092,-0.92577,0.11783,0.30469,-0.94514,5.89,6.146
120277159,2024/04/07,1785.0,1054.0,1769.0,1056.0,1802.0,1052.0,0.23347,0.30255,-0.9241,0.11739,0.30397,-0.94542,5.864,6.108
120293813,2024/04/07,1787.0,1056.0,1771.0,1066.0,1803.0,1046.0,0.23391,0.3055,-0.92301,0.11803,0.3021,-0.94594,5.833,6.088
120310468,2024/04/07,1786.0,1067.0,1766.0,1073.0,1806.0,1061.0,0.23223,0.30749,-0.92278,0.11882,0.30654,-0.94441,5.808,6.063
120327123,2024/04/07,1783.0,1076.0,1764.0,1076.0,1802.0,1076.0,0.23178,0.30847,-0.92256,0.11771,0.31139,-0.94296,5.783,6.066
120343776,2024/04/07,1785.0,1078.0,1767.0,1081.0,1802.0,1075.0,0.23285,0.31001,-0.92178,0.11781,0.31116,-0.94303,5.76,6.045
120360431,2024/04/07,1783.0,1078.0,1767.0,1081.0,1798.0,1075.0,0.23308,0.3097,-0.92182,0.1168,0.31112,-0.94317,5.744,6.028
120377086,2024/04/07,1780.0,1073.0,1764.0,1075.0,1796.0,1072.0,0.23268,0.30805,-0.92248,0.11637,0.31007,-0.94357,5.716,6.016
120393740,2024/04/07,1775.0,1070.0,1761.0,1075.0,1790.0,1064.0,0.23188,0.3081,-0.92266,0.11463,0.30782,-0.94452,5.697,5.985
120410395,2024/04/07,1776.0,1078.0,1758.0,1082.0,1794.0,1075.0,0.23086,0.31021,-0.92221,0.11612,0.31106,-0.94327,5.702,5.967
120427050,2024/04/07,1776.0,1084.0,1758.0,1081.0,1794.0,1088.0,0.23127,0.30992,-0.92221,0.11622,0.31519,-0.94189,5.699,5.953
120443705,2024/04/07,1776.0,1084.0,1758.0,1082.0,1793.0,1086.0,0.23126,0.31018,-0.92212,0.11622,0.31468,-0.94206,5.692,5.949
120460359,2024/04/07,1777.0,1081.0,1759.0,1083.0,1795.0,1078.0,0.23186,0.31051,-0.92186,0.11737,0.31228,-0.94271,5.688,5.961
120477014,2024/04/07,1747.0,1058.0,1730.0,1059.0,1765.0,1057.0,0.22341,0.30427,-0.92602,0.10731,0.30672,-0.94573,5.66,5.949
120493669,2024/04/07,1711.0,1037.0,1693.0,1032.0,1729.0,1042.0,0.21073,0.29598,-0.93166,0.09354,0.30149,-0.94887,5.689,5.947
120510323,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120526978,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120543632,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120560286,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120576941,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120593596,2024/04/07,1192.0,276.0,1192.0,276.0,nan,nan,0.05259,0.0502,-0.99735,nan,nan,nan,4.466,nan
