Timestamp,HeartRate
314,63
1280,63
2273,63
3222,63
4175,63
5109,63
6102,63
7069,63
8034,63
8999,63
9982,63
10892,63
11892,63
12861,63
13824,63
14790,63
15759,63
16697,63
17697,63
18654,63
19619,63
20581,63
21553,63
22475,63
23505,63
24457,63
25410,63
26377,63
27340,63
28271,63
29277,63
30266,63
31218,63
32174,63
33137,63
34069,63
35073,63
36038,63
37056,63
37983,63
38936,63
39871,63
40861,63
41829,63
42796,63
43760,63
44741,63
45658,63
46655,63
47620,63
48590,63
49554,63
50519,63
51452,63
52453,63
53415,63
54378,63
55367,63
56316,63
57248,63
58259,63
59218,63
