Timestamp,HeartRate
143,88
1111,88
2077,88
3063,88
3974,88
4985,88
5943,88
6911,88
7883,88
8870,88
9778,88
10787,88
11750,88
12712,88
13683,88
14676,88
15588,88
16585,88
17552,88
18512,88
19483,88
20454,88
21384,88
22384,88
23351,88
24313,88
25285,88
26251,88
27187,88
28187,88
29155,88
30118,88
31091,88
32060,88
32996,88
33993,88
34961,88
35926,88
36896,88
37866,88
38796,88
39800,88
40769,88
41738,88
42707,88
43700,88
44607,88
45610,88
46574,88
47547,88
48518,88
49503,88
50413,88
51418,88
52386,88
53360,88
54322,88
55304,88
56221,88
57226,88
58192,88
59164,88
