Timestamp,HeartRate
496,79
1451,79
2367,79
3363,79
4347,79
5297,79
6245,77
7195,78
8102,78
9100,78
10057,79
11011,79
11968,79
12924,79
13849,79
14836,79
15790,79
16749,79
17716,79
18679,79
19621,79
20618,79
21573,79
22541,79
23506,79
24476,79
25412,79
26422,79
27380,79
28349,79
29310,79
30282,79
31213,79
32228,79
33182,79
34153,79
35115,78
36088,78
37014,78
38032,78
38993,78
39957,78
40926,78
41894,78
42846,78
43838,78
44797,78
45761,78
46727,78
47697,78
48641,78
49639,78
50602,78
51566,78
52529,78
53501,78
54433,78
55446,78
56401,78
57371,78
58333,78
59302,78
