id,date,stepCount,blinkCountRaw,eyeMoveUpCount,eyeMoveDownCount,eyeMoveRightCount,eyeMoveLeftCount,isStill,xMean,xSD,yMean,ySD,pitchOnewayCount,pitchRoundCount,yawOnewayCount,yawRoundCount,xRightStepAmplitude,xLeftStepAmplitude,yRightStepAmplitude,yLeftStepAmplitude,zRightStepAmplitude,zLeftStepAmplitude,zRightStepAmplitudeCal,zLeftStepAmplitudeCal,maxRightStepAcceleration,maxLeftStepAcceleration,stepCadence,blinkCount,blinkIntervalCount,blinkIntervalMean,blinkIntervalTotal,blinkStrengthMean,blinkStrengthSD,blinkStrengthTotal,blinkStrengthMax,blinkWidthMean,nptMean,nptSD,nptMedian,noiseTime,isValid,sleepScore,focusScore,tensionScore,calmScore,sleepScoreStandard
0,2024-02-21T20:16:09+0900,4,6,4,7,6,6,false,8.492012,17.577953,21.041388,16.647276,8,0,9,0,1.1590418,0.31120482,2.499193,1.2174695,1.4162042,0.6713499,1.9162045,1.1713501,1.1820692,1.0949095,142.85715,3,1,11.0,4.5,105.0,34.140884,440.0,232.0,137.0,0.014150001,0.04415691,0.00555,4.25,false,27,-1,-1,-1,18
1,2024-02-21T20:16:24+0900,4,2,4,6,4,4,false,-6.5235996,6.143496,4.868019,4.913252,6,0,8,0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0,0,11.0,0.0,105.0,34.140884,0.0,0.0,137.0,0.014150001,0.04415691,0.00555,5.75,false,27,-1,-1,-1,18
2,2024-02-21T20:16:39+0900,1,7,2,14,4,5,false,-6.3909063,3.7989807,9.249343,9.637447,2,0,5,0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,2,2,9.083333,22.75,111.0,52.39084,239.0,200.0,132.0,0.016040001,0.04759112,0.00555,1.45,true,30,100,88,19,21
3,2024-02-21T20:16:54+0900,0,3,6,6,8,7,false,-8.500243,4.2444377,-4.344717,9.903104,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0,0,9.083333,0.0,111.0,52.39084,0.0,0.0,132.0,0.016040001,0.04759112,0.00555,5.05,false,30,-1,-1,-1,21

