Timestamp,HeartRate
959,74
1951,74
2949,74
3937,74
4768,73
5741,73
6749,73
7749,73
8745,75
9749,75
10567,75
11549,75
12550,74
13537,75
14537,75
15538,75
16354,75
17342,75
18345,75
19351,74
20359,73
21172,73
22149,73
23132,73
24141,73
25140,73
26152,73
26962,73
27945,72
28949,72
29957,73
30950,73
31939,73
32762,73
33737,73
34747,73
35746,73
36748,73
37747,73
38557,72
39555,72
40546,72
41535,72
42535,72
43372,72
44348,72
45345,72
46342,72
47346,72
48353,73
49166,73
50153,73
51151,73
52141,73
53136,73
53992,73
54956,73
55943,73
56945,72
57952,72
58951,72
59951,72
