Timestamp,HeartRate
846,88
1653,88
2654,88
3654,88
4656,88
5662,88
6481,88
7457,88
8446,88
9447,88
10446,88
11462,88
12273,88
13254,88
14261,88
15268,88
16260,88
17249,88
18061,88
19045,88
20049,88
21058,88
22052,88
23052,88
23865,88
24861,88
25860,88
26847,88
27846,88
28676,88
29654,88
30653,88
31653,88
32656,88
33662,88
34472,88
35459,88
36443,88
37445,88
38446,88
39459,88
40261,88
41254,88
42259,89
43266,89
44260,89
45248,89
46061,89
47046,89
48047,89
49057,88
50053,89
51055,89
51860,89
52866,89
53859,89
54857,89
55846,89
56682,89
57653,89
58654,89
59653,89
