Timestamp,HeartRate
3,78
998,78
1999,78
3002,78
3814,78
4806,78
5792,78
6803,78
7797,78
8625,78
9602,78
10613,78
11611,78
12606,78
13596,78
14414,78
15396,78
16406,78
17412,78
18409,78
19392,78
20207,78
21193,78
22196,78
23207,78
24202,78
25204,78
26012,78
26991,78
28003,78
29002,78
30002,78
30826,78
31807,78
32814,78
33801,78
34795,78
35801,78
36614,78
37608,78
38607,78
39612,78
40590,78
41594,78
42404,78
43396,78
44407,78
45408,78
46416,78
47231,78
48196,78
49193,78
50198,78
51200,78
52210,78
53019,78
54013,78
55007,78
55992,78
57000,78
57998,78
58812,78
59801,78
