Timestamp,HeartRate
194,98
1032,98
1996,98
2989,98
4003,98
4999,98
6001,98
6982,98
7791,98
8785,98
9798,98
10791,98
11799,98
12618,98
13596,98
14583,98
15584,98
16587,98
17597,98
18411,98
19404,98
20403,98
21382,98
22384,98
23389,98
24211,98
25194,98
26200,98
27206,97
28185,97
29185,97
30004,97
30989,98
31995,98
33000,98
34000,98
34836,98
35803,98
36788,98
37793,98
38789,98
39792,98
40795,98
41605,98
42593,98
43595,98
44585,98
45587,98
46588,98
47403,98
48397,98
49397,98
50384,98
51384,98
52384,98
53198,98
54192,98
55197,98
56199,98
57182,98
58013,98
58987,98
59946,98
