Timestamp,HeartRate
657,59
1648,59
2642,59
3642,59
4644,59
5461,58
6451,58
7457,58
8459,58
9439,59
10441,60
11256,60
12248,59
13251,59
14259,59
15256,58
16241,59
17056,59
18044,59
19050,59
20056,59
21057,59
21888,59
22857,59
23841,59
24844,60
25854,60
26851,58
27687,59
28662,59
29639,59
30643,59
31653,59
32648,59
33652,59
34463,59
35459,59
36447,59
37441,59
38444,59
39448,59
40258,60
41257,59
42247,59
43240,59
44243,60
45243,59
46059,59
47052,58
48059,59
49059,59
50040,58
51042,58
51855,59
52849,58
53854,58
54866,58
55838,58
56845,58
57660,58
58644,58
59652,58
