time,pulse
8e-06,394
0.00044,393
0.000872,392
0.001304,391
0.001784,389
0.002264,389
0.002736,387
0.003224,386
0.00702,376
0.013972,378
0.021616,395
0.02926,408
0.036904,427
0.044552,436
0.052196,453
0.05984,463
0.067484,475
0.075132,482
0.082776,488
0.09042,491
0.098064,494
0.105712,501
0.114052,501
0.122392,502
0.130732,502
0.139072,503
0.147412,502
0.155752,500
0.164092,502
0.172432,512
0.180772,520
0.189112,536
0.197452,555
0.205792,580
0.214132,600
0.222472,626
0.230812,648
0.239152,670
0.247492,682
0.255832,693
0.264172,697
0.272512,696
0.280852,685
0.289192,676
0.297532,657
0.305872,640
0.314212,617
0.322552,595
0.330892,573
0.339232,553
0.347572,530
0.355912,515
0.364252,495
0.372592,482
0.380936,463
0.389272,452
0.397612,439
0.405952,431
0.414292,421
0.422632,416
0.430972,413
0.439316,413
0.447652,410
0.455992,413
0.464332,416
0.472672,422
0.481012,425
0.489352,431
0.497692,438
0.506032,449
0.514372,457
0.522712,463
0.531052,471
0.539392,479
0.547732,481
0.556072,482
0.564412,486
0.572752,488
0.581092,486
0.589432,485
0.597772,483
0.606112,482
0.614452,478
0.622792,473
0.631132,470
0.639472,467
0.647812,459
0.656152,456
0.664492,452
0.672832,449
0.681172,442
0.689512,442
0.697852,438
0.706192,436
0.714532,430
0.722872,431
0.731212,431
0.739552,432
0.747892,430
0.756232,432
0.764572,432
0.772912,434
0.781252,433
0.789592,436
0.797932,438
0.806272,440
0.814612,439
0.822952,442
0.831292,443
0.839632,445
0.847972,444
0.856312,450
0.864652,456
0.872992,465
0.881332,476
0.889672,491
0.898012,514
0.906352,539
0.914692,566
0.923032,589
0.931372,615
0.939712,637
0.948052,653
0.956392,660
0.964732,665
0.973072,663
0.981412,653
0.989752,638
0.998092,622
1.006432,600
1.015464,579
1.0245,558
1.033536,545
1.042572,526
1.051604,516
1.06064,505
1.069676,503
1.078712,493
1.087744,488
1.09678,481
1.105816,475
1.114852,462
1.123884,450
1.13292,440
1.141956,420
1.150996,407
1.160024,389
1.16906,379
1.178096,361
1.187132,353
1.196164,345
1.2052,344
1.214236,342
1.223272,347
1.232304,353
1.24134,354
1.250376,365
1.259412,367
1.268444,378
1.27748,379
1.286516,389
1.295552,390
1.304592,402
1.31362,407
1.322656,410
1.331692,420
1.340724,423
1.34976,430
1.358796,429
1.367832,436
1.376864,434
1.3859,437
1.394936,437
1.403972,438
1.413004,434
1.42204,432
1.431076,431
1.440112,427
1.449144,423
1.458188,420
1.467216,424
1.476252,420
1.485284,424
1.49432,424
1.503356,431
1.512392,431
1.521424,437
1.53046,444
1.539496,449
1.548532,452
1.557564,455
1.5666,463
1.575636,460
1.584672,466
1.593704,465
1.60274,469
1.61178,469
1.620812,475
1.629844,485
1.63888,494
1.647916,514
1.656952,531
1.665984,557
1.67502,575
1.684056,600
1.693092,612
1.702124,632
1.71116,640
1.720196,643
1.729232,641
1.738264,634
1.7473,621
1.756336,601
1.765372,584
1.774404,560
1.78344,539
1.792476,515
1.801512,500
1.810544,479
1.81958,465
1.828616,455
1.837652,445
1.846684,434
1.85572,427
1.864756,426
1.873792,420
1.882824,420
1.89186,420
1.900896,430
1.909932,430
1.918964,440
1.928,447
1.937036,458
1.946072,464
1.955104,476
1.96414,486
1.973176,492
1.982212,498
1.991244,502
2.00028,508
2.009316,503
2.018352,502
2.027384,495
2.03642,490
2.045456,479
2.054492,472
2.063524,463
2.07256,453
2.081596,448
2.090632,437
2.099664,440
2.1087,437
2.117736,442
2.126772,441
2.135804,448
2.14484,451
2.153876,453
2.162912,459
2.171944,463
2.18098,466
2.190016,461
2.199052,463
2.208084,455
2.21712,449
2.226156,442
2.235192,439
2.244224,430
2.25326,425
2.262296,422
2.271332,420
2.280364,419
2.2894,424
2.298436,431
2.307472,434
2.316504,445
2.32554,456
2.334576,478
2.343612,495
2.352644,522
2.36168,548
2.370716,580
2.379752,605
2.388784,632
2.39782,656
2.406856,670
2.415892,682
2.424924,686
2.43396,688
2.442996,676
2.452032,668
2.461064,651
2.4701,633
2.479136,612
2.488172,586
2.497204,567
2.50624,544
2.515276,527
2.524312,504
2.533344,493
2.54238,476
2.551416,467
2.560452,456
2.569484,453
2.57852,449
2.587556,448
2.596592,453
2.605624,458
2.61466,465
2.623696,472
2.632732,486
2.641764,492
2.6508,505
2.659836,513
2.668872,523
2.677904,528
2.68694,534
2.695976,540
2.705012,540
2.714044,539
2.72308,537
2.732116,537
2.741152,529
2.750184,527
2.75922,518
2.768256,516
2.777292,507
2.786324,506
2.79536,502
2.804396,502
2.813432,500
2.822464,500
2.8315,502
2.840536,497
2.849572,500
2.858604,496
2.86764,497
2.876676,491
2.885712,488
2.894744,481
2.90378,481
2.912816,480
2.921852,473
2.930884,476
2.939924,474
2.948956,476
2.957992,471
2.967024,476
2.97606,473
2.985096,476
2.994132,478
3.003164,484
3.0122,489
3.021236,495
3.030272,509
3.039304,522
3.04834,540
3.057376,560
3.066412,589
3.075444,611
3.08448,639
3.09352,663
3.102552,689
3.111584,703
3.12062,715
3.129656,722
3.138692,722
3.147724,717
3.15676,707
3.165796,696
3.174832,676
3.183864,661
3.1929,639
3.201936,623
3.210972,599
3.220004,581
3.22904,564
3.238076,545
3.247116,532
3.256144,516
3.26518,506
3.274216,494
3.283252,490
3.292284,479
3.30132,480
3.310356,477
3.319392,477
3.328424,482
3.33746,489
3.346496,495
3.355532,502
3.364564,514
3.3736,521
3.382636,530
3.391672,535
3.400712,547
3.40974,549
3.418776,551
3.427812,554
3.436844,553
3.44588,550
3.454916,546
3.463952,543
3.472984,535
3.48202,527
3.491056,522
3.500092,520
3.509124,510
3.51816,507
3.527196,502
3.536232,497
3.545264,492
3.5543,490
3.563336,491
3.572372,489
3.581404,489
3.59044,491
3.599476,497
3.608512,496
3.617544,501
3.62658,504
3.635616,509
3.644652,511
3.653684,510
3.66272,512
3.671756,513
3.680792,515
3.689824,508
3.69886,512
3.707896,510
3.716932,514
3.725964,515
3.735,528
3.744036,541
3.753072,556
3.762104,582
3.77114,609
3.780176,637
3.789212,662
3.798244,693
3.80728,712
3.816316,729
3.825352,741
3.834384,751
3.84342,749
3.852456,742
3.861492,729
3.870524,710
3.87956,688
3.888596,664
3.897632,643
3.906664,616
3.9157,592
3.924736,569
3.933772,550
3.942804,528
3.95184,512
3.960876,498
3.969912,487
3.978944,479
3.98798,478
3.997016,481
4.006052,479
4.015084,483
4.02412,489
4.033156,500
4.042192,507
4.051224,518
4.06026,526
4.069296,534
4.078332,540
4.087364,541
4.0964,550
4.105436,553
4.114472,560
4.123504,559
4.13254,567
4.141576,567
4.150612,570
4.159644,568
4.16868,570
4.177716,566
4.186752,558
4.195784,555
4.20482,548
4.213856,539
4.222892,528
4.231924,522
4.24096,509
4.249996,500
4.259032,491
4.268064,486
4.2771,477
4.286136,470
4.295172,467
4.304204,461
4.31324,456
4.322276,453
4.331312,452
4.340344,445
4.34938,443
4.358416,440
4.367452,440
4.376484,437
4.38552,436
4.394556,436
4.403592,435
4.412624,433
4.42166,436
4.430696,445
4.439732,454
4.448764,475
4.4578,493
4.466836,526
4.475872,558
4.484904,595
4.49394,629
4.502976,663
4.512012,694
4.521044,714
4.53008,735
4.539116,746
4.548152,750
4.557184,742
4.56622,734
4.575256,715
4.584292,694
4.593324,673
4.60236,651
4.611396,627
4.620432,603
4.629464,583
4.6385,560
4.647536,539
4.656572,522
4.665604,509
4.67464,492
4.683676,481
4.692712,471
4.701744,468
4.71078,464
4.719816,462
4.728852,466
4.737884,467
4.74692,471
4.755956,479
4.764992,489
4.774024,493
4.78306,500
4.792096,507
4.801132,515
4.810164,520
4.8192,520
4.828236,523
4.837272,525
4.846304,522
4.85534,517
4.864376,515
4.873412,505
4.882452,497
4.89148,490
4.900516,487
4.909552,483
4.918584,476
4.92762,474
4.936656,471
4.945692,471
4.954724,469
4.96376,472
4.972796,471
4.981832,470
4.990864,469
4.9999,471
5.008936,470
5.017972,467
5.027004,469
5.036048,470
5.045076,470
5.054112,467
5.063144,470
5.07218,469
5.081216,468
5.090252,472
5.099284,480
5.10832,491
5.117356,509
5.126392,537
5.135424,567
5.14446,603
5.153496,641
5.162532,682
5.171564,716
5.1806,743
5.18964,764
5.198672,779
5.207704,781
5.21674,779
5.225776,766
5.234812,747
5.243844,723
5.25288,694
5.261916,668
5.270952,636
5.279984,607
5.28902,576
5.298056,553
5.307092,527
5.316124,506
5.32516,485
5.334196,471
5.343232,457
5.352264,444
5.3613,441
5.370336,437
5.379372,436
5.388404,435
5.39744,440
5.406476,448
5.415512,457
5.424544,470
5.43358,484
5.442616,498
5.451652,508
5.460684,523
5.46972,532
5.478756,545
5.487792,550
5.496824,559
5.50586,560
5.514896,561
5.523932,557
5.532964,552
5.542,546
5.551036,535
5.560072,528
5.569104,518
5.57814,510
5.587176,501
5.596212,492
5.605244,480
5.61428,476
5.623316,469
5.632352,469
5.641384,463
5.65042,459
5.659456,455
5.668492,452
5.677524,451
5.68656,449
5.695596,451
5.704632,456
5.713664,459
5.7227,460
