time,pulse
8e-06,409
0.016444,510
0.03298,690
0.049516,884
0.066052,972
0.082596,972
0.099132,972
0.115676,972
0.13226,972
0.148836,972
0.165412,972
0.181996,892
0.19858,733
0.215164,574
0.231756,432
0.248332,321
0.264912,243
0.281492,201
0.298076,194
0.31466,215
0.331244,256
0.347828,310
0.364412,367
0.381012,414
0.397596,449
0.41418,465
0.430764,465
0.44734,455
0.463932,435
0.480516,413
0.4971,388
0.513696,364
0.530276,344
0.54686,330
0.563444,321
0.580028,318
0.596632,324
0.613212,349
0.629804,412
0.646388,525
0.662972,681
0.679572,851
0.696148,972
0.71274,972
0.729324,972
0.745908,972
0.762492,972
0.779076,948
0.795668,816
0.812252,672
0.828836,530
0.845412,405
0.862012,304
0.878604,235
0.895188,197
0.911772,189
0.928356,206
0.944952,238
0.961548,280
0.978132,322
0.994716,358
1.0113,388
1.027932,408
1.044572,417
1.061204,415
1.077836,408
1.094468,398
1.111108,386
1.12774,374
1.144372,362
1.161008,352
1.177644,344
1.194276,339
1.210908,334
1.227544,334
1.244172,343
1.260804,372
1.277436,440
1.294072,556
1.3107,705
1.32734,860
1.343972,972
1.360608,971
1.377244,972
1.393884,972
1.410516,944
1.427156,826
1.443796,693
1.460436,558
1.477068,433
1.493704,332
1.51034,258
1.52698,216
1.543612,204
1.560248,216
1.576884,247
1.593524,288
1.610148,333
1.626784,374
1.64342,406
1.66006,425
1.676692,434
1.693328,432
1.709952,423
1.726588,410
1.74322,396
1.759852,383
1.776476,370
1.793116,360
1.809748,353
1.82638,350
1.843012,346
1.859652,345
1.876284,348
1.892916,351
1.909552,362
1.926196,392
1.942828,456
1.95946,567
1.9761,708
1.99274,854
2.009372,967
2.026004,972
2.04264,972
2.059272,971
2.075908,897
2.09254,785
2.10918,657
2.12582,532
2.14246,420
2.159092,328
2.175728,260
2.192356,223
2.208996,213
2.225628,228
2.242264,261
2.2589,304
2.27554,348
2.292164,387
2.3088,418
2.325436,439
2.342076,449
2.3587,448
2.375336,435
2.391972,420
2.408604,403
2.425236,387
2.441872,371
2.458508,358
2.475148,350
2.491772,346
2.508396,346
2.52502,348
2.541652,352
2.558276,364
2.574916,397
2.591556,467
2.608196,579
2.624828,719
2.64146,853
2.658096,958
2.674732,971
2.691364,972
2.707996,935
2.724636,844
2.741276,730
2.757908,608
2.774532,491
2.791168,389
2.8078,311
2.824436,258
2.84106,230
2.8577,227
2.87434,245
2.89098,277
2.907612,317
2.924252,360
2.940892,398
2.957532,426
2.974156,441
2.990792,445
3.007432,440
3.024076,430
3.040708,416
3.057344,403
3.07398,389
3.09062,376
3.107252,367
3.123888,360
3.140524,356
3.157164,355
3.173788,354
3.190432,358
3.207068,370
3.223708,403
3.240332,470
3.256972,576
3.273604,709
3.290244,839
3.306876,938
3.323508,972
3.340132,970
3.356772,909
3.373404,820
3.390028,711
3.40666,595
3.4233,484
3.439924,387
3.456548,312
3.473188,261
3.489828,237
3.50646,235
3.523084,253
3.53972,283
3.556352,323
3.57298,364
3.589604,399
3.606244,427
3.622884,442
3.639524,447
3.656156,442
3.672792,432
3.689432,418
3.706076,404
3.7227,392
3.73934,382
3.75598,373
3.77262,363
3.789244,357
3.80588,356
3.82252,359
3.839164,367
3.855804,390
3.87244,441
3.889076,528
3.905716,645
3.92234,770
3.93898,874
3.955612,931
3.972252,937
3.988876,893
4.0055,811
4.022124,704
4.038764,592
4.055396,487
4.07202,396
4.088648,323
4.105276,272
4.121908,244
4.13854,237
4.15518,250
4.17182,280
4.188444,317
4.205076,357
4.221716,391
4.238356,418
4.25498,435
4.271612,440
4.288248,435
4.304884,424
4.321524,414
4.338156,402
4.354792,393
4.371428,387
4.388068,383
4.4047,378
4.42134,374
4.43798,372
4.45462,371
4.471252,376
4.487888,394
4.504524,444
4.521156,529
4.53778,640
4.554416,750
4.571052,838
4.587692,885
4.604324,882
4.62096,834
4.637596,754
4.654236,657
4.67086,553
4.6875,456
4.704128,371
4.720764,306
4.737396,265
4.75402,245
4.770644,250
4.787284,271
4.803916,303
4.820548,333
4.837184,363
4.853812,386
4.870436,404
4.88706,415
4.903696,419
4.920332,416
4.936964,409
4.953596,400
4.970232,392
4.986864,386
5.003492,378
5.020132,367
5.036768,362
5.053412,357
5.070052,353
5.086676,358
5.10332,386
5.11996,444
5.136604,531
5.153236,635
5.169876,734
5.186516,805
5.203156,834
5.219788,817
5.236424,762
5.253064,680
5.269708,586
5.28634,492
5.302976,412
5.319616,348
5.33626,301
5.352892,274
5.369528,265
5.386164,274
5.402804,297
5.419436,329
5.436072,363
5.452708,395
5.469348,421
5.485972,437
5.502608,444
5.519244,442
5.535884,434
5.552508,423
5.569132,414
5.585756,405
5.602388,399
5.619012,391
5.635652,385
5.652292,380
5.668932,385
5.685556,409
5.70218,462
5.718816,541
5.73546,637
5.752092,724
5.768716,782
5.785356,800
5.801996,780
5.818628,726
5.835252,653
5.851896,569
5.86854,483
5.88518,406
5.901804,341
5.91844,296
5.935084,271
5.951724,266
5.968348,281
5.984984,311
6.001624,346
6.018268,380
6.034892,413
6.051528,438
6.068168,454
6.084812,462
6.101444,463
6.118084,457
6.134724,446
6.151364,431
6.167996,416
6.184632,401
6.201272,391
6.217916,386
6.23454,384
6.251184,398
6.267824,437
6.284468,507
6.301092,600
6.31774,698
6.334364,775
6.350996,819
6.367636,820
6.38428,782
6.40092,715
6.417556,632
6.434188,545
6.450812,462
6.467452,392
6.484092,337
6.500716,302
6.517356,287
6.53398,291
6.55062,311
6.567244,341
6.583876,376
6.600512,409
6.61714,438
6.633764,460
6.650388,473
6.667028,475
6.683668,469
6.7003,458
6.716932,444
6.733568,428
6.7502,415
6.766836,404
6.783468,395
6.800108,390
6.816748,394
6.833388,413
6.850012,459
6.866648,534
6.883284,633
6.899924,731
6.916548,806
6.933184,843
6.94982,838
6.96646,796
6.983092,727
6.999732,642
7.016372,556
7.033012,474
7.049636,405
7.066272,352
7.082908,320
7.09954,307
7.116164,314
7.132812,336
7.149444,369
7.166084,406
7.182708,439
7.199332,465
7.215972,481
7.232612,490
7.249244,490
7.265876,482
7.2825,471
7.29914,457
7.315764,442
7.332388,429
7.349024,418
7.365668,410
7.382292,407
7.398916,409
7.415552,433
7.432184,486
7.448812,571
7.465436,673
7.482072,771
7.498712,842
7.515356,873
7.531996,864
7.54864,817
7.56528,744
7.581924,654
7.598548,562
7.615192,478
7.631832,406
7.648476,354
7.6651,322
7.681744,313
7.69838,323
7.715012,349
7.731636,381
7.748272,416
7.764908,448
7.781548,472
7.798188,490
7.814824,498
7.83146,498
7.848092,490
7.864716,478
7.88134,464
7.897964,450
7.914604,437
7.931228,424
7.947852,418
7.964476,416
7.981108,419
7.997748,438
8.014372,487
8.031008,568
8.047636,671
8.06426,773
8.080892,855
8.097528,895
8.114156,891
8.130796,848
8.147428,773
8.164068,682
8.180708,588
8.19734,497
8.213964,422
8.2306,364
8.247236,328
8.263876,313
8.280508,319
8.297148,342
8.313784,375
8.330428,414
8.34706,451
8.363696,481
8.380332,500
8.396972,509
8.413604,507
8.430244,498
8.446876,483
8.463516,465
8.480148,451
8.496784,438
8.51342,427
8.53006,418
8.546692,413
8.563316,415
8.579944,434
8.596572,482
8.613196,565
8.62982,671
8.646456,779
8.663092,863
8.679716,904
8.69634,900
8.71298,853
8.72962,776
8.746252,683
8.762876,586
8.77952,491
8.796172,410
8.812804,349
8.829436,312
8.846076,301
8.862716,312
8.879348,341
8.895988,380
8.912632,422
8.929276,460
8.945908,487
8.962548,503
8.979184,508
8.995828,505
9.01246,495
9.029084,479
9.045724,461
9.062364,444
9.079004,430
9.095628,418
9.112264,411
9.128904,409
9.145548,417
9.162172,447
9.178816,511
9.195456,609
9.2121,725
9.228724,831
9.245364,904
9.262004,937
9.278644,920
9.295268,863
9.311904,777
9.32854,676
9.34518,571
9.361804,477
9.378428,399
9.395056,344
9.4117,315
9.428324,309
9.444964,324
9.461588,355
9.47822,395
9.49486,436
9.511484,471
9.528132,498
9.544772,514
9.561404,517
9.578044,510
9.594684,496
9.611324,479
9.627948,461
9.644572,445
9.661216,432
9.67786,423
9.694484,415
9.711124,409
9.727768,410
9.744412,431
9.761036,485
9.77766,577
9.794308,700
9.810956,824
9.82758,922
9.84422,970
9.860856,964
9.877484,917
9.894124,841
9.910748,744
9.927396,637
9.94404,534
9.960676,443
9.977308,373
9.993944,325
10.010584,302
10.027268,302
10.043948,323
10.060624,356
10.077308,397
10.093988,436
10.110676,467
10.127364,487
10.144044,496
10.16072,496
10.1774,489
10.19408,476
10.21076,461
10.227448,445
10.244132,430
10.260808,416
10.277484,410
10.29416,406
10.310844,403
10.32752,403
10.3442,412
10.360884,445
10.37756,515
10.39424,625
10.41092,753
10.427604,871
10.44428,950
10.460964,971
10.477648,943
10.494324,881
10.511012,790
10.527688,683
10.544372,573
10.561052,471
10.577732,387
10.594416,326
10.611092,291
10.62778,282
10.644456,297
10.66114,330
10.677816,370
10.694492,413
10.711176,452
10.727852,480
10.744536,494
10.761228,497
10.777904,487
10.79458,474
10.811256,457
10.82794,440
10.844616,424
10.861296,411
10.87798,400
10.894656,392
10.911332,389
10.928008,387
10.944692,390
10.961368,402
10.978048,436
10.994732,505
11.011408,611
11.028084,738
11.044764,853
11.061448,933
11.078124,963
11.094808,939
11.111492,874
11.128172,781
11.144856,673
11.161532,561
11.178216,460
11.194896,378
11.21158,316
11.228264,278
11.24494,270
11.261624,285
11.278304,319
11.294988,361
11.311664,405
11.328344,443
11.345028,474
11.361708,492
11.378392,494
11.395084,491
11.411764,479
11.42844,461
11.44512,442
11.461804,425
11.478484,409
11.495168,397
11.511852,389
11.528532,386
11.545212,387
11.561888,390
11.578572,401
11.595252,434
11.611936,504
11.62862,610
11.6453,733
11.661984,845
11.67866,920
11.695344,945
11.712024,919
11.728708,850
11.745392,753
11.762072,642
11.778756,531
11.79544,431
11.812124,351
11.8288,294
11.845476,268
11.86216,269
11.878836,290
11.89552,323
11.912204,364
11.928884,406
11.94556,442
11.962244,469
11.978924,486
11.995604,493
12.012288,490
12.028972,481
12.045652,464
12.062328,448
12.079008,434
12.095692,423
12.112372,412
12.129056,408
12.14574,410
12.162416,418
12.179096,432
12.195776,461
12.21246,516
12.22914,605
12.245824,721
12.262508,841
12.279188,939
12.295872,971
12.312548,972
12.329232,945
12.345908,871
12.362588,774
12.379272,665
12.395952,555
12.412636,456
12.429324,371
12.446,305
12.46268,263
12.479356,243
12.496044,244
12.51272,269
12.5294,307
12.546084,350
12.562764,385
12.57944,409
12.596116,421
12.6128,419
12.629476,408
12.64616,394
12.662844,382
12.679524,372
12.696208,365
12.712888,363
12.729572,360
12.746252,364
12.762936,370
12.77962,375
12.7963,388
12.812984,424
12.82966,496
12.846344,603
12.86302,726
12.879696,837
12.89638,909
12.91306,928
12.92974,894
12.946424,817
12.963108,717
12.979784,606
12.99646,500
13.013152,405
13.029828,330
13.046512,276
13.063196,249
13.079876,247
13.096556,269
13.113236,307
13.12992,353
13.146596,398
13.163284,436
13.179964,467
13.19664,483
13.21332,488
13.229996,480
13.24668,464
13.263356,445
13.28004,424
13.296724,407
13.3134,392
13.330084,382
13.346764,374
13.363444,373
13.38012,377
13.396804,394
13.413484,444
13.430164,531
13.446852,648
13.463524,768
13.480208,864
13.496884,914
13.513564,914
13.530248,866
13.546924,782
13.563608,678
13.580296,570
13.596972,470
13.613652,381
13.630328,314
13.647012,271
13.663688,251
13.680368,255
13.697052,279
13.713732,315
13.730408,359
13.747088,402
13.763772,437
13.780452,463
13.797132,475
13.813816,476
13.830492,469
13.847172,452
13.863848,435
13.880532,417
13.897212,401
13.913896,385
13.93058,372
13.947256,364
13.963936,362
13.980616,367
13.9973,391
14.01398,447
14.03066,537
14.047344,653
14.064024,765
14.080708,852
14.097388,891
14.114072,879
14.130748,824
14.147428,737
14.164112,634
14.180792,529
14.197476,433
14.21416,352
14.23084,294
14.24752,260
14.2642,252
14.280884,265
14.29756,295
14.314248,338
14.330932,384
14.347612,426
14.364288,457
14.380964,477
14.397644,483
14.414324,478
14.431012,465
14.447692,449
14.464368,432
14.481048,415
14.497724,400
14.514404,389
14.531084,385
14.547768,385
14.564452,388
14.581132,404
14.597816,448
14.614496,525
14.63118,628
14.64786,735
14.664536,818
14.68122,861
14.6979,857
14.714584,809
14.731276,730
14.747956,632
14.764636,532
14.781312,439
14.797996,360
14.814672,300
14.831356,265
14.848044,257
14.864716,271
14.881392,302
14.898068,342
14.914752,387
14.931428,428
14.948116,459
14.964796,477
14.981476,488
14.99816,488
15.014836,478
15.03152,463
15.048196,445
15.06488,426
15.081564,410
15.098244,397
15.114928,389
15.131604,387
15.148288,392
15.164968,414
15.181648,468
15.198332,554
15.215012,667
15.231696,777
15.248384,858
15.265068,894
15.281744,883
15.29842,828
15.315108,745
15.331788,646
15.348472,545
15.365156,452
15.381836,373
15.398512,315
15.415188,279
15.431872,272
15.448548,285
15.465232,316
15.481916,357
15.498596,398
15.515284,437
15.531964,467
15.548648,485
15.565324,492
15.582008,489
15.598692,479
15.615372,464
15.632056,446
15.648732,432
15.665416,418
15.682096,407
15.698772,400
15.715456,394
15.732132,395
15.748816,409
15.7655,449
15.782188,525
15.798864,631
15.815544,746
15.832228,841
15.848908,897
15.865592,902
15.882276,864
15.898956,791
15.915636,698
15.932316,596
15.949004,497
15.96568,413
15.98236,347
15.999044,304
16.015724,286
16.032408,290
16.049084,314
16.065768,350
16.082444,391
16.099128,433
16.115812,467
16.132488,489
16.149168,499
16.165844,498
16.182524,488
16.1992,474
16.21588,457
16.232564,439
16.24924,422
16.265924,409
16.282608,399
16.299292,392
16.315972,388
16.332652,393
16.34934,411
16.36602,453
16.382704,531
16.399388,638
16.416068,748
16.43274,840
16.449416,890
16.466096,891
16.482772,847
16.499456,771
16.51614,675
16.532816,574
16.549492,480
16.566168,401
16.582852,340
16.599528,300
16.616212,283
16.632896,288
16.649572,313
16.666256,349
16.682932,393
16.699612,435
16.716288,468
16.732968,491
16.749652,501
16.766328,499
16.783008,491
16.799688,475
16.816372,455
16.833048,435
16.849728,418
16.866412,406
16.883092,397
16.899772,392
16.916456,391
16.933136,394
16.949812,409
16.966492,447
16.983172,518
16.999852,619
17.016536,729
17.033228,822
17.049908,876
17.066584,882
17.08326,844
17.099944,771
17.116624,679
17.133312,579
17.149996,482
17.166676,401
17.183352,337
17.200028,298
17.216712,282
17.233388,291
17.250076,318
17.266756,357
17.283436,402
17.300124,444
17.316804,479
17.333484,502
17.350164,511
17.366852,508
17.383532,496
17.400212,480
17.416896,460
17.433576,439
17.45026,423
17.466936,408
17.483612,399
17.5003,393
17.51698,393
17.533664,403
17.550348,438
17.567028,506
17.583708,601
17.600388,707
17.617072,796
17.633748,851
17.650432,859
17.667116,825
17.683796,759
17.700476,673
17.717152,577
17.733836,484
17.750512,404
17.767192,339
17.783876,297
17.800556,283
17.81724,290
17.833924,316
17.850608,355
17.867284,399
17.883968,438
17.900652,473
17.917332,497
17.934016,510
17.950696,510
17.96738,501
17.98406,487
18.000736,469
18.01742,450
18.0341,435
18.050784,422
18.067468,413
18.084144,407
18.10082,403
18.117496,407
18.13418,427
18.150856,473
18.16754,553
18.184224,659
18.2009,766
18.21758,850
18.23426,893
18.250944,888
18.267624,839
18.284308,760
18.300996,663
18.317672,565
18.33436,472
18.35104,398
18.367724,342
18.384404,306
18.401092,293
18.417772,302
18.434452,328
18.451136,367
18.467816,410
18.4845,452
18.501176,483
18.517856,502
18.53454,509
18.551216,503
18.567904,492
18.584588,476
18.601268,458
18.617944,439
18.634624,422
18.651308,408
18.667988,399
18.684672,394
18.701356,394
18.718036,399
18.734716,418
18.751396,467
18.76808,551
18.784756,659
18.80144,769
18.818124,855
18.834804,897
18.851488,891
18.868164,843
18.884844,763
18.901528,667
18.918212,567
18.9349,475
18.951576,399
18.968256,341
18.984936,306
19.00162,294
19.0183,306
19.03498,333
19.051664,371
19.06834,411
19.085024,447
19.101708,477
19.118388,496
19.135068,504
19.151748,502
19.168436,491
19.185116,477
19.201804,460
19.218488,442
19.235164,426
19.251848,415
19.268524,408
19.285204,403
19.301884,402
19.318568,402
19.335252,413
19.351932,446
19.368616,512
19.385296,610
19.40198,721
19.41866,818
19.43534,880
19.452028,894
19.468708,867
19.485392,801
19.502076,711
19.518764,610
19.535444,511
19.552124,425
19.568812,358
19.585488,313
19.602172,294
19.61886,298
19.635536,322
19.652212,359
19.668892,400
19.685576,444
19.702252,481
19.718936,506
19.73562,516
19.7523,515
19.768984,505
19.78566,491
19.802344,473
19.81902,454
19.835704,437
19.852388,422
19.869068,410
19.885752,404
19.902432,400
19.919116,409
19.935796,439
19.952476,503
19.969164,595
19.98584,698
20.002528,792
20.019212,855
20.035892,874
20.052568,847
20.069244,784
20.085932,699
20.102608,604
20.119292,509
20.13598,425
20.15266,358
20.169336,313
20.186016,293
20.2027,298
20.21938,324
20.236064,363
20.252748,407
20.269428,450
20.286112,484
20.302792,507
20.31948,517
20.33616,515
20.352836,503
20.36952,488
20.386196,472
20.40288,454
20.41956,437
20.436244,423
20.452924,414
20.469608,407
20.486292,405
20.502968,413
20.519648,442
20.536332,510
20.553012,611
20.569688,728
20.586364,838
20.603052,914
20.619728,940
20.636412,918
20.653096,855
20.669772,765
20.686452,663
20.703128,559
20.719812,466
20.736492,388
20.753176,330
20.76986,297
20.78654,288
20.803224,300
20.8199,334
20.836584,377
20.85326,420
20.869944,459
20.886628,488
20.903304,506
20.919984,511
20.936664,508
20.953348,497
20.970028,481
20.986708,464
21.003392,445
21.020068,429
21.036752,418
21.053436,411
21.07012,407
21.086796,411
21.103472,437
21.120156,499
21.136836,595
21.153516,710
21.1702,818
21.186876,894
21.203552,923
21.220228,902
21.236908,838
21.253588,747
21.270276,647
21.286956,548
21.303632,456
21.320308,383
21.336984,330
21.353668,300
21.370348,295
21.387032,310
21.403716,343
21.420396,385
21.43708,429
21.45376,467
21.470444,493
21.48712,508
21.5038,512
21.520484,504
21.53716,485
21.55384,464
21.57052,442
21.587204,423
21.60388,406
21.620556,397
21.63724,391
21.653916,391
21.6706,402
21.68728,435
21.703964,505
21.720644,610
21.73732,731
21.754004,841
21.77068,915
21.787364,940
21.804048,915
21.820724,848
21.837404,753
21.854084,646
21.870768,539
21.887448,443
21.904132,366
21.920816,309
21.937492,281
21.954172,280
21.970852,304
21.98754,342
22.00422,388
22.020904,435
22.037588,475
22.054268,503
22.070952,519
22.087632,521
22.104316,512
22.120996,496
22.137672,475
22.154356,455
22.171036,438
22.18772,422
22.204404,410
22.221088,399
22.237768,396
22.254448,406
22.271132,447
22.287812,530
22.304496,644
22.321176,765
22.337852,868
22.354532,929
22.371212,935
22.3879,896
22.40458,816
22.421264,713
22.437948,602
22.454628,495
22.471316,402
22.487996,332
22.504684,288
22.52136,275
22.538048,290
22.554732,325
22.571412,371
22.588092,418
22.604772,463
22.62146,499
22.638136,519
22.65482,523
22.6715,515
22.68818,499
22.704868,478
22.721548,456
22.738228,435
22.754908,416
22.771588,402
22.788272,396
22.804952,396
22.821632,412
22.838316,463
22.854996,554
22.871676,673
22.88836,797
