Timestamp,HeartRate
907,58
1723,58
2702,58
3712,59
4715,59
5713,59
6529,59
7508,59
8491,58
9491,58
10500,59
11497,59
12306,59
13294,59
14303,59
15302,59
16149,59
17113,59
18108,59
19106,59
20107,58
21090,58
21919,58
22909,58
23904,58
24897,58
25901,58
26901,58
27706,58
28711,59
29702,59
30707,59
31544,59
32514,59
33514,59
34489,59
35498,59
36496,59
37314,59
38296,58
39296,58
40315,58
41308,58
42122,58
43102,58
44110,58
45113,58
46109,58
46934,59
47907,59
48891,59
49895,59
50894,59
51900,59
52708,59
53699,59
54701,59
55702,59
56713,58
57520,58
58508,57
59503,57
