Timestamp,HeartRate
202,63
1208,63
2211,63
3023,63
4010,63
5015,63
5991,63
7000,63
7833,63
8837,63
9838,63
10839,63
11848,63
12657,63
13642,63
14643,63
15627,63
16638,63
17471,63
18439,63
19433,63
20435,63
21437,63
22441,63
23246,63
24244,63
25241,63
26245,63
27230,63
28232,63
29037,63
30037,63
31028,63
32045,63
33035,63
33842,63
34838,63
35840,63
36840,63
37848,63
38654,63
39627,63
40637,63
41631,63
42633,63
43470,63
44448,63
45444,63
46438,63
47438,63
48442,63
49251,63
50245,63
51246,63
52230,63
53230,63
54062,63
55039,63
56038,63
57040,63
58037,63
59038,63
59844,63
