Timestamp,HeartRate
755,87
1565,87
2552,87
3558,87
4567,87
5564,88
6383,88
7361,88
8341,88
9345,88
10353,88
11359,88
12162,88
13152,88
14152,87
15161,87
16157,87
16976,87
17960,87
18939,87
19941,87
20941,87
21953,87
22756,87
23747,88
24749,88
25752,88
26605,88
27565,88
28558,88
29566,88
30568,88
31539,88
32545,87
33349,87
34343,87
35345,87
36348,87
37358,87
38160,87
39152,87
40154,87
41160,87
42168,88
42979,88
43956,88
44939,88
45942,88
46943,88
47956,88
48760,88
49749,88
50750,88
51771,87
52761,87
53582,87
54563,87
55561,87
56536,87
57547,87
58548,87
59368,87
