Timestamp,HeartRate
342,73
1356,73
2311,73
3274,73
4243,73
5209,73
6141,73
7164,73
8112,73
9079,73
10046,73
11018,73
11953,73
12970,73
13921,73
14890,73
15857,73
16826,73
17759,73
18775,73
19735,73
20698,73
21669,73
22637,73
23577,73
24576,73
25540,73
26503,73
27479,73
28445,73
29384,73
30383,73
31352,73
32317,73
33291,73
34258,73
35193,73
36189,73
37161,73
38147,73
39097,73
40065,73
40999,73
42002,73
42967,73
43931,73
44902,73
45875,73
46802,73
47804,73
48776,73
49739,73
50710,73
51678,73
52612,73
53615,73
54581,73
55549,73
56518,73
57488,73
58415,73
59426,73
