Timestamp,HeartRate
17,57
1022,57
1998,60
2965,60
3932,59
4911,60
5855,60
6849,60
7826,60
8796,60
9798,60
10747,59
11671,59
12676,58
13657,58
14649,58
15601,60
16576,57
17507,57
18519,57
19503,58
20462,57
21431,59
22408,60
23353,60
24353,59
25324,57
26293,57
27267,60
28252,60
29183,60
30179,59
31156,60
32153,57
33104,57
34070,58
35009,58
36015,60
37005,60
37958,58
38928,57
39902,57
40834,57
41852,59
42821,59
43789,59
44765,59
45752,60
46680,60
47681,59
48656,59
49656,59
50601,60
51574,60
52513,60
53519,60
54501,58
55488,58
56432,58
57407,60
58341,60
59354,60
