Timestamp,HeartRate
439,84
1403,84
2373,84
3310,84
4348,84
5288,83
6257,83
7222,84
8201,84
9145,84
10139,84
11104,83
12076,83
13045,83
14015,83
14944,83
15953,83
16920,83
17895,83
18867,83
19847,84
20771,84
21775,83
22744,84
23716,84
24693,84
25650,84
26590,84
27588,83
28561,84
29547,84
30501,83
31468,84
32404,84
33409,83
34401,82
35350,84
36319,84
37285,83
38223,83
39254,83
40201,84
41171,84
42132,83
43110,84
44044,84
45052,84
46017,84
46979,84
47952,84
48923,84
49856,84
50864,83
51833,83
52798,83
53769,84
54757,84
55659,84
56677,83
57641,82
58616,82
59580,82
