device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
7438404647,106557937326,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438421291,106557953970,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438438037,106557970716,0.8330198526382446,-0.04843512922525406,183.82701110839844,325.57098388671875,111.66111755371094,1,6.96990966796875,1,-46.91044616699219,-155.92291259765625,582.509521484375,0.6070153713226318,0.8562207818031311,0.4096774756908417,1,0.8796831965446472,0.07542423903942108,209.5851287841797,289.4319152832031,98.50765228271484,1,7.0022430419921875,1,29.969650268554688,-158.8919677734375,582.8289184570312,0.43130290508270264,0.8628091216087341,0.4096849262714386,1
7438454571,106557987268,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438471211,106558003925,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438488091,106558020824,0.8380380272865295,-0.030629869550466537,186.59701538085938,320.3758239746094,109.770263671875,1,6.924407958984375,1,-48.082088470458984,-156.53150939941406,582.2489013671875,0.6097429394721985,0.8577722907066345,0.4096739590167999,1,0.886049747467041,0.09479505568742752,213.09947204589844,283.780029296875,96.45045471191406,1,6.974945068359375,1,28.470922470092773,-159.4031524658203,582.7657470703125,0.43472012877464294,0.8640165328979492,0.4096873700618744,1
7438504491,106558037226,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438521137,106558053873,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438538011,106558070748,0.8434211015701294,-0.013126395642757416,189.5684356689453,315.268798828125,107.91140747070312,1,6.89251708984375,1,-48.969085693359375,-156.8270263671875,582.0942993164062,0.6118013858795166,0.8585433959960938,0.40967175364494324,1,0.8884385824203491,0.08845280110836029,214.41810607910156,285.63055419921875,97.12401580810547,1,6.9569244384765625,1,27.312667846679688,-159.7595977783203,582.7224731445312,0.4373621344566345,0.8648581504821777,0.4096851944923401,1
7438554417,106558087155,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
