ard_micro,pulse
3.3659,513
3.376528,509
3.387148,512
3.397788,506
3.408412,506
3.419048,510
3.429692,507
3.440316,506
3.450956,507
3.461584,503
3.472216,506
3.482848,508
3.493472,501
3.504092,504
3.514732,506
3.525356,502
3.535996,509
3.546624,505
3.55726,505
3.5679,511
3.578524,505
3.589156,509
3.599788,508
3.610424,502
3.621052,510
3.631676,509
3.642312,523
3.652956,555
3.66358,582
3.67422,613
3.684848,637
3.695484,647
3.706124,651
3.716752,645
3.727388,633
3.73802,612
3.74866,574
3.7593,519
3.76994,473
3.780564,430
3.791204,396
3.801832,380
3.812468,365
3.823092,365
3.833736,379
3.84438,386
3.855004,406
3.865644,422
3.876276,435
3.886912,462
3.897556,476
3.908184,488
3.918804,501
3.929444,505
3.940084,510
3.950724,520
3.961348,522
3.971992,525
3.982636,526
3.993264,519
4.0039,521
4.014528,522
4.02516,515
4.035804,517
4.046432,510
4.057052,506
4.067692,511
4.07832,505
4.088948,505
4.099588,506
4.110224,502
4.120852,509
4.131476,508
4.142104,506
4.152724,508
4.163364,504
4.174004,505
4.184636,509
4.195272,507
4.2059,506
4.216524,508
4.227164,508
4.237792,510
4.248428,511
4.259068,504
4.269692,507
4.280332,508
4.290964,504
4.301604,510
4.312244,504
4.322868,510
4.333508,537
4.344148,562
4.354776,599
4.365412,624
4.37604,636
4.386684,652
4.397324,650
4.407948,641
4.418572,630
4.4292,595
4.43982,552
4.45046,505
4.461088,454
4.471728,416
4.482372,389
4.492996,371
4.503636,369
4.514276,373
4.524916,377
4.535556,394
4.54618,411
4.55682,428
4.567452,452
4.578088,463
4.588732,478
4.59936,495
4.61,499
4.620628,513
4.631252,517
4.641892,516
4.652516,526
4.663152,522
4.673796,521
4.684428,522
4.695056,515
4.705692,518
4.716328,518
4.726972,514
4.737596,514
4.748236,511
4.758876,505
4.769516,508
4.780156,508
4.790796,503
4.80144,505
4.812084,501
4.822712,502
4.833348,508
4.843972,502
4.854612,503
4.865252,504
4.875876,500
4.886516,508
4.897148,505
4.907788,502
4.918428,506
4.92906,504
4.939696,506
4.95034,509
4.96098,504
4.97162,506
4.982252,508
4.992888,507
5.003532,508
5.01416,507
5.024796,505
5.035424,511
5.046064,514
5.056708,526
5.067332,558
5.077972,583
5.088612,611
5.09924,638
5.109876,647
5.120516,656
5.131152,649
5.141796,620
5.152428,585
5.16306,535
5.173692,485
5.184328,445
5.194956,410
5.205596,392
5.21622,383
5.22686,379
5.237484,386
5.24812,397
5.258748,412
5.269384,430
5.280012,447
5.290644,458
5.301276,475
5.311904,488
5.322544,496
5.333172,511
5.3438,510
5.354444,514
5.365084,522
5.375708,520
5.386348,525
5.39698,523
5.407616,516
5.41826,520
5.428884,514
5.439516,513
5.450156,512
5.460796,506
5.471436,508
5.48206,507
5.492684,505
5.503324,505
5.513964,503
5.524604,504
5.535228,507
5.545864,508
5.556508,503
5.567132,505
5.577772,505
5.588396,505
5.59904,510
5.609684,504
5.620308,504
5.630952,509
5.641584,504
5.65222,509
5.66286,506
5.673484,500
5.68412,507
5.694764,504
5.705388,506
5.716028,508
5.726656,504
5.737296,513
5.747928,538
5.758564,569
5.769188,603
5.779828,628
5.790456,642
5.801084,655
5.811712,654
5.822352,643
5.832996,631
5.84362,593
5.854252,547
5.864892,501
5.875528,448
5.886172,412
5.896812,385
5.907436,368
5.918076,370
5.928716,372
5.939356,381
5.949984,397
5.960628,412
5.971268,434
5.981896,454
5.992532,468
6.003156,484
6.0138,496
6.024444,505
6.035068,516
6.045708,522
6.056332,520
6.066976,525
6.07762,524
6.088244,522
6.09888,526
6.109524,518
6.120148,516
6.130788,518
6.141428,510
6.152072,512
6.162716,508
6.17334,503
6.18398,509
6.19462,504
6.205264,504
6.215908,505
6.226532,499
6.237156,503
6.247796,503
6.25842,502
6.26906,504
6.279684,503
6.29032,503
6.300964,508
6.311588,509
6.322228,506
6.332868,509
6.343504,509
6.354148,509
6.364776,512
6.375416,507
6.386044,507
6.396684,511
6.407316,507
6.417948,513
6.428588,509
6.439228,505
6.44986,518
6.4605,536
6.471124,567
6.481768,599
6.492412,617
6.50304,640
6.513676,648
6.5243,646
6.534944,634
6.545588,598
6.556228,552
6.566868,505
6.577508,459
6.58814,421
6.59878,399
6.609408,384
6.62004,380
6.630684,385
6.641316,388
6.651944,403
6.66258,423
6.673216,435
6.683848,457
6.694468,469
6.705104,479
6.715748,494
6.726372,501
6.737012,513
6.747644,518
6.758284,517
6.768924,521
6.779556,523
6.79018,524
6.800812,526
6.811448,521
6.822076,517
6.832716,518
6.84334,517
6.85398,514
6.864604,514
6.87524,507
6.885876,508
6.896512,510
6.907156,505
6.91778,507
6.928412,505
6.939036,503
6.94968,510
6.960324,506
6.970948,507
6.981584,507
6.992228,502
7.002852,506
7.013492,507
7.024116,503
7.03476,506
7.045404,505
7.056028,506
7.066652,510
7.077276,510
7.087916,507
7.098556,509
7.109184,508
7.119828,511
7.130468,515
7.141092,513
7.151732,532
7.162372,565
7.17302,592
7.18366,624
7.194288,639
7.204924,646
7.215552,654
7.226192,643
7.236836,624
7.247468,584
7.258092,529
7.268732,485
7.279356,442
7.289988,407
7.300628,387
7.311264,372
7.321908,371
7.332532,381
7.343172,391
7.353812,406
7.364456,425
7.3751,442
7.385724,459
7.396364,478
7.406996,486
7.417632,499
7.428276,511
7.438908,513
7.449548,522
7.460188,520
7.470816,518
7.481452,524
7.492092,519
7.502728,520
7.513372,518
7.524012,510
7.534636,516
7.545276,513
7.555924,510
7.566564,510
7.577188,504
7.587832,504
7.598476,507
7.60912,505
7.619764,505
7.630388,506
7.641036,505
7.651676,507
7.662316,510
7.672952,503
7.683588,506
7.694224,509
7.704868,506
7.715492,511
7.726132,505
7.736756,505
7.747404,506
7.758044,501
7.768684,507
7.779308,506
7.789948,500
7.800572,505
7.811204,505
7.821836,506
7.83248,511
7.843124,508
7.853764,521
7.864404,551
7.875036,582
7.885676,612
7.896316,634
7.906956,642
7.917596,649
7.928236,646
7.938872,617
7.949516,579
7.960144,528
7.97078,478
7.981412,444
7.992036,408
8.002676,389
8.013308,382
8.023944,377
8.034588,389
8.045212,401
8.055836,415
8.066476,433
8.077116,447
8.087756,463
8.098384,480
8.10902,491
8.119652,499
8.130292,508
8.140932,514
8.151564,521
8.162212,527
8.172852,522
8.183476,524
8.194116,524
8.204748,518
8.215388,521
8.226028,515
8.23666,511
8.247284,514
8.257924,508
8.268556,509
8.279196,507
8.28982,501
8.300456,506
8.3111,505
8.321724,504
8.33236,505
8.342996,502
8.353636,505
8.364276,508
8.3749,507
8.385524,508
8.396164,509
8.406788,509
8.417428,512
8.428052,514
8.438692,509
8.449332,511
8.459964,511
8.470604,507
8.481228,512
8.491868,505
8.502508,505
8.513132,509
8.523756,504
8.534396,509
8.545036,518
8.555676,540
8.566304,579
8.576944,609
8.587588,633
8.598212,650
8.608852,649
8.619476,650
8.63012,638
8.640764,604
8.651388,558
8.662028,507
8.672652,458
8.683276,422
8.693908,396
8.704532,376
8.715168,373
8.725812,372
8.736436,381
8.747076,401
8.757716,412
8.76836,431
8.778988,449
8.789628,464
8.800252,484
8.810892,495
8.821516,501
8.832156,511
8.842784,514
8.853424,520
8.864068,525
8.8747,521
8.88534,521
8.895964,521
8.906608,519
8.917252,519
8.927892,517
8.938532,511
8.949172,512
8.95982,512
8.970456,507
8.981076,508
8.99172,504
9.002348,504
9.012988,510
9.023628,506
9.034268,510
9.044904,508
9.055548,503
9.066188,510
9.076828,507
9.087452,506
9.0981,508
9.10874,504
9.11938,508
9.13002,511
9.140644,508
9.15128,507
9.161924,508
9.172548,507
9.183192,510
9.193836,512
9.204476,507
9.215108,509
9.225748,510
9.236388,511
9.247028,529
9.257652,550
9.268292,582
9.278916,617
9.289556,634
9.300196,652
9.31082,654
9.32146,645
9.3321,637
9.342724,599
9.353364,552
9.364004,503
9.37464,451
9.385284,418
9.395912,393
9.406548,375
9.417188,371
9.427832,372
9.438476,383
9.449116,401
9.459756,419
9.470396,433
9.48104,454
9.491684,470
9.502312,482
9.512948,499
9.523584,502
9.53422,510
9.544856,519
9.555492,519
9.566136,526
9.57678,523
9.58742,519
9.59806,524
9.6087,518
9.61934,517
9.62998,513
9.640604,505
9.651244,508
9.661868,506
9.672512,504
9.683156,506
9.693796,503
9.70444,504
9.715068,508
9.725708,509
9.736344,505
9.74698,507
9.757628,506
9.768268,505
9.778896,509
9.789532,504
9.800156,504
9.8108,508
9.821444,504
9.832084,509
9.842716,504
9.85334,501
9.863984,508
9.874628,504
9.885252,507
9.895896,507
9.906528,502
9.917164,510
9.927804,511
9.938428,513
9.949068,532
9.959708,558
9.970348,588
9.980988,621
9.991628,642
10.002272,652
