Epoch,D Loss,G Loss
1,1.3357023000717163,0.6804391741752625
2,0.8370317816734314,0.5730785131454468
3,0.9306414127349854,0.5061627626419067
4,0.9847936630249023,0.47414883971214294
5,0.9750530123710632,0.4809470772743225
6,0.8924638628959656,0.5368727445602417
7,0.7867075800895691,0.6648615002632141
8,1.2529851198196411,0.8544049263000488
9,0.8224676847457886,0.6610975861549377
10,0.9779571294784546,0.49144288897514343
11,1.1722145080566406,0.3845960795879364
12,1.2966421842575073,0.33213895559310913
13,1.3218750953674316,0.32510194182395935
14,1.2901651859283447,0.37145885825157166
15,1.5445313453674316,0.468838095664978
16,1.5637935400009155,0.42289963364601135
17,1.4991494417190552,0.33644920587539673
18,1.5241832733154297,0.29554685950279236
19,1.487014651298523,0.3247256875038147
20,1.4139502048492432,0.4494583308696747
21,1.4344255924224854,0.6688113808631897
22,1.3868125677108765,0.7766870856285095
23,1.280900478363037,0.6821191310882568
24,1.2570838928222656,0.5899919271469116
25,1.1654987335205078,0.739676833152771
26,1.08755624294281,1.2091560363769531
27,1.0657382011413574,1.4406745433807373
28,0.9942367076873779,1.1132696866989136
29,1.0119835138320923,0.8380743861198425
30,0.9736031293869019,0.9320505857467651
31,0.9610527753829956,1.1999297142028809
32,0.976983904838562,1.25574791431427
33,0.9581092596054077,1.0333906412124634
34,0.9826256036758423,0.8145875334739685
35,1.0028712749481201,0.7726271152496338
36,1.0123751163482666,0.8628645539283752
37,1.0574032068252563,0.930156946182251
38,1.0964202880859375,0.8482388257980347
39,1.1482605934143066,0.6838910579681396
40,1.2316302061080933,0.5766574144363403
41,1.3100461959838867,0.5693612694740295
42,1.4158837795257568,0.5923298597335815
43,1.5380911827087402,0.5413227081298828
44,1.65535306930542,0.42514845728874207
45,1.7730252742767334,0.3419659733772278
46,1.8383560180664062,0.32332372665405273
47,1.842052698135376,0.3438160717487335
48,1.7989284992218018,0.37715595960617065
49,1.7181949615478516,0.40133869647979736
50,1.5836138725280762,0.4275364577770233
51,1.4195406436920166,0.510547935962677
52,1.2735083103179932,0.7220692038536072
53,1.1119555234909058,0.9432384371757507
54,0.9447360038757324,1.1201341152191162
55,0.8160369396209717,1.3910703659057617
56,0.734929084777832,1.7442227602005005
57,0.6939745545387268,1.7852903604507446
58,0.7272370457649231,1.611526370048523
59,0.8448037505149841,1.533408761024475
60,1.0460577011108398,1.157395839691162
61,1.3513648509979248,0.7689610719680786
62,1.7526161670684814,0.5875080823898315
63,2.0692942142486572,0.2697460651397705
64,2.1886940002441406,0.5501495003700256
65,2.078667640686035,0.29857251048088074
66,1.9340838193893433,0.42059579491615295
67,1.8592443466186523,0.7615035772323608
68,1.7111893892288208,0.4691767394542694
69,1.5951085090637207,0.5909051895141602
70,1.5653929710388184,1.009886622428894
71,1.4834213256835938,0.5678848624229431
72,1.4202847480773926,0.7076451182365417
73,1.4287034273147583,1.1112709045410156
74,1.3769041299819946,0.7015831470489502
75,1.3494596481323242,0.7595871686935425
76,1.3551971912384033,1.1220439672470093
77,1.3141313791275024,0.7937190532684326
78,1.3156249523162842,0.7116305232048035
79,1.3095022439956665,1.011983871459961
80,1.2901861667633057,0.8846230506896973
81,1.2974587678909302,0.6762708425521851
82,1.2709355354309082,0.8388668298721313
83,1.2704708576202393,0.9237595200538635
84,1.2542502880096436,0.7247304916381836
85,1.2482004165649414,0.6951953768730164
86,1.2371355295181274,0.8339378237724304
87,1.223569631576538,0.8051448464393616
88,1.2142549753189087,0.6758034825325012
89,1.1984045505523682,0.7010648250579834
90,1.189467191696167,0.7948282361030579
91,1.1752949953079224,0.7518019080162048
92,1.1676514148712158,0.6682920455932617
93,1.153335452079773,0.695062518119812
94,1.1444802284240723,0.7581678032875061
95,1.1311187744140625,0.72386234998703
96,1.123935341835022,0.66460120677948
97,1.1134841442108154,0.6883471012115479
98,1.108528733253479,0.7326784133911133
99,1.1010740995407104,0.6977994441986084
100,1.0994060039520264,0.6505263447761536
101,1.0963499546051025,0.6639797687530518
102,1.0983667373657227,0.6882884502410889
103,1.1003447771072388,0.6567230820655823
104,1.1064398288726807,0.6161084771156311
105,1.1099598407745361,0.6190997362136841
106,1.1142394542694092,0.6338529586791992
107,1.1158483028411865,0.6124714016914368
108,1.1210963726043701,0.5784781575202942
109,1.1273448467254639,0.594054639339447
110,1.1412060260772705,0.5984187722206116
111,1.156670331954956,0.5643998384475708
112,1.1748942136764526,0.5435182452201843
113,1.1919677257537842,0.551984429359436
114,1.210580825805664,0.5431613326072693
115,1.2288203239440918,0.5068693161010742
116,1.2450013160705566,0.4997521936893463
117,1.2609695196151733,0.5012925267219543
118,1.2729275226593018,0.4758770763874054
119,1.2822905778884888,0.4598986804485321
120,1.2881124019622803,0.4643266499042511
121,1.2877297401428223,0.4554450213909149
122,1.2820419073104858,0.44327837228775024
123,1.27346932888031,0.447643518447876
124,1.2630491256713867,0.4528740644454956
125,1.2489979267120361,0.44714462757110596
126,1.2342815399169922,0.44988927245140076
127,1.218858242034912,0.4631347954273224
128,1.2040536403656006,0.46792933344841003
129,1.1928149461746216,0.4730710983276367
130,1.1863632202148438,0.4888027608394623
131,1.1843723058700562,0.49050372838974
132,1.185816764831543,0.5002994537353516
133,1.1911838054656982,0.5132843255996704
134,1.200997233390808,0.5030764937400818
135,1.2182049751281738,0.5524594783782959
136,1.2460529804229736,0.46925097703933716
137,1.2804300785064697,0.6185957789421082
138,1.3176372051239014,0.43997859954833984
