ard_micro,pulse
3.653092,504
3.663732,504
3.674372,504
3.684996,505
3.695636,506
3.70626,507
3.716896,506
3.72754,506
3.738172,507
3.748808,507
3.75944,507
3.770076,507
3.780716,509
3.79134,507
3.801984,508
3.812628,508
3.823252,507
3.833892,507
3.844516,507
3.855152,507
3.865796,508
3.876428,508
3.887052,508
3.897692,508
3.908324,507
3.918964,508
3.929588,507
3.940232,508
3.95086,507
3.961488,508
3.972124,507
3.982748,508
3.993384,508
4.004028,506
4.01466,509
4.025296,509
4.03594,511
4.046572,514
4.057212,525
4.067836,543
4.078484,564
4.089124,580
4.099752,592
4.110376,592
4.120996,587
4.131636,576
4.14228,560
4.1529,543
4.16354,523
4.17418,504
4.184812,488
4.195452,475
4.206084,464
4.21672,456
4.227364,453
4.237996,453
4.24862,455
4.259244,460
4.26988,465
4.280524,472
4.291156,478
4.30178,485
4.31242,493
4.323044,497
4.333684,503
4.344308,508
4.354956,510
4.365596,513
4.376224,513
4.38686,515
4.397484,515
4.408124,513
4.418764,514
4.429396,512
4.44002,510
4.45066,509
4.461284,508
4.471924,508
4.482564,507
4.4932,504
4.503844,505
4.514468,505
4.525092,505
4.535724,506
4.54636,505
4.557004,505
4.567636,506
4.57826,506
4.5889,506
4.599524,508
4.610164,506
4.620796,508
4.631432,508
4.642076,507
4.652708,508
4.663348,507
4.673972,507
4.684608,507
4.695252,508
4.705876,506
4.716516,507
4.727148,506
4.737788,508
4.748428,507
4.759068,507
4.769704,507
4.780348,507
4.790988,507
4.801628,507
4.812252,508
4.822896,507
4.83354,507
4.844164,507
4.854792,509
4.865428,511
4.876068,509
4.886708,514
4.897332,522
4.907976,538
4.91862,559
4.929248,572
4.939884,582
4.950512,585
4.961156,580
4.971796,571
4.982424,558
4.993044,540
5.003676,523
5.014312,505
5.024956,492
5.03558,478
5.046228,468
5.056868,463
5.067492,459
5.078132,459
5.088772,460
5.099416,465
5.11006,469
5.1207,475
5.13134,483
5.141972,487
5.152608,494
5.163236,499
5.17386,504
5.184484,508
5.195124,510
5.205752,513
5.21638,514
5.227008,514
5.237652,515
5.248292,514
5.258924,513
5.269548,512
5.280172,511
5.290812,510
5.301452,509
5.312076,506
5.322712,506
5.333344,506
5.343964,506
5.354604,505
5.365236,506
5.375876,505
5.386508,505
5.397136,506
5.407756,506
5.41838,506
5.429008,506
5.439644,507
5.450284,507
5.46092,507
5.471552,507
5.482188,506
5.492828,508
5.503452,508
5.5141,507
5.52474,509
5.535364,509
5.545992,509
5.556628,507
5.567268,508
5.577908,507
5.588532,507
5.599176,507
5.60982,508
5.620444,507
5.631084,507
5.641724,507
5.65236,508
5.663004,509
5.673628,508
5.684256,509
5.694876,507
5.70552,508
5.716164,509
5.726792,509
5.737432,512
5.748068,514
5.758692,526
5.769332,545
5.779964,563
5.7906,578
5.801244,586
5.811868,587
5.8225,582
5.833128,570
5.843768,556
5.854412,537
5.865036,520
5.875672,503
5.8863,486
5.89694,476
5.90758,465
5.918208,461
5.928848,458
5.939492,457
5.950116,461
5.960756,464
5.97138,470
5.98202,476
5.99266,481
6.003284,489
6.013908,494
6.024548,500
6.035172,504
6.045812,507
6.056436,511
6.067084,513
6.077724,513
6.088364,513
6.098992,513
6.109628,514
6.120268,512
6.130908,511
6.141548,510
6.152192,509
6.162828,509
6.173452,506
6.184092,506
6.19472,505
6.205364,504
6.216004,506
6.226628,505
6.237268,506
6.247908,506
6.258544,505
6.269188,507
6.279816,506
6.290452,506
6.301076,507
6.31172,507
6.322364,508
6.333004,508
6.343644,507
6.354276,508
6.364916,507
6.375548,508
6.386188,507
6.396836,507
6.407476,507
6.418108,506
6.428748,508
6.439372,507
6.450008,508
6.460652,508
6.47128,507
6.481916,508
6.492552,507
6.503196,507
6.513836,508
6.524476,508
6.53512,508
6.545764,508
6.556388,508
6.567028,508
6.57766,507
6.588296,509
6.598924,508
6.609552,510
6.620176,512
6.630796,516
6.64142,529
6.65206,547
6.662684,564
6.67332,576
6.683952,583
6.694576,582
6.7052,575
6.715836,564
6.72648,549
6.737112,532
6.747748,516
6.758372,498
6.769012,486
6.779636,475
6.790276,466
6.8009,462
6.811536,459
6.82218,461
6.832804,462
6.843432,467
6.854068,472
6.864708,477
6.875348,485
6.885988,491
6.896624,496
6.90726,501
6.917884,505
6.928524,509
6.939148,511
6.949796,513
6.960436,514
6.97106,515
6.9817,515
6.992324,512
7.002964,511
7.013604,511
7.024228,508
7.034868,510
7.045504,508
7.056124,505
7.066764,506
7.077388,504
7.088024,506
7.098668,505
7.109292,505
7.119932,505
7.130572,506
7.141208,506
7.151852,506
7.162492,507
7.173132,507
7.183756,507
7.1944,507
7.205044,507
7.215672,507
7.226312,507
7.236956,508
7.24758,508
7.25822,507
7.268852,508
7.279488,508
7.290132,507
7.300756,508
7.311388,507
7.322012,508
7.332648,508
7.343292,506
7.353932,508
7.364556,507
7.375196,507
7.385824,508
7.39646,508
7.407084,508
7.417732,509
7.428372,510
7.439,513
7.449636,522
7.46026,536
7.4709,553
7.48154,566
7.49218,574
7.502804,576
7.513444,573
7.524084,563
7.534724,552
7.545364,535
7.556008,520
7.566652,504
7.577292,491
7.587932,482
7.59856,472
7.609204,466
7.619844,465
7.630468,463
7.641108,467
7.651748,469
7.662392,473
7.673036,479
7.683676,485
7.6943,491
7.70494,496
7.715564,500
7.726204,505
7.736844,507
7.74748,510
7.758124,511
7.768764,513
7.779404,514
7.790044,513
7.800688,514
7.811332,512
7.821972,511
7.832612,510
7.843252,509
7.853888,509
7.864532,507
7.875156,506
7.885796,505
7.896436,506
7.90706,505
7.917692,505
7.928332,505
7.938968,506
7.949612,505
7.96024,506
7.970876,506
7.981516,506
7.99216,507
8.002804,506
8.013436,508
8.02406,507
8.0347,507
8.045324,507
8.055964,507
8.066604,509
8.07724,508
8.087884,508
8.098508,508
8.109148,507
8.119788,509
8.130436,508
8.141076,508
8.1517,507
8.162332,507
8.172956,508
8.183604,508
8.194244,508
8.204876,508
8.215512,508
8.226148,508
8.23678,508
8.24742,509
8.258048,509
8.268684,510
8.279324,512
8.289952,517
8.300572,530
8.311212,548
8.321852,563
8.332492,576
8.34312,581
8.35376,579
8.364396,573
8.37502,562
8.385656,547
8.396276,530
8.406924,514
8.417564,499
8.428192,486
8.438812,477
8.44944,468
8.460072,463
8.470716,461
8.481344,461
8.49198,465
8.50262,469
8.513252,474
8.523892,479
8.534524,485
8.54516,491
8.555804,496
8.566428,502
8.577056,506
8.587676,508
8.598324,510
8.608964,512
8.619596,515
8.63022,513
8.64086,513
8.651492,513
8.662132,512
8.672756,510
8.6834,509
8.694044,509
8.704672,508
8.715292,507
8.725916,507
8.736564,505
8.747204,505
8.757828,506
8.768472,506
8.779108,506
8.789748,505
8.80038,506
8.811004,506
8.821648,507
8.832292,508
8.842916,506
8.853556,508
8.864184,508
8.874816,507
8.88546,509
8.896084,507
8.906708,509
8.917348,507
8.927988,508
8.93862,508
8.94926,507
8.959904,508
8.970548,507
8.981172,506
8.991812,508
9.002452,507
9.013092,507
9.023732,508
9.03436,507
9.045004,509
9.055636,507
9.06628,507
9.076924,508
9.087552,507
9.098196,508
9.108836,507
9.11946,508
9.1301,509
9.14074,510
9.151388,513
9.162028,520
9.172668,535
9.183308,552
9.193948,566
9.204596,576
9.215236,578
9.225876,575
9.2365,566
9.247124,553
9.257772,540
9.268412,523
9.27904,506
9.28968,493
9.300308,482
9.310948,473
9.321588,466
9.332228,464
9.342864,463
9.353508,465
9.364148,468
9.374788,473
9.385412,478
9.39606,483
9.4067,489
9.41734,496
9.42798,499
9.43862,504
9.449264,507
9.459908,510
9.470548,512
9.481188,512
9.491828,512
9.502468,513
9.513104,512
9.52374,513
9.53438,511
9.54502,511
9.55566,509
9.5663,508
9.57694,507
9.587588,507
9.598228,505
9.608868,506
9.619496,506
9.630132,506
9.640768,505
9.651412,506
9.66204,506
9.672676,506
9.683308,507
9.693936,506
9.704568,507
9.715204,507
9.725844,507
9.736484,509
9.747108,507
9.757748,507
9.768388,508
9.779024,508
9.789668,508
9.800292,508
9.810936,508
9.821568,507
9.832204,507
9.842844,508
9.853472,507
9.864112,509
9.874756,507
9.88538,508
9.89602,507
9.906648,508
9.917288,508
9.927932,508
9.938556,508
9.949196,508
9.959836,508
9.97048,512
9.981124,513
9.991764,522
10.002404,538
