ard_micro,pulse
5.343884,436
5.354508,437
5.365132,441
5.375756,443
5.386388,443
5.397012,442
5.407648,441
5.418276,440
5.4289,443
5.439524,453
5.450164,477
5.460804,521
5.471444,589
5.482072,680
5.492708,781
5.503348,884
5.513988,970
5.524628,970
5.535252,970
5.5459,970
5.55654,970
5.567164,970
5.577804,970
5.588428,911
5.599076,840
5.609716,767
5.620348,696
5.630972,634
5.641612,582
5.65224,539
5.662876,506
5.673504,479
5.684148,460
5.694788,444
5.705412,430
5.716052,421
5.726676,412
5.73732,408
5.747948,409
5.758572,413
5.769216,421
5.779852,430
5.790476,442
5.801116,454
5.811748,466
5.822384,475
5.833028,483
5.843652,486
5.854292,485
5.864932,481
5.875568,473
5.886212,463
5.896852,453
5.907476,441
5.9181,430
5.928744,417
5.939388,408
5.95002,400
5.960656,395
5.9713,392
5.981924,391
5.992564,389
6.003196,392
6.013844,397
6.024484,402
6.035108,407
6.045748,412
6.056372,417
6.067016,424
6.07766,429
6.0883,431
6.098924,437
6.109564,436
6.120204,437
6.130844,439
6.141484,438
6.152128,439
6.162772,438
6.173396,438
6.184036,440
6.19466,438
6.205304,437
6.215948,437
6.226588,436
6.237212,435
6.247852,433
6.258488,431
6.269132,428
6.27976,427
6.290396,432
6.301028,451
6.311668,486
6.3223,541
6.33294,621
6.343588,717
6.354224,821
6.36486,921
6.3755,970
6.38614,970
6.396784,970
6.407428,970
6.418052,970
6.42868,970
6.439316,926
6.449952,860
6.460596,790
6.471224,723
6.481864,660
6.492508,605
6.50314,562
6.51378,527
6.524404,498
6.535048,474
6.545692,454
6.556316,438
6.56694,423
6.577572,411
6.588208,402
6.598836,397
6.609468,399
6.620108,404
6.630748,414
6.64138,424
6.65202,438
6.662644,450
6.673284,462
6.683924,471
6.694556,475
6.70518,475
6.715812,474
6.72646,467
6.7371,459
6.747728,448
6.758364,435
6.768996,425
6.77962,415
6.79026,406
6.800884,398
6.811524,392
6.822164,391
6.832788,390
6.84342,390
6.854044,391
6.864692,394
6.875332,399
6.885972,405
6.8966,410
6.907228,415
6.917856,420
6.928492,424
6.939116,429
6.94976,433
6.960404,434
6.971028,436
6.981668,438
6.992292,439
7.002928,441
7.013572,442
7.024212,441
7.034836,444
7.045476,445
7.0561,445
7.06674,446
7.077364,446
7.088,443
7.098644,442
7.109268,439
7.119908,436
7.130548,435
7.141188,431
7.151828,436
7.162468,454
7.173112,490
7.18374,552
7.19438,632
7.20502,731
7.21566,834
7.226296,927
7.23694,971
7.247564,971
7.258204,971
7.268828,971
7.279464,970
7.290108,927
7.300748,859
7.311372,785
7.322012,710
7.332652,641
7.343292,581
7.353932,531
7.364576,495
7.375204,468
7.385832,448
7.396468,434
7.407092,423
7.417736,415
7.42838,411
7.439008,409
7.449644,413
7.460268,419
7.470904,430
7.481548,444
7.492188,457
7.502812,472
7.513452,483
7.524092,494
7.534732,499
7.545372,500
7.55602,499
7.56666,491
7.5773,481
7.58794,469
7.598568,455
7.609208,440
7.619852,424
7.630476,411
7.641116,400
7.651756,393
7.662404,387
7.673044,383
7.683684,383
7.694308,384
7.704948,388
7.715576,393
7.726204,397
7.736836,402
7.747472,407
7.758116,412
7.76874,418
7.77938,422
7.790004,425
7.800648,429
7.811292,431
7.82192,433
7.83256,433
7.843188,433
7.853828,435
7.864464,436
7.875084,435
7.885732,434
7.896372,434
7.906996,435
7.917636,437
7.92826,436
7.938896,436
7.94954,434
7.960164,434
7.970804,434
7.981436,433
7.992076,430
8.002716,428
8.01334,428
8.023976,433
8.03462,453
8.045244,487
8.055884,546
8.066508,631
8.077148,733
8.087788,845
8.098428,950
8.109052,971
8.119692,970
8.130316,970
8.140948,970
8.151576,970
8.162216,971
8.17286,970
8.183484,907
8.194124,835
8.204756,763
8.215396,697
8.226036,640
8.236668,594
8.247292,559
8.257932,533
8.26856,510
8.279196,488
8.28982,468
8.300456,450
8.3111,432
8.321724,418
8.33236,405
8.342996,397
8.353632,395
8.364276,400
8.3749,406
8.385524,418
8.396164,429
8.406792,441
8.41742,454
8.428044,462
8.438684,466
8.449324,467
8.459956,465
8.470596,460
8.48122,452
8.491856,440
8.5025,430
8.513132,419
8.523756,409
8.534396,400
8.545036,393
8.555676,387
8.566304,385
8.576944,386
8.587588,390
8.598216,392
8.608852,396
8.619484,402
8.630128,407
8.640772,410
8.651396,414
8.662036,414
8.67266,416
8.683296,417
8.69394,417
8.704568,417
8.7152,416
8.725844,416
8.736476,417
8.747116,418
8.757756,418
8.7684,419
8.779028,419
8.789668,420
8.800308,423
8.810932,423
8.821568,425
8.832212,429
8.842844,432
8.853468,435
8.864108,436
8.87474,436
8.88538,438
8.896004,439
8.906644,438
8.917284,438
8.927912,435
8.938548,432
8.949172,431
8.959816,436
8.97046,455
8.981088,491
8.991724,554
9.002364,643
9.013004,751
9.023644,866
9.034284,969
9.04492,970
9.055564,970
9.066204,970
9.076844,970
9.087472,971
9.098116,971
9.108756,970
9.119396,913
9.130036,837
9.140676,764
9.15132,696
9.161964,637
9.172604,593
9.183244,558
9.193884,530
9.204528,505
9.215172,484
9.225812,466
9.236436,450
9.247076,437
9.2577,425
9.26834,419
9.278964,418
9.289608,422
9.300236,432
9.310876,443
9.321516,456
9.332156,472
9.342804,484
9.353444,494
9.364068,498
9.374708,498
9.38534,495
9.39598,486
9.406612,475
9.417252,460
9.427896,442
9.43854,428
9.44918,414
9.45982,400
9.47046,388
9.481104,379
9.491748,374
9.502388,369
9.513028,368
9.523652,366
9.534296,370
9.54494,375
9.55558,383
9.56622,393
9.57686,402
9.587504,413
9.598148,425
9.608788,434
9.619412,442
9.630052,448
9.640676,453
9.651316,458
9.66194,462
9.672584,465
9.683228,467
9.693852,466
9.704484,467
9.715112,465
9.725752,462
9.736396,457
9.747036,450
9.75768,442
9.768308,435
9.778948,425
9.78958,414
9.80022,405
9.810856,399
9.8215,396
9.83214,401
9.84278,421
9.853404,467
9.864052,543
9.874692,647
9.885316,771
9.895944,901
9.90658,971
9.917224,970
9.927868,970
9.938496,971
9.949136,970
9.95978,970
9.970404,970
9.981044,971
9.991684,970
10.002328,930
