time,pulse
0.008,475
10.716,452
21.532,453
32.348,450
43.172,450
53.988,446
64.808,443
75.628,443
86.452,440
97.272,437
108.096,438
118.964,437
129.832,435
140.7,438
151.564,437
162.428,437
173.292,441
184.16,440
195.028,440
205.9,444
216.764,445
227.628,449
238.496,463
249.364,480
260.236,514
271.1,564
281.972,624
292.84,695
303.708,763
314.58,823
325.452,872
336.316,898
347.18,900
358.044,884
368.908,845
379.78,791
390.644,731
401.516,660
412.38,591
423.244,527
434.112,463
444.98,408
455.852,363
466.724,323
477.588,295
488.46,283
499.324,276
510.188,283
521.06,302
531.924,324
542.796,355
553.66,390
564.524,423
575.396,458
586.268,488
597.14,510
608.004,530
618.884,539
629.752,541
640.62,541
651.492,532
662.364,518
673.228,506
684.1,487
694.964,469
705.828,456
716.7,439
727.572,426
738.444,419
749.308,409
760.18,405
771.044,404
781.908,401
792.78,404
803.652,410
814.516,412
825.38,419
836.244,426
847.108,430
857.98,437
868.844,443
879.716,445
890.58,452
901.444,454
912.316,454
923.18,460
934.052,462
944.924,473
955.796,496
966.668,531
977.532,583
988.396,653
999.268,725
1010.132,800
1021.048,867
1031.972,909
1042.884,933
1053.8,932
1064.7,902
1075.612,856
1086.536,796
1097.436,720
1108.356,645
1119.264,571
1130.172,497
1141.092,434
1152.012,381
1162.916,332
1173.824,299
1184.74,276
1195.656,260
1206.564,262
1217.476,271
1228.388,288
1239.3,317
1250.212,349
1261.124,383
1272.04,419
1282.956,452
1293.868,480
1304.78,505
1315.696,522
1326.608,531
1337.516,535
1348.424,529
1359.348,519
1370.26,507
1381.168,490
1392.084,474
1402.996,459
1413.9,442
1424.812,429
1435.724,419
1446.632,408
1457.552,404
1468.46,400
1479.364,397
1490.284,399
1501.192,400
1512.1,402
1523.008,408
1533.916,412
1544.828,418
1555.732,425
1566.652,430
1577.568,435
1588.48,441
1599.388,444
1610.304,447
1621.212,450
1632.124,450
1643.036,451
1653.948,454
1664.86,454
1675.772,464
1686.684,483
1697.596,513
1708.512,564
1719.42,625
1730.332,691
1741.244,760
1752.16,818
1763.06,856
1773.972,879
1784.904,874
1795.82,848
1806.732,807
1817.64,749
1828.54,682
1839.46,615
1850.364,546
1861.28,482
1872.18,430
1883.084,380
1894.0,339
1904.908,312
1915.82,290
1926.736,280
1937.64,283
1948.548,291
1959.46,310
1970.376,338
1981.3,365
1992.212,399
2003.124,435
2014.04,464
2024.956,492
2035.884,514
2046.796,527
2057.708,535
2068.632,537
2079.54,530
2090.452,522
2101.372,510
2112.284,493
2123.196,480
2134.128,466
2145.028,451
2155.94,443
2166.856,433
2177.76,424
2188.676,422
2199.592,419
2210.504,415
2221.412,417
2232.316,417
2243.228,417
2254.132,422
2265.036,425
2275.952,428
2286.86,433
2297.772,434
2308.688,438
2319.588,442
2330.5,443
2341.412,446
2352.34,449
2363.252,447
2374.164,448
2385.096,449
2396.012,450
2406.924,458
2417.836,476
2428.764,503
2439.68,547
2450.604,601
2461.516,658
2472.432,717
2483.344,766
2494.252,801
2505.168,822
2516.092,820
2527.012,800
2537.924,767
2548.844,720
2559.772,668
2570.684,614
2581.596,558
2592.5,508
2603.416,465
2614.344,426
2625.252,395
2636.172,373
2647.076,356
2657.98,353
2668.904,360
2679.804,370
2690.716,389
2701.62,409
2712.524,425
2723.44,443
2734.34,455
2745.252,464
2756.164,474
2767.08,482
2777.988,488
2788.9,498
2799.816,505
2810.732,510
2821.648,516
2832.556,514
2843.464,506
2854.384,495
2865.312,475
2876.228,454
2887.14,438
2898.052,421
2908.96,409
2919.876,408
2930.788,405
2941.7,411
2952.612,422
2963.524,431
2974.428,443
2985.348,455
2996.252,463
3007.156,473
3018.068,476
3028.98,477
3039.896,482
3050.804,481
3061.716,478
3072.632,480
3083.532,476
3094.444,471
3105.356,471
3116.268,465
3127.184,460
3138.1,463
3149.012,465
3159.932,475
3170.848,501
3181.772,538
3192.692,589
3203.604,655
3214.52,715
3225.44,774
3236.356,824
3247.272,849
3258.188,858
3269.1,845
3280.028,809
3290.936,763
3301.86,705
3312.772,638
3323.684,573
3334.6,513
3345.508,452
3356.412,403
3367.324,363
3378.236,327
3389.148,307
3400.068,297
3410.972,293
3421.876,304
3432.796,322
3443.72,344
3454.628,376
3465.552,410
3476.46,440
3487.376,474
3498.276,502
3509.188,523
3520.1,540
3530.908,545
3541.816,543
3552.732,538
3563.66,526
3574.568,511
3585.488,495
3596.396,477
3607.324,460
3618.236,445
3629.168,431
3640.068,420
3650.98,413
3661.892,407
3672.804,404
3683.716,406
3694.628,407
3705.532,411
3716.452,415
3727.356,420
3738.268,426
3749.172,430
3760.092,434
3770.952,439
3781.764,443
3792.672,444
3803.588,449
3814.52,451
3825.444,454
3836.356,457
3847.288,457
3858.2,459
3869.116,459
3880.044,458
3890.952,459
3901.868,460
3912.796,463
3923.708,475
3934.624,496
3945.548,529
3956.468,578
3967.38,634
3978.312,691
3989.224,749
4000.132,793
4011.04,819
4021.86,832
4032.668,820
4043.476,790
4054.3,751
4065.12,697
4075.94,637
4086.756,578
4097.572,518
4108.396,465
4119.3,418
4130.212,377
4141.128,347
4152.028,323
4162.948,307
4173.852,305
4184.756,311
4195.676,322
4206.588,345
4217.5,371
4228.412,397
4239.316,430
4250.228,456
4261.132,479
4272.04,500
4282.956,513
4293.86,518
4304.772,522
4315.684,516
4326.612,507
4337.52,498
4348.436,484
4359.364,469
4370.272,459
4381.188,445
4392.116,433
4403.032,428
4413.948,420
4424.876,416
4435.788,416
4446.7,414
4457.612,416
4468.524,421
4479.44,422
4490.364,428
4501.272,435
4512.188,437
4523.104,444
4533.916,451
4544.724,451
4555.532,456
4566.348,461
4577.164,461
4587.98,466
4598.796,469
4609.716,469
4620.636,472
4631.54,474
4642.456,472
4653.372,474
4664.276,474
4675.136,472
4686.008,472
4696.924,472
4707.84,469
4718.764,473
4729.688,480
4740.608,496
4751.532,526
4762.448,563
4773.312,610
4784.14,659
4794.956,704
4805.78,742
4816.588,768
4827.412,774
4838.224,769
4849.044,748
4859.852,710
4870.668,669
4881.484,620
4892.292,566
4903.1,520
4913.924,473
4924.784,432
4935.692,400
4946.596,372
4957.5,350
4968.412,341
4979.328,337
4990.236,342
5001.056,358
5011.876,373
5022.692,398
5033.508,426
5044.34,450
5055.148,478
5065.972,501
5076.8,517
5087.62,532
5098.44,540
5109.252,538
5120.084,537
5130.892,530
5141.7,518
5152.508,510
5163.324,495
5174.136,482
5184.948,474
5195.776,462
5206.588,455
5217.404,451
5228.212,445
5239.036,443
5249.856,444
5260.668,441
5271.48,443
5282.292,447
5293.108,447
5303.916,453
5314.74,455
5325.548,457
5336.364,463
5347.176,465
5357.996,466
5368.832,472
5379.644,474
5390.46,475
5401.268,479
5412.092,480
5422.904,481
5433.724,483
5444.536,480
5455.348,482
5466.164,481
5476.972,479
5487.78,483
5498.596,489
5509.42,504
5520.232,532
5531.06,566
5541.876,605
5552.692,648
5563.508,686
5574.324,716
5585.148,737
5595.96,740
5606.78,733
5617.592,711
5628.404,678
5639.22,640
5650.028,597
5660.836,550
5671.644,509
5682.468,470
5693.28,433
5704.1,406
5714.916,382
5725.732,364
5736.564,358
5747.372,356
5758.18,361
5768.992,373
5779.82,390
5790.632,412
5801.444,436
5812.26,459
5823.068,482
5833.876,502
5844.7,517
5855.524,530
5866.348,537
5877.164,537
5887.996,535
5898.82,529
5909.636,518
5920.444,508
5931.268,496
5942.08,483
5952.908,474
5963.72,465
5974.532,456
5985.364,452
5996.172,448
6006.98,446
6017.788,447
6028.604,448
6039.42,449
6050.236,454
6061.068,457
6071.884,461
6082.708,466
6093.516,469
6104.34,474
6115.152,479
6125.972,480
6136.804,483
6147.716,484
6158.628,483
6169.548,484
6180.464,483
6191.372,482
6202.292,483
6213.208,482
6224.12,480
6235.036,482
6245.952,481
6256.876,480
6267.796,485
6278.708,494
6289.62,511
6300.548,540
6311.46,575
6322.388,616
6333.3,658
6344.212,692
6355.14,720
6366.056,734
6376.972,732
6387.9,719
6398.816,693
6409.732,657
6420.644,619
6431.552,575
6442.468,532
6453.38,495
6464.288,459
6475.204,429
6486.12,407
6497.028,390
6507.94,377
6518.868,375
6529.78,378
6540.692,387
6551.624,403
6562.536,420
6573.452,442
6584.36,466
6595.26,485
6606.18,505
6617.084,523
6627.996,533
6638.916,543
6649.82,548
6660.736,546
6671.636,543
6682.548,535
6693.464,522
6704.376,510
6715.288,498
6726.208,480
6737.116,470
6748.04,459
6758.96,448
6769.868,442
6780.776,437
6791.696,432
6802.62,433
6813.528,432
6824.448,432
6835.36,436
6846.268,440
6857.184,442
6868.108,450
6879.032,456
6889.948,463
6900.86,473
6911.772,480
6922.684,485
6933.596,494
6944.508,497
6955.424,499
6966.348,501
6977.268,499
6988.18,497
6999.108,495
7010.012,490
7020.924,486
7031.836,484
7042.748,479
7053.668,479
7064.588,485
7075.504,497
7086.412,522
7097.316,555
7108.228,591
7119.14,628
7130.06,661
7140.972,684
7151.884,699
7162.804,701
7173.716,690
7184.628,672
7195.548,644
7206.464,609
7217.392,575
7228.304,538
7239.224,503
7250.148,474
7261.056,445
7271.972,422
7282.904,406
7293.82,391
7304.736,386
7315.66,386
7326.58,390
7337.492,402
7348.424,418
7359.34,434
7370.26,456
7381.188,476
7392.1,492
7403.012,509
7413.944,522
7424.86,528
7435.772,533
7446.7,533
7457.612,526
7468.524,521
7479.436,513
7490.356,502
7501.272,494
7512.196,484
7523.108,475
7534.02,470
7544.932,463
7555.844,458
7566.756,457
