Epoch,D Loss,G Loss
60,418.67449951171875,280.013916015625
61,420.6473388671875,278.28399658203125
62,409.8460998535156,278.00238037109375
63,421.5548400878906,282.6788330078125
64,406.63330078125,275.46112060546875
65,420.5320739746094,277.4900817871094
66,410.8215637207031,273.1849365234375
67,421.42364501953125,273.7161865234375
68,409.71685791015625,276.7413330078125
69,414.1499328613281,274.100830078125
70,408.61279296875,274.9004211425781
71,400.55487060546875,267.258056640625
72,400.1133117675781,274.8343811035156
73,404.6178894042969,265.299560546875
74,409.9428405761719,270.84552001953125
75,420.0850830078125,274.78240966796875
76,410.22955322265625,272.5988464355469
77,400.7763671875,268.1607666015625
78,403.7992248535156,270.64996337890625
79,410.3216552734375,269.6019287109375
80,416.8291931152344,270.78125
81,415.3467102050781,275.51873779296875
82,417.7272033691406,272.6329345703125
83,393.37835693359375,259.3315734863281
84,405.8084716796875,275.46490478515625
85,406.13958740234375,268.1162109375
86,404.9942932128906,272.744384765625
87,398.1335754394531,261.6204833984375
88,399.02935791015625,272.37957763671875
89,411.2254943847656,272.1814270019531
90,400.9198913574219,263.0552673339844
91,396.5653381347656,267.72296142578125
92,410.20135498046875,271.0866394042969
93,408.5265197753906,264.3266906738281
94,403.1192932128906,272.4732971191406
95,399.8620910644531,266.28375244140625
96,405.1139221191406,271.84552001953125
97,405.6737060546875,272.66851806640625
98,397.1385192871094,270.23974609375
99,398.92120361328125,269.8943176269531
100,402.9770202636719,272.38336181640625
101,406.0110168457031,272.34112548828125
102,409.26580810546875,265.0716552734375
103,409.5892639160156,270.1634216308594
104,405.85540771484375,267.50439453125
105,400.7989196777344,269.916748046875
106,406.4577331542969,271.08892822265625
107,402.9668884277344,271.15338134765625
108,398.2709045410156,267.868896484375
109,401.99407958984375,270.09588623046875
110,389.98345947265625,267.0879211425781
111,395.9069519042969,265.92730712890625
112,403.5899658203125,270.55120849609375
113,394.645263671875,271.67779541015625
114,403.8222351074219,271.279296875
115,400.8219299316406,267.6993408203125
116,410.7176208496094,273.8305358886719
117,407.197998046875,272.4678649902344
118,398.1324157714844,265.8143310546875
119,408.4864501953125,269.97314453125
120,402.50286865234375,272.2057189941406
121,410.3620300292969,273.02508544921875
122,406.4491882324219,274.1075439453125
123,395.54437255859375,265.22430419921875
124,401.260498046875,263.275146484375
125,393.3850402832031,272.8634033203125
126,393.87823486328125,274.65966796875
127,390.6513977050781,278.1391906738281
128,407.2541198730469,273.76104736328125
129,394.20391845703125,267.8876037597656
130,396.3759765625,267.1849060058594
131,394.058349609375,276.9919738769531
132,400.6953430175781,273.8406677246094
133,398.1334533691406,275.99432373046875
134,389.384033203125,267.5920715332031
135,402.7405090332031,278.2341003417969
136,399.3385314941406,276.0022277832031
137,401.65936279296875,276.74560546875
138,406.3314514160156,279.3350830078125
139,384.988525390625,268.21441650390625
140,387.3175354003906,274.5760803222656
141,404.47698974609375,274.1063537597656
142,407.99871826171875,274.1742248535156
143,399.55859375,269.8999328613281
144,400.4976501464844,270.234619140625
145,397.986572265625,274.7099609375
146,388.8434753417969,270.42303466796875
147,406.85064697265625,271.6460876464844
148,404.1218566894531,273.6250915527344
149,403.26702880859375,275.6185302734375
150,396.1820068359375,264.57745361328125
151,393.1988220214844,268.80108642578125
152,388.0622253417969,275.87677001953125
153,398.7440490722656,270.1246032714844
154,403.6028137207031,273.9443359375
155,407.8958740234375,276.3716125488281
156,398.3228454589844,276.05743408203125
157,405.58990478515625,272.22076416015625
158,404.4936828613281,275.0164794921875
159,395.05859375,272.13287353515625
160,388.98187255859375,265.46197509765625
161,397.3091125488281,267.75738525390625
162,400.53485107421875,277.861572265625
163,394.7659606933594,269.1119079589844
164,392.967529296875,273.90435791015625
165,397.31439208984375,273.9876708984375
166,384.1600646972656,280.5024108886719
167,390.0711364746094,275.5826110839844
168,398.30694580078125,275.54736328125
169,400.9377746582031,278.8382263183594
170,393.3149108886719,265.9699401855469
171,397.3330383300781,274.4450988769531
172,391.5117492675781,264.46807861328125
173,392.0429992675781,270.56292724609375
174,381.2730407714844,269.5125427246094
175,395.86212158203125,265.77337646484375
176,384.8213195800781,274.678466796875
177,392.1250305175781,274.02294921875
178,408.4185791015625,278.7519226074219
179,400.26092529296875,276.2410888671875
180,392.8390808105469,272.45989990234375
181,400.1938171386719,277.966064453125
182,390.9906921386719,272.4216003417969
183,388.41595458984375,268.3883972167969
184,385.1429138183594,268.2069091796875
185,386.960693359375,274.9559631347656
186,396.4126892089844,274.38348388671875
187,387.7670593261719,265.9106140136719
188,392.6159973144531,276.566650390625
189,391.6246643066406,269.35968017578125
190,387.53033447265625,266.1083068847656
191,400.53173828125,277.54766845703125
192,390.7496337890625,272.36572265625
193,402.91937255859375,281.03851318359375
194,395.33062744140625,265.4143371582031
195,392.2410583496094,277.54278564453125
196,394.7018127441406,269.8201904296875
197,399.665771484375,276.736083984375
198,390.91937255859375,270.5990295410156
199,382.62677001953125,269.74822998046875
200,381.9698181152344,275.1119689941406
201,394.9230041503906,275.9532165527344
202,390.2535095214844,275.4563293457031
203,394.0140075683594,271.64923095703125
204,389.8213195800781,274.0567626953125
205,387.52557373046875,268.2933349609375
206,397.8160095214844,275.7920837402344
207,399.24560546875,278.2989501953125
208,392.8434143066406,272.3041076660156
209,397.6997985839844,275.28399658203125
210,395.2242431640625,271.87115478515625
211,394.5278625488281,274.1622619628906
212,394.1644592285156,275.51666259765625
213,392.1456604003906,272.6891784667969
214,391.8930358886719,277.1269836425781
215,381.5752868652344,272.28765869140625
216,390.1532897949219,275.13323974609375
217,383.7867431640625,274.9598083496094
218,385.7564697265625,269.43902587890625
219,387.69573974609375,271.7149353027344
220,396.1927490234375,275.9336853027344
221,392.1568908691406,271.70159912109375
222,397.9903869628906,272.72906494140625
223,389.3169860839844,271.4574890136719
224,393.21710205078125,271.84820556640625
225,386.8482666015625,276.9464111328125
226,384.5760192871094,274.0574645996094
227,380.2505187988281,266.07403564453125
228,391.22650146484375,273.9076843261719
229,385.90411376953125,279.3680114746094
230,384.7413635253906,273.5078430175781
231,390.7079772949219,271.2315673828125
232,384.2142639160156,273.75537109375
233,393.81927490234375,277.12548828125
234,390.782470703125,271.17193603515625
235,379.8290100097656,276.4630126953125
236,379.58721923828125,270.43292236328125
237,385.0748596191406,275.49249267578125
238,383.13641357421875,273.20440673828125
239,384.4943542480469,274.2370300292969
240,382.88134765625,283.0813293457031
241,389.56256103515625,272.3962707519531
242,392.51751708984375,275.46551513671875
243,393.1695556640625,279.66015625
244,385.1507263183594,277.18328857421875
245,400.55877685546875,272.7452087402344
246,392.4126281738281,278.5443420410156
247,381.7249755859375,273.52423095703125
248,382.5549621582031,279.5628967285156
249,386.27227783203125,277.2795715332031
250,386.48699951171875,271.4509582519531
251,397.0664367675781,277.6572570800781
252,377.45745849609375,272.5271301269531
253,384.9410705566406,271.1969299316406
254,393.1874084472656,276.59619140625
255,392.53717041015625,272.108154296875
256,377.28857421875,272.37188720703125
257,379.1857604980469,275.6801452636719
258,381.2607727050781,272.6441650390625
259,381.8315124511719,275.6355895996094
260,393.5777282714844,277.5738220214844
261,390.6867980957031,279.6833801269531
262,383.52545166015625,272.209228515625
263,392.3565673828125,276.8508605957031
264,386.0151062011719,274.6031494140625
265,389.5082092285156,275.1839599609375
266,392.58966064453125,277.4047546386719
267,395.7381286621094,276.8291320800781
268,388.665771484375,273.7486877441406
269,384.56634521484375,278.8630676269531
270,384.6274719238281,270.4926452636719
271,387.143798828125,280.174560546875
272,383.4437255859375,275.70294189453125
273,390.0787048339844,273.8038635253906
274,387.9124450683594,275.0838317871094
275,375.368408203125,274.2658996582031
276,381.66705322265625,270.8720703125
277,379.1646728515625,275.19586181640625
278,377.67852783203125,274.2630615234375
279,380.95849609375,281.67352294921875
280,377.2762145996094,273.3860168457031
281,379.75811767578125,274.2375793457031
282,377.8316955566406,272.0611267089844
283,386.8585510253906,273.6104431152344
284,378.28424072265625,273.7023010253906
285,386.2648010253906,278.3198547363281
286,388.6078796386719,277.8537902832031
287,383.0918884277344,276.36578369140625
288,369.32098388671875,275.7646789550781
289,372.3235778808594,273.17169189453125
290,377.7966003417969,273.10333251953125
291,382.73028564453125,279.8613586425781
292,388.5434875488281,272.45599365234375
293,389.5335388183594,271.0984802246094
294,383.18145751953125,280.61376953125
295,380.1393127441406,274.5604248046875
296,386.9437255859375,274.6564025878906
297,394.1727600097656,275.7679443359375
298,384.6085510253906,277.4679260253906
299,385.2844543457031,275.1681213378906
300,380.1543273925781,275.2977600097656
301,384.3598327636719,272.78167724609375
302,374.3731994628906,277.427978515625
303,382.0487976074219,277.63787841796875
304,378.0546569824219,271.6059875488281
305,374.801025390625,272.3014831542969
306,375.53717041015625,278.2337341308594
307,383.8187561035156,275.6552734375
308,383.81658935546875,276.9652099609375
309,388.49603271484375,279.66943359375
310,380.449462890625,276.0653076171875
311,374.74566650390625,276.9190368652344
312,381.9587097167969,274.51971435546875
313,374.4514465332031,273.1901550292969
314,387.7670593261719,278.19085693359375
315,379.6481628417969,277.86993408203125
316,375.4210510253906,268.60797119140625
317,377.62713623046875,272.5023498535156
318,381.3749694824219,278.53155517578125
319,370.9898986816406,277.44580078125
320,375.3529968261719,277.4588623046875
321,366.8587646484375,278.3501281738281
322,382.4397888183594,270.1025695800781
323,379.9586486816406,284.2540588378906
324,381.1220703125,278.39129638671875
325,376.01214599609375,275.2416076660156
326,374.3474426269531,274.6137390136719
327,381.00982666015625,273.5708923339844
328,368.08056640625,273.5346984863281
329,383.9447937011719,279.3585510253906
330,379.3926086425781,278.5125732421875
331,367.588623046875,274.86572265625
332,387.663818359375,277.6976623535156
333,375.6059265136719,278.577880859375
334,378.91943359375,278.6198425292969
335,370.3988037109375,274.4716796875
336,372.6020202636719,276.35687255859375
337,375.0165100097656,271.56390380859375
338,378.0690612792969,283.8164978027344
339,370.7691955566406,279.3385009765625
340,379.1829833984375,273.5943298339844
341,387.2718505859375,268.31103515625
342,379.5010070800781,276.90130615234375
343,384.36883544921875,272.1192932128906
344,376.099365234375,263.57330322265625
345,386.8934326171875,261.97149658203125
346,387.8457946777344,261.88018798828125
347,390.175537109375,263.8111267089844
348,387.7118835449219,264.650390625
349,390.6344909667969,264.3349304199219
350,384.1307678222656,263.4145202636719
351,393.6434020996094,263.0331115722656
352,387.9814453125,268.3214111328125
353,391.6068420410156,265.17193603515625
354,387.40972900390625,266.2799987792969
355,380.82232666015625,265.9053649902344
356,381.54925537109375,267.4376220703125
357,384.1548767089844,269.2386169433594
358,389.94622802734375,267.6577453613281
359,387.3548278808594,267.1446228027344
360,384.26116943359375,269.7640380859375
361,387.920166015625,269.8108825683594
362,385.0653381347656,274.25177001953125
363,386.3698425292969,270.8548583984375
364,386.17877197265625,270.275390625
365,385.3115234375,273.2295837402344
366,375.3937072753906,269.08941650390625
367,380.8372802734375,273.2500305175781
368,388.2057189941406,269.0953369140625
369,383.1084289550781,272.50872802734375
370,381.5543212890625,274.38397216796875
371,380.5972900390625,269.3872375488281
372,386.4508972167969,269.1720275878906
373,383.6351013183594,269.6101989746094
374,389.02874755859375,273.4051818847656
375,387.93719482421875,272.72076416015625
376,377.2751159667969,268.583984375
377,381.091552734375,270.1583251953125
378,382.7939758300781,269.07464599609375
379,381.2043151855469,268.3641357421875
380,381.6256408691406,269.91656494140625
381,380.7662048339844,271.3240966796875
382,378.59771728515625,273.1783752441406
383,383.32257080078125,270.70416259765625
384,381.2034606933594,272.18048095703125
385,374.7918701171875,267.03515625
386,378.3553161621094,271.794677734375
387,382.3866882324219,271.32122802734375
388,376.8371276855469,272.26806640625
389,375.5443420410156,270.3719787597656
390,380.67279052734375,269.32818603515625
391,374.7408447265625,268.36590576171875
392,382.35540771484375,271.054931640625
393,382.3124084472656,272.9323425292969
394,379.246826171875,266.61004638671875
395,391.2912292480469,273.14544677734375
396,380.46185302734375,273.88519287109375
397,375.24334716796875,269.28594970703125
398,379.6876220703125,267.5316467285156
399,383.95623779296875,274.5718078613281
400,382.31597900390625,270.634033203125
401,378.7717590332031,269.25714111328125
402,373.93896484375,270.0989685058594
403,374.6033020019531,271.550537109375
404,374.7147521972656,270.19183349609375
405,376.2160949707031,268.57623291015625
406,377.9428405761719,269.030517578125
407,381.71258544921875,272.36065673828125
408,378.83392333984375,271.250244140625
409,379.921142578125,277.73760986328125
410,376.9539489746094,275.5262145996094
411,386.7318420410156,273.9923095703125
412,364.34954833984375,273.5579833984375
413,369.19476318359375,278.39117431640625
414,385.32012939453125,277.7515563964844
415,379.50921630859375,280.342529296875
416,369.5855407714844,274.65667724609375
417,376.0779113769531,279.888671875
418,370.8645935058594,278.86785888671875
419,374.9690856933594,277.6211242675781
420,375.20257568359375,279.2509460449219
421,376.9676208496094,276.4557800292969
422,375.3450622558594,278.4413757324219
423,372.6860046386719,277.0231018066406
424,375.8265686035156,271.72906494140625
425,372.7131042480469,278.94921875
426,387.2463073730469,279.9949035644531
427,371.6007995605469,275.05145263671875
428,369.32568359375,275.49072265625
429,364.4159851074219,270.793212890625
430,364.2485656738281,272.10247802734375
431,363.1566467285156,279.320556640625
432,375.4867248535156,276.2408752441406
433,371.1121826171875,277.75128173828125
434,380.0182189941406,279.0260009765625
435,373.9994812011719,280.9993896484375
436,371.954833984375,273.0509033203125
437,367.51690673828125,273.18060302734375
438,376.3091125488281,274.7671813964844
439,373.55902099609375,270.8075866699219
440,365.3611755371094,277.5303955078125
441,378.7875061035156,281.97723388671875
442,373.9512634277344,276.3373718261719
443,366.0564270019531,278.72528076171875
444,371.44012451171875,275.6744384765625
445,386.4654235839844,281.2284851074219
446,351.3818054199219,273.5570068359375
447,362.4804382324219,277.505615234375
448,377.9169006347656,281.4361877441406
449,363.55877685546875,277.61590576171875
450,370.228271484375,278.7463073730469
451,367.04742431640625,273.0846252441406
452,369.6480712890625,278.955322265625
453,371.9552307128906,279.6292724609375
454,371.7353515625,275.7904357910156
455,379.0509338378906,277.9134826660156
456,369.3198547363281,272.6657409667969
457,366.5801086425781,281.19244384765625
458,352.8240051269531,272.60186767578125
459,365.72137451171875,282.76312255859375
460,366.1371154785156,280.4287109375
461,370.0079650878906,278.161376953125
462,357.5714111328125,277.022705078125
463,357.5984802246094,281.67999267578125
464,364.59912109375,277.22064208984375
465,361.3542785644531,281.1524658203125
466,366.9689636230469,275.774169921875
467,361.9595947265625,281.9029235839844
468,370.4024353027344,276.93780517578125
469,365.145263671875,275.73480224609375
470,361.9274597167969,281.0460205078125
471,370.2698059082031,283.93939208984375
472,372.2746276855469,285.1861877441406
473,365.16400146484375,277.32379150390625
474,367.9560241699219,278.1357727050781
475,357.1365966796875,274.1456604003906
476,363.26959228515625,278.2119140625
477,370.9882507324219,285.39105224609375
478,362.46044921875,278.61798095703125
479,358.24432373046875,277.89617919921875
480,370.04901123046875,284.0304260253906
481,371.27569580078125,277.98699951171875
482,368.5965576171875,276.6480712890625
483,361.3941345214844,284.91949462890625
484,364.74713134765625,282.30487060546875
485,358.3153076171875,283.88623046875
486,361.2023010253906,284.565673828125
487,360.7911376953125,282.2058410644531
488,375.4416198730469,281.2900085449219
489,355.43267822265625,281.8143310546875
490,368.5230712890625,283.7100830078125
491,343.2198486328125,278.859619140625
492,361.4999084472656,286.8050537109375
493,362.70556640625,284.1552734375
494,345.52386474609375,279.0943603515625
495,351.3859558105469,275.6353759765625
496,357.09619140625,285.1409912109375
497,359.53546142578125,284.16082763671875
498,372.8059387207031,284.19384765625
499,355.3051452636719,283.7887268066406
500,361.5668029785156,285.1869201660156
501,368.8539123535156,282.8738708496094
502,355.2425842285156,286.745361328125
503,365.42291259765625,281.5528259277344
504,353.5115051269531,287.0659484863281
505,358.1347351074219,287.093017578125
506,354.0032043457031,282.20819091796875
507,363.1052551269531,286.1821594238281
508,363.4995422363281,280.891845703125
509,358.4742126464844,286.18060302734375
510,361.69085693359375,283.04266357421875
511,350.72760009765625,286.4166564941406
512,357.42718505859375,286.2138671875
513,350.94024658203125,286.1676940917969
514,349.3599548339844,288.5783386230469
515,347.7405090332031,289.0113525390625
516,362.2904357910156,278.0338439941406
517,351.28082275390625,286.9276428222656
518,331.69769287109375,283.79974365234375
519,349.4482421875,286.6554870605469
520,353.71820068359375,286.1791687011719
521,350.8815002441406,298.91656494140625
522,353.3951110839844,286.5006408691406
523,356.00079345703125,284.82012939453125
524,352.5196228027344,287.7352294921875
525,353.743896484375,289.6839294433594
526,343.3182373046875,290.3268737792969
527,351.0203552246094,288.5927429199219
528,351.42547607421875,289.61865234375
529,348.06768798828125,286.82537841796875
530,356.1742858886719,290.4854736328125
531,340.9305725097656,287.95697021484375
532,340.27960205078125,287.7628479003906
533,336.1766052246094,279.79827880859375
534,353.35308837890625,286.85357666015625
535,357.9979553222656,291.4527282714844
536,340.1834411621094,287.96624755859375
537,356.3057861328125,294.5694580078125
538,372.11968994140625,291.708740234375
539,351.2518310546875,292.98284912109375
540,341.6595458984375,291.9538269042969
541,372.4189758300781,289.4693298339844
542,362.6835632324219,284.9156188964844
543,350.76214599609375,298.13568115234375
544,354.6700439453125,290.8870544433594
545,346.91607666015625,288.5487365722656
546,347.54461669921875,292.8728332519531
547,356.784423828125,289.8277282714844
548,345.00775146484375,297.3187255859375
549,338.6890563964844,294.41839599609375
550,348.16583251953125,296.8981018066406
551,336.0697021484375,299.88848876953125
552,353.2673645019531,296.21331787109375
553,345.0093688964844,297.88604736328125
554,344.7942810058594,295.71966552734375
555,347.0373840332031,298.7619323730469
556,348.0592041015625,291.4546813964844
557,338.4582824707031,297.26116943359375
558,347.4216003417969,294.8492431640625
559,347.96527099609375,286.85589599609375
560,336.566162109375,299.3000793457031
561,339.0844421386719,294.58203125
562,345.8857421875,294.81280517578125
563,346.7209167480469,301.5549621582031
564,333.57867431640625,290.28875732421875
565,346.9179382324219,291.60565185546875
566,343.7674560546875,294.81365966796875
567,349.9148254394531,285.4617004394531
568,339.7817077636719,299.72149658203125
569,324.3196716308594,303.93951416015625
570,339.8210754394531,289.4949951171875
571,334.3756103515625,304.76849365234375
572,353.03546142578125,296.3676452636719
573,339.1404724121094,286.1116943359375
574,337.9312438964844,291.2272033691406
575,335.9725646972656,294.2557067871094
576,335.03350830078125,294.2239074707031
577,335.5736999511719,299.5875549316406
578,337.5548095703125,291.87432861328125
579,337.31591796875,294.085205078125
580,344.3251037597656,285.4539794921875
581,334.9113464355469,304.6607666015625
582,338.4349060058594,294.23162841796875
583,329.77362060546875,294.93817138671875
584,334.54962158203125,294.5499572753906
585,341.28167724609375,301.3898620605469
586,363.13287353515625,298.0721130371094
587,332.8951110839844,285.78900146484375
588,358.9179992675781,295.24017333984375
589,333.6114501953125,286.77496337890625
590,329.5184326171875,302.9898681640625
591,338.2409973144531,290.0386962890625
592,345.2567138671875,297.7663269042969
593,330.2871398925781,291.8505554199219
594,327.8894348144531,301.8435974121094
595,327.36297607421875,298.4705505371094
596,324.64080810546875,303.56170654296875
597,359.5389099121094,304.6951904296875
598,323.5001525878906,310.108154296875
599,345.5434875488281,286.95703125
600,323.907470703125,304.5177917480469
601,337.7057189941406,308.2289733886719
602,327.7503967285156,298.9477844238281
