,1,2,3,4,5,6,7,8,9,10,accuracy,macro avg,weighted avg
precision,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.1,0.17843137254901958,0.1784313725490196
recall,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.1,0.1,0.1
f1-score,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.25,0.0,0.25,0.33333333333333337,0.0,0.1,0.10151515151515152,0.10151515151515152
support,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1,50.0,50.0
