Timestamp,HeartRate
60819,83
61678,83
62532,83
63440,83
64291,83
65198,83
66058,83
66975,83
67866,83
68719,83
69543,83
70451,83
71387,83
72245,83
73110,83
73979,83
74855,83
75776,83
76639,83
77508,83
78430,83
79303,83
80126,83
81035,83
81956,83
82828,83
83690,83
84625,83
85444,83
86355,83
87219,83
88147,83
89014,83
89879,83
90707,83
91669,83
92543,83
93409,83
94338,83
95198,83
96028,83
96937,83
97856,83
98729,83
99593,83
100520,83
101343,83
102258,83
103125,83
104047,83
104918,83
105787,83
106661,83
107571,83
108431,83
109320,83
110190,83
111093,83
111904,83
112813,83
113715,83
114621,83
115471,83
116336,83
117195,83
118142,83
119003,83
119857,83
