Timestamp,HeartRate
60412,97
61258,97
62175,96
63114,96
63940,97
64794,96
65704,96
66551,96
67459,97
68320,97
69231,97
70131,97
70987,98
71799,98
72758,97
73652,98
74507,97
75416,97
76319,97
77121,97
78029,97
78942,96
79843,95
80700,96
81553,97
82460,97
83367,97
84221,96
85081,97
86034,98
86891,98
87736,98
88652,97
89556,97
90413,97
91307,97
92219,97
93029,97
93934,97
94790,96
95744,96
96601,96
97463,96
98314,96
99235,96
100124,97
101020,97
101930,98
102789,98
103632,98
104549,97
105466,97
106334,97
107195,97
108122,97
108947,97
109854,97
110788,97
111643,97
112518,96
113413,96
114259,96
115175,96
116042,96
116906,97
117835,96
118699,97
119525,97
