Timestamp,HeartRate
4,83
979,83
1990,82
2985,83
3989,83
4990,83
5802,83
6777,83
7781,83
8789,83
9788,83
10617,83
11597,83
12601,83
13598,83
14587,83
15580,83
16411,83
17385,83
18393,83
19394,83
20394,83
21393,83
22204,83
23180,83
24191,83
25188,83
26190,83
27194,83
27997,83
28993,83
29981,83
30989,83
31990,83
32820,83
33794,83
34804,83
35799,83
36783,83
37780,83
38614,83
39587,83
40596,83
41594,83
42581,83
43578,83
44409,83
45381,83
46391,83
47388,83
48393,83
49395,83
50202,83
51175,83
52187,83
53185,83
54189,83
55189,83
56000,83
56998,83
57977,83
58984,83
59984,83
