Timestamp,HeartRate
876,75
1870,75
2682,75
3661,75
4666,75
5662,75
6672,75
7507,75
8476,75
9473,75
10474,74
11479,74
12486,75
13299,75
14268,75
15271,75
16274,73
17272,75
18283,75
19096,75
20075,75
21080,75
22065,75
23067,75
24073,75
24885,75
25878,75
26879,75
27860,75
28869,75
29865,75
30679,75
31668,75
32676,75
33678,75
34685,75
35501,75
36476,75
37463,75
38468,75
39471,73
40485,73
41295,75
42279,73
43276,73
44264,74
45268,75
46268,74
47083,75
48075,75
49075,75
50080,75
51062,75
51900,75
52872,75
53868,74
54870,74
55880,73
56879,75
57688,75
58668,75
59675,75
