time,pulse
8e-06,537
0.010444,493
0.02098,470
0.031524,455
0.042068,459
0.052604,458
0.06314,462
0.073676,477
0.08422,479
0.094756,489
0.105296,497
0.115884,500
0.126476,509
0.137072,513
0.14766,515
0.158244,522
0.16884,524
0.179428,522
0.190012,523
0.200608,522
0.211196,520
0.22178,520
0.232376,512
0.242964,514
0.253548,511
0.264148,506
0.274732,513
0.285316,510
0.295904,510
0.306492,513
0.317076,509
0.327664,514
0.338252,515
0.348836,511
0.359424,511
0.370012,510
0.380596,508
0.39118,511
0.401764,512
0.412348,511
0.422932,514
0.433516,511
0.4441,511
0.454684,515
0.465268,511
0.475852,516
0.486436,513
0.49702,530
0.507604,976
0.518188,977
0.528772,977
0.539356,978
0.54994,978
0.560524,978
0.571108,978
0.581708,978
0.592292,978
0.602876,978
0.613476,978
0.62406,978
0.634656,978
0.645244,978
0.655828,978
0.666424,978
0.677012,978
0.687596,978
0.698196,978
0.70878,978
0.719364,978
0.729964,978
0.740548,977
0.751132,978
0.761728,978
0.772316,978
0.7829,978
0.793496,978
0.804084,978
0.814668,978
0.825264,978
0.835852,978
0.846436,978
0.857036,978
0.86762,978
0.878204,978
0.888792,978
0.89938,978
0.909964,978
0.920552,978
0.93114,978
0.941724,978
0.952312,978
0.9629,978
0.973484,978
0.984072,978
0.994652,978
1.005236,978
1.015876,978
1.026504,978
1.037136,978
1.047768,978
1.058388,978
1.069012,978
1.079652,978
1.090284,978
1.100924,978
1.111556,978
1.122192,978
1.132836,978
1.143468,978
1.154096,978
1.164716,978
1.175352,978
1.185996,978
1.196624,978
1.20726,978
1.2179,978
1.228524,978
1.239156,978
1.249788,978
1.260424,978
1.271052,978
1.281676,978
1.292308,978
1.30294,978
1.313576,978
1.324208,978
1.334828,978
1.345464,978
1.3561,978
1.366732,978
1.377372,978
1.388004,978
1.39864,978
1.409272,978
1.419896,978
1.430516,978
1.441156,978
1.451788,978
1.462428,978
1.47306,978
1.483696,978
1.49434,978
1.504964,977
1.515604,978
1.526236,978
1.536872,978
1.5475,978
1.558124,978
1.568748,978
1.579388,978
1.590012,978
1.600652,978
1.611284,978
1.621924,978
1.632564,978
1.643196,978
1.653836,978
1.664468,978
1.675104,978
1.685736,978
1.696356,978
1.706992,978
1.717628,978
1.72826,978
1.7389,978
1.749532,978
1.760172,978
1.770812,978
1.781436,978
1.792076,978
1.802708,978
1.813348,978
1.823988,978
1.834612,978
1.845236,978
1.855876,978
1.8665,978
1.87714,978
1.887772,977
1.898408,978
1.909036,978
1.91966,978
1.9303,978
1.940932,978
1.951568,978
1.962212,978
1.97284,978
1.983472,978
1.994108,978
2.004732,978
2.015372,978
2.025996,978
2.036632,978
2.047276,978
2.057916,977
2.068556,978
2.079188,978
2.089828,978
2.100468,978
2.1111,978
2.121724,978
2.132364,978
2.142996,978
2.153636,978
2.164268,978
2.174904,978
2.185548,978
2.196172,977
2.206812,978
2.217436,978
2.228072,978
2.238716,978
2.249356,978
2.25998,978
2.270608,978
2.281252,978
2.291892,978
2.302516,978
2.31316,978
2.323804,978
2.334428,978
2.345064,978
2.3557,977
2.366336,978
2.37698,978
2.387612,978
2.39824,978
2.408876,978
2.419516,978
2.430156,978
2.440796,978
2.45142,978
2.46206,978
2.472692,978
2.483332,978
2.493964,978
2.5046,978
2.515228,978
2.525852,978
2.536484,978
2.547108,978
2.557752,978
2.568396,978
2.579028,978
2.589652,978
2.600292,978
2.610924,978
2.621564,978
2.632196,978
2.642832,978
2.65346,978
2.664092,978
2.674724,978
2.685356,978
2.695996,978
2.706636,978
2.717268,978
2.727892,978
2.738532,978
2.749156,978
2.759796,978
2.77042,978
2.781056,978
2.7917,978
2.802332,978
2.812964,978
2.823588,978
2.834228,978
2.844868,978
2.8555,978
2.866124,978
2.876764,978
2.887388,978
2.898024,977
2.90866,978
2.9193,978
2.92994,978
2.940564,978
2.951204,978
2.961836,978
2.972472,978
2.9831,978
2.993724,978
3.00436,978
3.015004,978
3.025628,978
3.036268,978
3.0469,978
3.057536,978
3.06818,978
3.078808,978
3.089428,978
3.100052,978
3.110696,978
3.12134,978
3.131968,977
3.142608,978
3.153252,978
3.163892,978
3.174524,978
3.185152,978
3.195792,978
3.206436,978
3.217068,978
3.227692,978
3.238316,978
3.248964,978
3.259604,978
3.270228,978
3.280868,978
3.291508,978
3.30214,978
3.31278,978
3.323404,978
3.33404,978
3.344668,978
3.3553,978
3.365928,978
3.376552,978
3.387188,978
3.397828,978
3.40846,978
3.419092,978
3.429732,978
3.440356,978
3.450996,978
3.461628,978
3.472264,978
3.482892,978
3.493524,978
3.504152,978
3.514788,978
3.525424,978
3.536068,978
3.5467,978
3.557324,978
3.567964,977
3.578588,977
3.589228,978
3.59986,978
3.610496,978
3.621128,977
3.631752,978
3.642388,978
3.653012,978
3.663648,978
3.674292,978
3.684916,978
3.69556,977
3.706204,978
3.716832,978
3.727468,977
3.738092,977
3.748728,978
3.759372,977
3.770012,978
3.780636,977
3.791276,978
3.801912,977
3.812556,978
3.82318,978
3.83382,977
3.844452,978
3.855084,978
3.865724,977
3.876348,977
3.886992,978
3.897636,977
3.90826,977
3.918888,977
3.929524,977
3.940172,977
3.950812,978
3.96144,978
3.972076,977
3.982716,977
3.99334,978
4.003976,977
4.0146,977
4.025236,977
4.035876,978
4.0465,977
4.057128,978
4.067764,977
4.0784,978
4.089044,977
4.099672,977
4.1103,977
4.12094,978
4.131572,977
4.142212,977
4.152836,977
4.163472,977
4.174104,977
4.184724,977
4.195356,977
4.20598,867
4.21662,770
4.22726,677
4.237884,612
4.248524,549
4.259164,497
4.269788,471
4.280428,448
4.29106,438
4.301696,439
4.312328,436
4.322948,445
4.333576,459
4.344212,469
4.354848,485
4.365476,498
4.3761,503
4.386736,517
4.39738,528
4.40802,532
4.41866,544
4.429292,541
4.439932,543
4.450572,552
4.4612,561
4.471836,593
4.482476,620
4.493116,636
4.503756,662
4.514396,667
4.52502,653
4.53566,628
4.546284,585
4.556924,546
4.567556,513
4.578196,478
4.588836,457
4.599468,446
4.610092,434
4.620716,435
4.63136,436
4.642004,432
4.652636,444
4.66326,453
4.6739,461
4.684528,478
4.695156,484
4.705788,494
4.716424,508
4.727068,513
4.737692,531
4.748324,539
4.758964,542
4.7696,556
4.780248,556
4.790884,555
4.801528,558
4.812164,550
4.822812,550
4.833452,551
4.84408,540
4.854724,538
4.865364,535
4.875988,529
4.886628,531
4.897256,530
4.9079,522
4.91854,525
4.929168,523
4.939788,521
4.950428,527
4.961068,519
4.971708,521
4.982336,525
4.99298,517
5.00362,524
5.014244,522
5.024884,516
5.035512,525
5.046152,521
5.056796,521
5.06742,526
5.07806,521
5.0887,522
5.099336,526
5.10998,523
5.12062,525
5.131252,527
5.141892,534
5.152524,565
5.163164,594
5.173796,615
5.184436,639
5.195076,646
5.205716,643
5.216356,626
5.226988,583
5.237624,546
5.248268,511
5.2589,474
5.269532,461
5.280156,443
5.290792,430
5.301436,431
5.312064,425
5.322696,429
5.33334,440
5.343972,444
5.354612,455
5.365236,468
5.375872,474
5.386516,491
5.397148,505
5.407772,511
5.4184,529
5.429036,538
5.439676,542
5.450316,553
5.46094,549
5.47158,550
5.48222,555
5.49286,544
5.503484,547
5.514132,541
5.524772,531
5.5354,535
5.546036,528
5.55666,524
5.567304,524
5.577948,516
5.588576,517
5.599212,520
5.609852,516
5.620484,518
5.631124,519
5.641764,516
5.652404,521
5.663044,521
5.673668,516
5.684308,521
5.694932,520
5.705576,518
5.71622,524
5.72686,517
5.7375,521
5.748124,527
5.758764,519
5.769404,526
5.780032,523
5.790664,515
5.801308,525
5.811936,519
5.822572,519
5.8332,523
5.84384,515
5.854484,520
5.865108,525
5.875748,535
5.886376,564
5.89702,591
5.90766,614
5.918284,633
5.928916,626
5.939556,598
5.950184,571
5.96082,535
5.971452,506
5.982088,487
5.992732,461
6.003356,452
6.013996,450
6.024636,438
6.035272,446
6.045916,444
6.056556,443
6.0672,461
6.077828,465
6.088476,475
6.099116,488
6.109756,491
6.1204,505
6.131044,520
6.141684,528
6.152324,541
6.162956,545
6.173604,542
6.184244,550
6.194868,549
6.205508,544
6.216132,546
6.226772,535
6.237412,534
6.248052,536
6.258676,523
6.269316,524
6.27996,522
6.290604,514
6.301228,523
6.311872,518
6.322516,512
6.333156,517
6.343796,512
6.354436,515
6.365072,518
6.375716,510
6.386356,514
6.396996,518
6.407636,515
6.418276,521
6.428916,521
6.439544,517
6.450184,524
6.46082,524
6.471456,523
6.4821,528
6.492732,521
6.503368,522
6.514012,526
6.524636,518
6.535276,525
6.545916,522
6.55656,515
6.567192,528
6.577812,541
6.58844,565
6.59906,597
6.6097,615
6.620344,637
6.630968,648
6.6416,631
6.652228,604
6.66286,564
6.6735,522
6.684128,492
6.69476,463
6.705392,438
6.716028,431
6.726652,421
6.737292,418
6.74792,425
6.758548,422
6.76918,434
6.779816,448
6.79046,451
6.801092,471
6.811732,479
6.822356,487
6.833,509
6.843644,516
6.854272,528
6.864908,541
6.875536,540
6.88618,549
6.89682,553
6.907452,546
6.918092,547
6.928732,542
6.939356,534
6.949996,536
6.96062,531
6.97126,524
6.9819,525
6.992528,520
7.003164,519
7.013804,523
7.02444,513
7.035084,515
7.045724,517
7.056348,509
7.066988,518
7.07762,515
7.08826,511
7.098884,520
7.10952,514
7.120164,516
7.130792,520
7.141428,514
7.152068,518
7.162708,520
7.173348,516
7.183976,520
7.194612,518
7.205252,514
7.21588,521
7.226508,520
7.237132,517
7.247772,523
7.258412,532
7.26904,561
7.279676,595
7.290316,613
7.300964,638
7.311604,647
7.322244,644
7.332872,647
7.343508,616
7.354156,574
7.364796,536
7.375436,489
7.38606,457
7.3967,435
7.407324,412
7.417964,404
7.428592,400
7.439232,397
7.449876,409
7.4605,419
7.471128,426
7.481764,447
7.4924,459
7.503044,473
7.513668,490
7.524304,495
7.534948,512
7.545588,530
7.556224,533
7.56686,548
7.577508,549
7.588144,544
7.59878,553
7.60942,546
7.62006,544
7.6307,544
7.64134,533
7.65198,533
7.66262,532
7.67326,524
7.683904,525
7.694548,521
7.705172,514
7.715816,519
7.726448,515
7.737084,511
7.747724,517
7.758364,514
7.769012,515
7.779652,519
7.790292,510
7.800932,514
7.811572,518
7.822216,512
7.83286,520
7.8435,515
7.85414,511
7.86478,521
7.87542,515
7.88606,517
7.896688,520
7.907324,511
7.917964,518
7.928612,521
7.939252,528
7.949876,557
7.960524,583
7.971164,608
7.981804,634
7.992444,645
8.003084,649
8.01372,649
8.024364,638
8.034988,629
8.04562,617
8.056248,580
8.066892,544
8.077532,502
8.08816,453
8.0988,429
8.109428,400
8.120068,383
8.130708,389
8.141332,386
8.151976,396
8.16262,410
8.173244,413
8.183884,431
8.194524,445
8.20516,452
8.215788,471
8.226416,483
8.237036,497
8.247676,516
8.258308,525
8.268948,533
8.27958,543
8.29022,539
8.30086,545
8.311492,547
8.322132,537
8.33276,541
8.3434,536
8.354044,527
8.364676,533
8.375304,523
8.38594,517
8.396576,521
8.40722,514
8.417844,517
8.428484,518
8.439124,509
8.449752,513
8.460388,514
8.471016,512
8.48166,518
8.4923,515
8.50294,514
8.513568,519
8.524204,517
8.534844,519
8.545484,523
8.556108,515
8.566748,519
8.577388,522
8.588012,515
8.598648,523
8.609284,518
8.619924,514
8.630564,522
8.641188,516
8.651816,516
8.662452,520
8.673088,526
8.683732,558
8.69436,588
8.704996,609
8.715636,633
8.72626,645
8.7369,648
8.747524,650
8.75816,638
8.768804,616
8.779432,583
8.790068,535
8.800708,493
8.811344,458
8.821988,419
8.832616,405
8.843236,394
8.853876,382
8.864504,391
8.87514,391
8.88578,399
8.896416,421
8.90706,430
8.9177,448
8.92834,467
8.938964,474
8.949612,495
8.960252,508
8.970876,517
8.9815,532
8.99214,537
9.002768,544
9.0134,553
9.024036,551
9.034676,549
9.045316,549
9.055944,542
9.06658,542
9.077208,541
9.087852,527
9.098492,528
9.109116,525
9.119756,516
9.130396,521
9.141044,513
9.151684,510
9.162324,518
9.172968,509
9.1836,513
9.194236,515
9.204872,508
9.215508,517
9.226156,516
9.236796,512
9.24742,517
9.25806,514
9.268692,513
9.279332,519
9.289968,517
9.300604,517
9.311228,519
9.321868,512
9.332496,517
9.343128,521
9.353764,514
9.364404,520
9.375044,516
9.385672,512
9.396308,521
9.406948,514
9.417596,513
9.428228,519
9.438868,524
9.449508,555
9.460148,585
9.470796,607
9.481436,633
9.492076,645
9.50272,649
9.513348,648
9.523992,620
9.534636,581
9.545276,541
9.55592,495
9.566564,460
9.577204,435
9.587836,410
9.598476,408
9.60912,407
9.619764,402
9.630388,414
9.641028,416
9.651652,424
9.662296,444
9.67294,452
9.683564,468
9.694208,483
