time,pulse
8e-06,441
0.010444,426
0.02098,430
0.031524,438
0.042068,443
0.052604,449
0.06314,456
0.073676,457
0.08422,465
0.094756,466
0.1053,465
0.115884,468
0.126468,466
0.137064,466
0.147652,465
0.158236,460
0.168832,458
0.17942,457
0.190004,454
0.2006,459
0.211188,473
0.221776,495
0.232368,538
0.242956,590
0.25354,650
0.264136,716
0.274724,771
0.285308,823
0.295896,857
0.306484,874
0.317068,875
0.327652,857
0.338236,824
0.34882,785
0.359404,735
0.369988,684
0.380572,633
0.391156,580
0.40174,534
0.412324,491
0.422912,451
0.433508,423
0.444092,397
0.454676,375
0.46526,363
0.475844,357
0.486428,361
0.497012,371
0.507596,385
0.51818,408
0.528764,433
0.539348,456
0.549932,484
0.560516,505
0.5711,523
0.5817,540
0.592284,549
0.602868,555
0.613468,558
0.624052,551
0.634636,545
0.645236,536
0.65582,519
0.666416,508
0.677004,495
0.687588,481
0.698184,474
0.708772,463
0.719356,457
0.729952,455
0.74054,450
0.751124,450
0.76172,450
0.772308,446
0.782892,449
0.793488,449
0.804076,447
0.81466,448
0.825256,446
0.835844,444
0.846428,446
0.857024,443
0.867612,446
0.878196,450
0.88878,454
0.899372,473
0.909956,504
0.92054,547
0.931132,609
0.941716,675
0.952304,749
0.962892,818
0.973476,873
0.98406,919
0.994644,943
1.005228,944
1.01586,930
1.026496,895
1.037128,846
1.047756,791
1.058388,728
1.06902,663
1.07966,602
1.090284,541
1.100924,488
1.111556,443
1.122192,399
1.132836,371
1.143468,347
1.154096,335
1.164716,335
1.175352,340
1.185996,356
1.19662,381
1.207256,407
1.217892,441
1.228516,473
1.239156,501
1.24978,530
1.26042,550
1.27106,562
1.281688,569
1.292316,566
1.302948,557
1.313588,544
1.324228,526
1.33486,506
1.345496,488
1.356132,468
1.36676,455
1.377396,441
1.388028,426
1.398664,418
1.409292,412
1.419924,408
1.430548,412
1.441172,413
1.451808,420
1.46244,431
1.47306,435
1.483696,447
1.49434,455
1.504964,459
1.515604,468
1.526228,471
1.536864,473
1.547492,476
1.55812,476
1.56874,479
1.57938,497
1.590004,523
1.600644,571
1.611276,634
1.621916,703
1.632556,780
1.643184,852
1.653804,909
1.664436,953
1.675076,967
1.685716,959
1.696348,938
1.706984,899
1.71762,850
1.728244,790
1.738884,722
1.749508,659
1.760148,595
1.770788,532
1.781412,480
1.792036,431
1.802668,390
1.813308,360
1.823948,334
1.834576,319
1.845196,316
1.855836,318
1.866476,332
1.877116,352
1.887744,372
1.898384,402
1.909028,431
1.919652,458
1.930292,486
1.940924,504
1.95156,519
1.962204,532
1.972828,533
1.983464,533
1.994092,526
2.004716,513
2.015356,504
2.025984,489
2.036616,472
2.04726,461
2.0579,447
2.068532,436
2.079164,430
2.0898,422
2.100432,419
2.111052,418
2.121676,414
2.132316,418
2.14294,420
2.15358,419
2.164204,423
2.17484,424
2.185472,427
2.196096,432
2.206716,433
2.217356,437
2.227984,442
2.23862,443
2.249244,449
2.25988,453
2.270508,458
2.281148,475
2.291788,502
2.302412,545
2.313052,609
2.323692,681
2.334316,762
2.34496,842
2.355596,908
2.366224,963
2.37686,970
2.387488,971
2.39812,970
2.408764,934
2.419396,886
2.430036,829
2.44066,760
2.4513,688
2.46194,622
2.472572,552
2.483196,492
2.493836,436
2.50446,384
2.5151,346
2.52574,314
2.53638,290
2.54702,281
2.557644,278
2.568284,286
2.578916,306
2.589556,326
2.600196,353
2.610828,382
2.621452,409
2.632076,438
2.642712,462
2.653344,477
2.663964,494
2.6746,501
2.685228,503
2.695852,504
2.706484,496
2.717116,487
2.727752,479
2.73838,464
2.749012,455
2.759636,444
2.770276,430
2.780904,423
2.79154,415
2.802164,407
2.8128,404
2.823428,400
2.834052,400
2.84468,404
2.855316,404
2.865952,407
2.876596,412
2.88722,415
2.897856,422
2.9085,426
2.919124,427
2.929764,434
2.940396,437
2.951032,440
2.961676,446
2.9723,446
2.982924,455
2.993552,467
3.004192,489
3.014836,533
3.025468,587
3.036108,652
3.046748,724
3.057372,792
3.068012,850
3.078652,896
3.089292,916
3.099932,917
3.11056,899
3.121196,859
3.131836,809
3.142472,748
3.153116,677
3.163756,611
3.1744,543
3.185036,479
3.19566,426
3.2063,375
3.216928,336
3.22756,308
3.238192,283
3.248828,272
3.259468,270
3.270092,273
3.28074,291
3.29138,312
3.302012,336
3.312636,369
3.323276,398
3.333916,429
3.344556,459
3.35518,481
3.365816,500
3.376448,514
3.387068,518
3.397704,523
3.40834,519
3.41898,507
3.42962,499
3.440244,484
3.450868,469
3.461508,459
3.47214,444
3.48278,434
3.493412,427
3.504048,416
3.514676,412
3.525316,407
3.535956,402
3.54658,405
3.557216,406
3.567844,407
3.578468,413
3.589092,414
3.599732,420
3.610356,426
3.620996,428
3.631628,435
3.642264,444
3.652892,456
3.663516,483
3.674156,521
3.68478,568
3.695428,630
3.706068,693
3.716696,755
3.727336,812
3.737964,846
3.748588,867
3.759228,868
3.769868,844
3.780504,810
3.791148,760
