device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,left_gaze_point_in_user_coordinate_system_z,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_x,left_gaze_origin_in_user_coordinate_system_y,left_gaze_origin_in_user_coordinate_system_z,left_gaze_origin_in_trackbox_coordinate_system_x,left_gaze_origin_in_trackbox_coordinate_system_y,left_gaze_origin_in_trackbox_coordinate_system_z,left_gaze_origin_validity,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_z,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_x,right_gaze_origin_in_user_coordinate_system_y,right_gaze_origin_in_user_coordinate_system_z,right_gaze_origin_in_trackbox_coordinate_system_x,right_gaze_origin_in_trackbox_coordinate_system_y,right_gaze_origin_in_trackbox_coordinate_system_z,right_gaze_origin_validity
3319229790,389172714874,0.4417196214199066,1.2104806900024414,-32.170772552490234,-41.74872970581055,-22.03232383728028,1,3.6244049072265625,1,-36.67374038696289,-37.8377799987793,525.7039794921875,0.592673122882843,0.595621645450592,0.2566765248775482,1,0.1484649777412414,1.1747636795043943,-194.04733276367188,-31.32741355895996,-18.23923683166504,1,3.3748016357421875,1,30.944664001464844,-37.63984680175781,526.0684814453125,0.421446830034256,0.5950542092323303,0.256640613079071,1
3319246379,389172731462,0.4094482362270355,1.0742509365081787,-49.98456573486328,-2.0002989768981934,-7.56505823135376,1,3.637527465820313,1,-36.8814811706543,-37.234352111816406,525.2741088867188,0.593275785446167,0.594170331954956,0.2557642757892608,1,0.1202653273940086,0.9398730397224426,-209.61355590820312,37.207767486572266,6.705477237701416,1,3.421600341796875,1,30.17897224426269,-36.79484558105469,525.7164916992188,0.4233338832855224,0.5929776430130005,0.2557319402694702,1
3319263474,389172748557,0.3657060265541076,0.8497849106788635,-74.13027954101562,63.4931755065918,16.272581100463867,1,3.686111450195313,1,-37.3879280090332,-36.64617156982422,525.9453735351562,0.5944387316703796,0.5925606489181519,0.2570889890193939,1,0.0894811004400253,0.6915819048881531,-226.6064453125,109.6528091430664,33.07331085205078,1,3.44281005859375,1,29.54622459411621,-36.11764144897461,526.4268798828125,0.4250375926494598,0.5911388397216797,0.2569819390773773,1
3319279659,389172764742,0.354724645614624,0.7592383027076721,-80.19197845458984,89.91236114501953,25.888357162475582,1,3.649505615234375,1,-37.75077819824219,-36.37257766723633,526.2224731445312,0.5953070521354675,0.5918194651603699,0.2576544284820556,1,0.094692550599575,0.5891962051391602,-223.72970581054688,139.5263214111328,43.9463996887207,1,3.4426422119140625,1,29.15102195739746,-35.67768096923828,526.6873779296875,0.4260737895965576,0.5899813175201416,0.2573973536491394,1
3319296391,389172781474,0.3566226065158844,0.6892504096031189,-79.1443099975586,110.33301544189452,33.320919036865234,1,3.6723480224609375,1,-38.264774322509766,-36.103912353515625,527.0071411132812,0.5964635610580444,0.5910035371780396,0.2592529356479645,1,0.0963900461792945,0.4898709952831268,-222.79269409179688,168.50692749023438,54.49447250366211,1,3.4828643798828125,1,28.6049747467041,-35.08732604980469,527.807861328125,0.4276078939437866,0.5883004069328308,0.2594913244247436,1
3319313394,389172798477,0.359614759683609,0.667019784450531,-77.49263763427734,116.8193817138672,35.68171691894531,1,3.7149658203125,1,-39.03018951416016,-35.92805862426758,528.8865966796875,0.598047137260437,0.5902365446090698,0.2630808055400848,1,0.1016634404659271,0.4699982702732086,-219.8817901611328,174.30526733398438,56.60487747192383,1,3.533233642578125,1,28.22026252746582,-34.78938293457031,529.3024291992188,0.4287795424461365,0.5873008370399475,0.2623892724514007,1
3319329625,389172814708,0.3615444004535675,0.6677849292755127,-76.42749786376953,116.5961685180664,35.60049057006836,1,3.733474731445313,1,-39.5011100769043,-35.87118148803711,529.920166015625,0.59903883934021,0.5899171829223633,0.2651994526386261,1,0.1007399335503578,0.4667125046253204,-220.3915252685547,175.26394653320312,56.95381546020508,1,3.5641632080078125,1,27.888446807861328,-34.6069450378418,530.5570068359375,0.4297802150249481,0.586635947227478,0.2648307979106903,1
3319346210,389172831292,0.3605240881443023,0.6686721444129944,-76.99070739746094,116.33727264404295,35.50625228881836,1,3.774444580078125,1,-40.00088882446289,-35.91636276245117,531.1218872070312,0.6000673174858093,0.5898265242576599,0.2676713764667511,1,0.0922544971108436,0.4681482315063476,-225.07553100585932,174.84506225585938,56.801395416259766,1,3.5849151611328125,1,27.45522117614746,-34.53956604003906,532.051513671875,0.4310611486434936,0.586223304271698,0.2677557468414306,1
3319363291,389172848373,0.3596882224082947,0.6745372414588928,-77.4520492553711,114.62598419189452,34.883392333984375,1,3.788604736328125,1,-40.646881103515625,-36.203067779541016,532.3964233398438,0.6014429926872253,0.5903280973434448,0.2703433930873871,1,0.0896537527441978,0.4676786065101623,-226.5111083984375,174.9820556640625,56.85127639770508,1,3.598297119140625,1,27.049131393432617,-34.69084930419922,533.097412109375,0.4322103261947632,0.586431622505188,0.2698186039924621,1
3319379494,389172864576,0.3601751029491424,0.6762577891349792,-77.18334197998047,114.12398529052734,34.70068359375,1,3.807662963867188,1,-40.99897384643555,-36.44403076171875,532.9107666015625,0.6022246479988098,0.5908427834510803,0.2714531123638153,1,0.0834689065814018,0.468107521533966,-229.92515563964844,174.85690307617188,56.80572509765625,1,3.614410400390625,1,26.730398178100582,-34.87895965576172,533.7733764648438,0.4330910444259643,0.5867911577224731,0.2711583375930786,1
3319396126,389172881208,0.359506756067276,0.6733852028846741,-77.55225372314453,114.96209716796876,35.00577163696289,1,3.828826904296875,1,-41.42077255249024,-36.69436264038086,533.4192504882812,0.6031799912452698,0.5913808941841125,0.2725637257099151,1,0.0866213366389274,0.4721714854240417,-228.1849975585937,173.67117309570312,56.37409591674805,1,3.633743286132813,1,26.250423431396484,-35.03424453735352,534.421630859375,0.4343679249286651,0.5870725512504578,0.2724233269691467,1
3319413216,389172898298,0.3612706661224365,0.6707285046577454,-76.57859802246094,115.73728942871094,35.28786849975586,1,3.8485260009765625,1,-41.989505767822266,-36.776817321777344,534.3742065429688,0.6044124364852905,0.5914227366447449,0.2745631039142608,1,0.0839829519391059,0.4735117852687835,-229.64141845703125,173.2800750732422,56.23177719116211,1,3.6571044921875,1,25.859254837036133,-35.0168571472168,535.2262573242188,0.4354394674301147,0.5868980288505554,0.2739870548248291,1
3319429364,389172914446,0.363091379404068,0.6668460369110107,-75.57355499267578,116.8700942993164,35.700191497802734,1,3.8358306884765625,1,-42.27364349365234,-36.716796875,534.640869140625,0.6050679683685303,0.5912275314331055,0.2751297652721405,1,0.0845080837607383,0.4719041883945465,-229.35153198242188,173.7491455078125,56.40249252319336,1,3.6688079833984375,1,25.563697814941406,-34.90675354003906,535.6356811523438,0.436223417520523,0.5865577459335327,0.2747604846954345,1
3319446041,389172931122,0.3662804663181305,0.6755968928337097,-73.81316375732422,114.31680297851562,34.770877838134766,1,3.8438720703125,1,-42.636627197265625,-36.61590194702149,534.800537109375,0.6059403419494629,0.5909489989280701,0.2754909694194793,1,0.0798457786440849,0.472318559885025,-231.92514038085932,173.6282958984375,56.358489990234375,1,3.6768798828125,1,25.11883354187012,-34.731422424316406,535.8580322265625,0.4373553097248077,0.5860860347747803,0.2751392722129822,1
3319463141,389172948222,0.363504946231842,0.6732940077781677,-75.34524536132812,114.98870086669922,35.01548385620117,1,3.8775634765625,1,-43.1287841796875,-36.71865463256836,535.3867797851562,0.6070482134819031,0.5911046862602234,0.2767494022846222,1,0.0808256193995475,0.4750353097915649,-231.38424682617188,172.83558654785156,56.069969177246094,1,3.670333862304688,1,24.75057411193848,-34.775856018066406,536.3634643554688,0.4383283853530884,0.5861150026321411,0.276118516921997,1
3319479330,389172964411,0.3619300425052643,0.6707234382629395,-76.214599609375,115.73873901367188,35.288482666015625,1,3.897781372070313,1,-43.40288543701172,-36.90904235839844,535.6891479492188,0.6076689958572388,0.5915263891220093,0.2774209082126617,1,0.0863964483141899,0.467334896326065,-228.3091583251953,175.08236694335938,56.88772964477539,1,3.683181762695313,1,24.46731948852539,-34.92102813720703,536.7267456054688,0.4390727579593658,0.5864167213439941,0.276835560798645,1
3319495956,389172981037,0.3626027405261993,0.666347086429596,-75.84325408935547,117.01565551757812,35.753211975097656,1,3.88763427734375,1,-43.792728424072266,-37.27051162719727,536.08984375,0.6085567474365234,0.5923557281494141,0.2783305644989013,1,0.0857571139931678,0.4663495719432831,-228.6620483398437,175.3698272705078,56.99235916137695,1,3.6939697265625,1,24.048324584960938,-35.31386184692383,537.2572631835938,0.4401712119579315,0.5873048305511475,0.2779067456722259,1
3319513066,389172998147,0.3628396987915039,0.6715956926345825,-75.71246337890625,115.48423767089844,35.19578552246094,1,3.896743774414064,1,-44.31566619873047,-37.74056625366211,536.6158447265625,0.6097478270530701,0.5934314131736755,0.2795272171497345,1,0.0788607969880104,0.4645061790943146,-232.46885681152344,175.90769958496094,57.1880989074707,1,3.691925048828125,1,23.65861701965332,-35.66201400756836,537.73486328125,0.4411891996860504,0.5880892872810364,0.2788703739643097,1
