Timestamp,HeartRate
68,93
1002,93
2008,93
2979,93
3959,93
4912,93
5882,93
6804,93
7817,93
8811,93
9760,93
10725,93
11692,93
12633,93
13635,93
14618,93
15577,93
16540,93
17517,93
18451,93
19470,93
20421,93
21389,93
22353,93
23327,93
24274,93
25271,93
26239,93
27201,93
28167,93
29142,93
30078,93
31082,93
32045,93
33008,93
33982,93
34952,93
35881,93
36885,93
37855,93
38822,93
39794,93
40782,93
41692,93
42700,93
43661,93
44632,93
45601,93
46587,93
47498,93
48505,93
49473,93
50442,93
51409,93
52395,93
53306,93
54320,93
55278,93
56252,93
57247,93
58197,93
59114,93
