Timestamp,HeartRate
329,63
1301,63
2241,63
3239,63
4224,63
5176,63
6144,63
7109,63
8045,63
9077,63
10028,63
10989,63
11956,63
12923,63
13858,63
14881,63
15829,63
16801,63
17763,63
18736,63
19670,63
20682,63
21641,63
22607,63
23577,63
24551,63
25513,63
26487,63
27455,63
28422,63
29392,63
30365,63
31297,63
32303,63
33265,63
34239,63
35207,63
36195,63
37108,63
38111,63
39077,63
40053,63
41017,63
41995,63
42924,63
43924,63
44891,63
45863,63
46849,63
47799,63
48744,63
49735,63
50710,63
51675,63
52655,63
53611,63
54541,63
55548,63
56515,63
57536,63
58454,63
59424,63
