Epoch,D Loss,G Loss
1,1.3643054962158203,12980.1298828125
2,2.2165772914886475,13077.9033203125
3,1.0439093112945557,12680.0673828125
4,1.3433396816253662,12994.6630859375
5,0.8217165470123291,12809.5029296875
6,0.9200119972229004,13045.873046875
7,0.7927218675613403,12989.8173828125
8,0.6164228320121765,12735.4091796875
9,0.6096252799034119,12611.232421875
10,0.5878781080245972,12533.333984375
11,0.3531259298324585,12348.5
12,0.24728535115718842,12421.1103515625
13,0.2556072175502777,12363.0830078125
14,0.23994365334510803,12524.48828125
15,0.22287675738334656,12540.1201171875
16,0.1969929039478302,12971.615234375
17,0.13266883790493011,12520.21484375
18,0.14919012784957886,12369.7138671875
19,0.12643413245677948,12614.74609375
20,0.14586587250232697,12420.96484375
21,0.18597297370433807,12752.099609375
22,0.2079773098230362,12539.3408203125
23,1.8276258707046509,12816.607421875
24,0.7873958349227905,12643.2216796875
25,0.5037956237792969,12994.671875
26,0.6531080007553101,13025.8154296875
27,0.20195543766021729,13077.1572265625
28,0.24188552796840668,12838.8193359375
29,0.22514784336090088,12763.173828125
30,0.6225340962409973,13196.24609375
31,0.41218310594558716,13189.5986328125
32,0.28582319617271423,12809.8671875
33,0.37108033895492554,12695.41015625
34,0.23363813757896423,12309.7587890625
35,0.240604430437088,12106.208984375
36,0.2316502332687378,12382.7265625
37,0.1951684206724167,12506.2451171875
38,0.1768786758184433,12708.77734375
39,2.048633098602295,12511.1044921875
40,1.1776633262634277,12749.3515625
41,0.6860475540161133,12623.4404296875
42,0.14317378401756287,12730.8349609375
43,0.13123580813407898,12694.978515625
44,0.25759097933769226,12597.259765625
45,0.2089088261127472,12907.7705078125
46,0.303772896528244,12358.7021484375
47,0.3427964150905609,12489.1787109375
48,0.38967835903167725,12630.2900390625
49,0.39631107449531555,12924.8125
50,0.4144609570503235,12806.310546875
51,0.3703470528125763,12861.0654296875
52,0.26179471611976624,12894.078125
53,0.28219935297966003,13081.8857421875
54,0.2317807376384735,13106.091796875
55,0.23645512759685516,13070.2021484375
56,9.669665336608887,12568.1708984375
57,6.773870468139648,12512.798828125
58,4.421109676361084,12612.54296875
59,0.44268617033958435,12562.73828125
60,0.38451772928237915,12323.474609375
61,0.269991010427475,12564.8505859375
62,0.3419557511806488,12429.7236328125
63,0.3260588049888611,12593.4091796875
64,0.28447631001472473,12672.8974609375
65,0.3047369718551636,12879.263671875
66,0.4367680251598358,13054.978515625
67,0.4464028775691986,12995.341796875
68,0.452219158411026,13395.716796875
69,0.4426119029521942,13090.6181640625
70,0.5856288075447083,12511.9375
71,0.5879155397415161,12400.5
72,0.5167312622070312,12624.9052734375
73,0.46311265230178833,12733.7294921875
74,0.3660238981246948,12315.072265625
75,0.31132301688194275,12498.345703125
76,0.36243316531181335,12368.4072265625
77,0.3467293083667755,12521.2490234375
78,4.633156776428223,12408.65625
79,3.9515268802642822,12562.1728515625
80,2.9921393394470215,12745.232421875
81,0.3523276746273041,12675.4267578125
82,0.37775924801826477,12789.310546875
83,0.4256133735179901,12824.9453125
84,0.5164139866828918,12858.05078125
85,0.5702775716781616,12516.4658203125
86,0.5914994478225708,12479.66015625
87,0.5795005559921265,12601.0341796875
88,0.47690922021865845,12792.673828125
89,0.3640371859073639,12685.5615234375
90,0.29833000898361206,12553.7294921875
91,0.21869045495986938,12448.896484375
92,0.29986870288848877,12636.380859375
93,1.8532142639160156,12735.84765625
94,1.3587068319320679,12372.4970703125
95,0.7115680575370789,12784.03125
96,0.7792956829071045,12841.4638671875
97,0.4724731743335724,12959.5234375
98,0.419460654258728,12906.228515625
99,0.4297407269477844,13175.7978515625
100,0.36395010352134705,13453.279296875
101,0.3437263071537018,13604.0263671875
102,0.340854287147522,13248.798828125
103,0.3896371126174927,12512.275390625
104,0.39369145035743713,12296.8828125
105,0.3430810272693634,12533.943359375
106,0.3270415663719177,12754.1533203125
107,0.24367386102676392,12846.80078125
108,0.13384942710399628,13015.3486328125
109,0.16375529766082764,12679.19921875
110,0.25656458735466003,12693.9228515625
111,0.26179739832878113,12395.544921875
112,0.22097255289554596,12514.3515625
113,0.22239114344120026,12278.1982421875
114,0.16506171226501465,12520.3720703125
115,0.11320041120052338,12513.93359375
116,0.16196294128894806,13169.6865234375
117,0.2133110612630844,12901.6728515625
118,0.19603797793388367,12484.806640625
119,0.21915246546268463,12661.0439453125
120,0.12468745559453964,12599.8720703125
121,0.09137801080942154,12842.462890625
122,0.10486917942762375,12808.896484375
123,0.20039275288581848,12695.7783203125
124,0.21357344090938568,12583.697265625
125,0.2679339051246643,12263.0888671875
126,0.1351100355386734,12858.8310546875
127,0.140202596783638,12857.4130859375
128,0.1891472190618515,12943.697265625
129,0.14836354553699493,12660.9970703125
130,0.17357634007930756,12315.9228515625
131,0.1143987849354744,12201.1162109375
132,0.20426134765148163,12513.515625
133,0.1670471429824829,12872.9501953125
134,0.13731321692466736,12984.841796875
135,0.07249119132757187,13126.8076171875
136,0.15179160237312317,12894.95703125
137,0.19644616544246674,12612.9111328125
138,0.1793023645877838,12898.9990234375
139,0.11321599781513214,12538.8896484375
140,0.08665889501571655,12624.95703125
141,0.04749174788594246,12538.44140625
142,0.09014802426099777,12543.8662109375
