Timestamp,HeartRate
328,64
1295,64
2262,64
3213,64
4227,63
5185,62
6157,64
7132,64
8099,64
9036,64
10041,64
11013,62
11987,63
12981,64
13929,64
14863,64
15867,64
16844,64
17833,64
18783,64
19755,64
20684,64
21702,64
22684,64
23644,64
24610,64
25587,63
26533,63
27535,63
28499,63
29471,63
30443,63
31435,64
32344,64
33358,64
34321,65
35300,65
36286,65
37243,65
38171,65
39182,65
40157,65
41135,65
42097,65
43096,65
44006,65
45010,63
45987,63
46954,63
47921,65
48895,65
49847,65
50839,64
51809,64
52781,64
53755,65
54739,64
55665,64
56666,64
57643,64
58638,64
59589,64
