Timestamp,HeartRate
447,79
1416,79
2389,79
3336,79
4349,79
5311,79
6275,79
7253,79
8226,79
9159,79
10168,79
11136,79
12115,79
13098,79
14065,79
14988,79
16006,79
16976,79
17949,79
18915,80
19885,80
20827,80
21852,80
22805,80
23777,80
24747,80
25721,79
26656,79
27664,79
28633,79
29613,78
30607,78
31556,78
32492,78
33498,78
34476,78
35460,78
36415,80
37384,80
38321,80
39331,80
40305,80
41275,80
42264,80
43221,80
44164,80
45166,79
46137,80
47109,79
48078,79
49056,79
49983,79
50994,78
51965,78
52960,78
53910,78
54882,78
55820,78
56825,78
57813,78
58766,78
59736,79
